2025.117.05:00:00;APEX Database Weather Data for Timerange of c251d
2025.117.05:00:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2025.117.05:54:00/wx/-2.70,554.3,8.1,4.60,346,0.66
2025.117.05:55:00/wx/-2.98,554.3,8.9,4.63,340,0.65
2025.117.05:56:00/wx/-2.80,554.3,8.4,4.23,344,0.65
2025.117.05:57:00/wx/-2.80,554.3,8.2,4.18,347,0.64
2025.117.05:58:00/wx/-3.00,554.2,8.7,4.13,339,0.63
2025.117.05:59:00/wx/-2.80,554.2,8.0,3.78,340,0.64
2025.117.06:00:00/wx/-2.90,554.2,8.5,4.23,343,0.64
2025.117.06:01:00/wx/-3.00,554.2,9.0,4.42,343,0.64
2025.117.06:02:00/wx/-2.90,554.2,8.6,4.34,344,0.66
2025.117.06:03:00/wx/-2.90,554.2,8.6,4.13,343,0.65
2025.117.06:04:00/wx/-2.90,554.2,8.5,3.98,336,0.65
2025.117.06:05:00/wx/-2.90,554.2,8.4,3.75,334,0.64
2025.117.06:06:00/wx/-3.10,554.2,9.1,4.05,344,0.65
2025.117.06:07:00/wx/-3.10,554.2,9.3,4.10,340,0.64
2025.117.06:08:00/wx/-3.20,554.2,9.6,3.95,340,0.64
2025.117.06:09:00/wx/-3.30,554.2,9.7,4.07,339,0.64
2025.117.06:10:00/wx/-3.20,554.2,9.4,4.23,345,0.65
2025.117.06:11:00/wx/-3.10,554.2,9.2,4.07,340,0.65
2025.117.06:12:00/wx/-3.17,554.2,9.3,4.50,341,0.64
2025.117.06:13:00/wx/-3.10,554.2,9.2,4.34,342,0.63
2025.117.06:14:00/wx/-3.10,554.2,9.2,4.66,342,0.64
2025.117.06:15:00/wx/-3.00,554.2,8.8,4.63,344,0.63
2025.117.06:16:00/wx/-3.00,554.2,8.6,4.21,346,0.64
2025.117.06:17:00/wx/-3.00,554.2,8.9,4.63,344,0.64
2025.117.06:18:00/wx/-3.20,554.2,9.3,4.44,342,0.64
2025.117.06:19:00/wx/-3.10,554.2,9.1,4.47,339,0.64
2025.117.06:20:00/wx/-3.20,554.2,9.6,4.43,341,0.64
2025.117.06:21:00/wx/-3.30,554.2,9.7,4.72,340,0.64
2025.117.06:22:00/wx/-3.20,554.1,9.3,4.34,337,0.63
2025.117.06:23:00/wx/-3.01,554.1,8.9,4.03,339,0.63
2025.117.06:24:00/wx/-3.20,554.1,9.0,4.18,342,0.63
2025.117.06:25:00/wx/-3.61,554.1,9.9,4.34,338,0.63
2025.117.06:26:00/wx/-3.40,554.1,9.8,4.23,341,0.64
2025.117.06:27:00/wx/-3.32,554.1,9.5,4.23,347,0.63
2025.117.06:28:00/wx/-3.19,554.2,9.4,4.25,336,0.63
2025.117.06:29:00/wx/-3.00,554.1,8.8,4.40,336,0.63
2025.117.06:30:00/wx/-3.10,554.1,8.9,4.43,334,0.63
2025.117.06:31:00/wx/-3.14,554.1,8.9,4.43,339,0.63
2025.117.06:32:00/wx/-3.20,554.1,9.1,4.42,336,0.63
2025.117.06:33:00/wx/-3.30,554.1,9.2,4.55,336,0.64
2025.117.06:34:00/wx/-3.10,554.1,8.9,4.53,340,0.63
2025.117.06:35:00/wx/-3.00,554.1,8.7,4.13,329,0.64
2025.117.06:36:00/wx/-3.14,554.1,9.1,4.81,329,0.63
2025.117.06:37:00/wx/-3.30,554.1,9.2,4.41,341,0.64
2025.117.06:38:00/wx/-4.31,554.1,10.6,4.79,332,0.63
2025.117.06:39:00/wx/-4.30,554.1,11.1,4.59,333,0.63
2025.117.06:40:00/wx/-3.80,554.1,10.2,4.43,350,0.63
2025.117.06:41:00/wx/-3.46,554.1,9.5,3.67,337,0.63
2025.117.06:42:00/wx/-3.82,554.1,10.4,4.20,332,0.63
2025.117.06:43:00/wx/-3.42,554.1,9.7,4.62,341,0.63
2025.117.06:44:00/wx/-3.95,554.1,10.7,4.46,337,0.63
2025.117.06:45:00/wx/-3.70,554.0,10.3,4.63,342,0.63
2025.117.06:46:00/wx/-3.25,554.1,9.2,3.71,339,0.63
2025.117.06:47:00/wx/-3.20,554.1,9.0,4.77,340,0.63
2025.117.06:48:00/wx/-3.10,554.0,8.8,4.69,340,0.63
2025.117.06:49:00/wx/-3.03,554.1,8.8,4.41,339,0.63
2025.117.06:50:00/wx/-3.10,554.0,8.8,4.33,343,0.62
2025.117.06:51:00/wx/-3.00,554.0,8.5,3.95,339,0.63
2025.117.06:52:00/wx/-3.18,554.1,9.0,4.44,327,0.62
2025.117.06:53:00/wx/-3.20,554.0,8.7,4.77,343,0.62
2025.117.06:54:00/wx/-3.10,554.1,8.4,4.31,339,0.62
2025.117.06:55:00/wx/-3.00,554.1,8.2,5.04,339,0.62
2025.117.06:56:00/wx/-2.90,554.0,8.2,4.74,343,0.65
2025.117.06:57:00/wx/-2.90,554.0,8.0,4.83,338,0.66
2025.117.06:58:00/wx/-3.20,554.0,8.1,4.68,337,0.65
2025.117.06:59:00/wx/-3.00,554.0,8.2,4.73,342,0.65
2025.117.07:00:00/wx/-2.90,554.0,8.0,4.63,337,0.65
2025.117.07:01:00/wx/-2.89,554.0,8.0,4.36,340,0.65
2025.117.07:02:00/wx/-3.00,554.0,8.1,4.95,336,0.65
2025.117.07:03:00/wx/-3.05,554.0,8.0,3.86,322,0.65
2025.117.07:04:00/wx/-3.02,554.0,7.7,4.45,338,0.64
2025.117.07:05:00/wx/-3.10,554.0,8.0,4.13,339,0.64
2025.117.07:06:00/wx/-2.90,554.1,7.6,4.16,339,0.64
2025.117.07:07:00/wx/-3.00,554.0,7.8,5.04,340,0.64
2025.117.07:08:00/wx/-2.90,554.0,7.6,4.23,340,0.65
2025.117.07:09:00/wx/-3.28,554.0,8.2,4.53,337,0.65
2025.117.07:10:00/wx/-3.20,554.0,8.2,4.22,332,0.65
2025.117.07:11:00/wx/-3.60,554.0,8.8,4.18,329,0.65
2025.117.07:12:00/wx/-3.61,554.0,9.3,4.84,337,0.66
2025.117.07:13:00/wx/-3.74,554.0,8.9,5.02,334,0.66
2025.117.07:14:00/wx/-3.53,554.0,8.5,4.28,346,0.64
2025.117.07:15:00/wx/-3.50,554.0,8.5,4.73,339,0.64
2025.117.07:16:00/wx/-3.30,554.0,8.0,4.37,334,0.64
2025.117.07:17:00/wx/-3.30,554.0,7.8,4.02,343,0.65
2025.117.07:18:00/wx/-3.40,554.0,8.1,4.69,337,0.64
2025.117.07:19:00/wx/-3.30,554.0,7.8,4.71,335,0.65
2025.117.07:20:00/wx/-3.20,554.0,7.6,4.54,344,0.65
2025.117.07:21:00/wx/-3.20,554.0,7.6,4.81,330,0.65
2025.117.07:22:00/wx/-3.39,554.0,7.8,4.35,328,0.64
2025.117.07:23:00/wx/-3.57,554.0,8.2,4.10,331,0.64
2025.117.07:24:00/wx/-3.40,554.0,7.9,4.69,343,0.63
2025.117.07:25:00/wx/-3.20,554.0,7.6,4.55,337,0.63
2025.117.07:26:00/wx/-3.36,554.0,7.7,4.15,338,0.63
2025.117.07:27:00/wx/-3.40,554.0,7.7,3.93,337,0.63
2025.117.07:28:00/wx/-3.40,554.0,7.7,4.23,328,0.63
2025.117.07:29:00/wx/-3.37,554.0,7.9,3.72,335,0.68
2025.117.07:30:00/wx/-3.50,554.0,8.0,4.32,325,0.69
2025.117.07:31:00/wx/-3.40,554.0,7.9,4.02,336,0.69
2025.117.07:32:00/wx/-3.40,554.0,8.0,4.13,341,0.69
2025.117.07:33:00/wx/-3.37,554.0,7.9,4.20,342,0.69
2025.117.07:34:00/wx/-3.48,554.0,8.1,4.36,339,0.69
2025.117.07:35:00/wx/-3.39,554.0,8.0,4.43,341,0.69
2025.117.07:36:00/wx/-3.40,554.0,8.2,4.38,340,0.70
2025.117.07:37:00/wx/-3.30,554.0,8.0,4.43,336,0.69
2025.117.07:38:00/wx/-3.20,554.0,7.7,3.86,336,0.69
2025.117.07:39:00/wx/-3.30,554.0,8.0,3.85,343,0.69
2025.117.07:40:00/wx/-3.40,553.9,8.3,3.72,337,0.69
2025.117.07:41:00/wx/-3.61,553.9,8.7,4.17,335,0.69
2025.117.07:42:00/wx/-3.60,553.9,8.5,4.33,334,0.69
2025.117.07:43:00/wx/-3.40,553.9,8.0,3.67,338,0.69
2025.117.07:44:00/wx/-3.95,553.9,8.8,4.38,333,0.63
2025.117.07:45:00/wx/-3.80,553.9,9.0,4.54,333,0.63
2025.117.07:46:00/wx/-3.48,553.9,8.4,4.14,338,0.63
2025.117.07:47:00/wx/-3.50,553.9,8.5,3.73,343,0.63
2025.117.07:48:00/wx/-3.80,553.9,9.2,4.08,337,0.63
2025.117.07:49:00/wx/-3.60,553.9,8.8,3.95,338,0.63
2025.117.07:50:00/wx/-3.50,553.9,8.8,4.01,338,0.63
2025.117.07:51:00/wx/-3.77,553.8,9.3,3.99,338,0.62
2025.117.07:52:00/wx/-3.80,553.8,9.4,4.14,335,0.62
2025.117.07:53:00/wx/-3.59,553.8,9.0,4.49,338,0.63
2025.117.07:54:00/wx/-3.30,553.8,8.3,4.34,339,0.63
2025.117.07:55:00/wx/-3.40,553.8,8.6,4.14,338,0.64
2025.117.07:56:00/wx/-3.60,553.8,9.0,4.39,332,0.64
2025.117.07:57:00/wx/-3.40,553.8,8.5,4.31,335,0.65
2025.117.07:58:00/wx/-3.30,553.8,8.0,4.73,337,0.65
2025.117.07:59:00/wx/-3.20,553.8,7.8,4.54,338,0.67
2025.117.08:00:00/wx/-3.30,553.8,7.9,3.98,336,0.67
2025.117.08:01:00/wx/-3.40,553.8,8.2,4.36,335,0.68
2025.117.08:02:00/wx/-3.50,553.8,8.3,4.11,334,0.69
2025.117.08:03:00/wx/-3.60,553.8,8.4,4.03,339,0.71
2025.117.08:04:00/wx/-3.51,553.7,8.3,4.44,332,0.70
2025.117.08:05:00/wx/-3.40,553.8,8.2,4.36,341,0.71
2025.117.08:06:00/wx/-3.40,553.7,8.4,3.95,342,0.69
2025.117.08:07:00/wx/-3.69,553.7,8.6,3.94,330,0.70
2025.117.08:08:00/wx/-3.60,553.7,8.5,4.11,329,0.71
2025.117.08:09:00/wx/-3.69,553.7,8.7,4.13,338,0.71
2025.117.08:10:00/wx/-3.78,553.7,9.0,4.30,339,0.71
2025.117.08:11:00/wx/-3.50,553.7,8.4,4.17,335,0.70
2025.117.08:12:00/wx/-3.50,553.7,8.3,4.54,332,0.70
2025.117.08:13:00/wx/-3.40,553.7,8.2,3.98,339,0.67
2025.117.08:14:00/wx/-3.50,553.7,8.5,4.19,336,0.63
2025.117.08:15:00/wx/-3.50,553.6,8.3,4.19,335,0.63
2025.117.08:16:00/wx/-3.50,553.6,8.3,4.57,337,0.64
2025.117.08:17:00/wx/-3.51,553.6,8.4,3.99,328,0.65
2025.117.08:18:00/wx/-3.60,553.6,8.6,4.52,333,0.66
2025.117.08:19:00/wx/-3.50,553.6,8.4,4.33,325,0.65
2025.117.08:20:00/wx/-3.60,553.6,8.5,4.51,334,0.64
2025.117.08:21:00/wx/-3.50,553.6,8.5,4.87,333,0.64
2025.117.08:22:00/wx/-3.50,553.7,8.3,3.95,336,0.64
2025.117.08:23:00/wx/-3.72,553.6,8.7,4.93,338,0.64
2025.117.08:24:00/wx/-3.60,553.6,8.6,4.63,342,0.63
2025.117.08:25:00/wx/-4.10,553.6,9.4,4.39,337,0.63
2025.117.08:26:00/wx/-4.45,553.6,10.0,3.97,338,0.62
2025.117.08:27:00/wx/-4.48,553.6,10.7,4.18,330,0.62
2025.117.08:28:00/wx/-4.04,553.6,9.8,4.67,332,0.62
2025.117.08:29:00/wx/-3.90,553.6,9.2,4.83,342,0.74
2025.117.08:30:00/wx/-3.60,553.6,8.8,4.73,339,0.74
2025.117.08:31:00/wx/-3.60,553.6,8.8,4.73,342,0.75
2025.117.08:32:00/wx/-3.50,553.6,8.5,4.05,344,0.74
2025.117.08:33:00/wx/-3.70,553.6,9.0,5.23,342,0.74
2025.117.08:34:00/wx/-3.60,553.6,8.7,4.93,343,0.74
2025.117.08:35:00/wx/-3.46,553.6,8.3,4.35,338,0.75
2025.117.08:36:00/wx/-3.40,553.6,8.2,4.86,341,0.75
2025.117.08:37:00/wx/-3.40,553.6,8.2,4.66,341,0.73
2025.117.08:38:00/wx/-3.50,553.5,8.3,3.78,336,0.73
2025.117.08:39:00/wx/-3.60,553.6,8.4,4.73,337,0.73
2025.117.08:40:00/wx/-3.60,553.6,8.3,4.72,332,0.72
2025.117.08:41:00/wx/-3.70,553.6,8.4,4.63,335,0.72
2025.117.08:42:00/wx/-3.90,553.6,8.7,4.75,331,0.73
2025.117.08:43:00/wx/-3.80,553.6,8.6,3.89,334,0.73
2025.117.08:44:00/wx/-4.00,553.6,8.9,4.64,338,0.73
2025.117.08:45:00/wx/-4.17,553.6,9.2,4.89,341,0.71
2025.117.08:46:00/wx/-3.71,553.6,8.8,5.15,349,0.71
2025.117.08:47:00/wx/-3.90,553.6,8.9,5.06,341,0.70
2025.117.08:48:00/wx/-3.93,553.6,9.3,5.01,337,0.70
2025.117.08:49:00/wx/-4.31,553.6,9.6,5.04,349,0.70
2025.117.08:50:00/wx/-3.99,553.6,9.4,5.02,338,0.70
2025.117.08:51:00/wx/-4.49,553.6,9.9,4.91,344,0.69
2025.117.08:52:00/wx/-3.97,553.6,9.3,5.62,343,0.69
2025.117.08:53:00/wx/-3.63,553.6,8.7,4.84,340,0.69
2025.117.08:54:00/wx/-3.81,553.6,9.1,5.02,337,0.68
2025.117.08:55:00/wx/-3.70,553.6,8.9,5.08,342,0.67
2025.117.08:56:00/wx/-3.90,553.6,9.4,5.13,337,0.68
2025.117.08:57:00/wx/-3.87,553.6,9.3,5.36,344,0.66
2025.117.08:58:00/wx/-3.71,553.6,8.9,4.89,340,0.67
2025.117.08:59:00/wx/-3.70,553.5,8.8,5.22,336,0.68
2025.117.09:00:00/wx/-3.70,553.6,9.0,4.72,339,0.69
2025.117.09:01:00/wx/-3.70,553.5,9.0,5.14,340,0.70
2025.117.09:02:00/wx/-3.70,553.6,9.0,4.42,330,0.69
2025.117.09:03:00/wx/-3.93,553.6,9.6,5.21,336,0.68
2025.117.09:04:00/wx/-3.80,553.6,9.4,4.90,337,0.69
2025.117.09:05:00/wx/-3.86,553.5,9.5,4.66,339,0.68
2025.117.09:06:00/wx/-3.70,553.5,9.1,5.03,335,0.68
2025.117.09:07:00/wx/-3.60,553.5,8.6,4.69,343,0.68
2025.117.09:08:00/wx/-3.90,553.5,9.2,4.75,339,0.67
2025.117.09:09:00/wx/-3.94,553.5,8.8,4.34,324,0.68
2025.117.09:10:00/wx/-3.95,553.5,9.0,4.75,334,0.67
2025.117.09:11:00/wx/-3.70,553.5,8.7,4.23,338,0.68
2025.117.09:12:00/wx/-3.77,553.5,8.8,4.63,338,0.68
2025.117.09:13:00/wx/-3.60,553.5,8.5,4.87,337,0.67
2025.117.09:14:00/wx/-3.60,553.5,8.4,5.16,342,0.60
2025.117.09:15:00/wx/-3.70,553.5,8.5,4.44,344,0.60
2025.117.09:16:00/wx/-3.80,553.5,8.7,4.73,332,0.61
2025.117.09:17:00/wx/-3.70,553.5,8.5,4.68,339,0.61
2025.117.09:18:00/wx/-3.60,553.5,8.4,4.61,340,0.61
2025.117.09:19:00/wx/-3.80,553.5,8.7,4.80,335,0.61
2025.117.09:20:00/wx/-3.90,553.5,8.9,3.82,328,0.61
2025.117.09:21:00/wx/-4.80,553.5,9.9,4.13,343,0.61
2025.117.09:22:00/wx/-4.35,553.5,9.9,4.47,337,0.65
2025.117.09:23:00/wx/-3.92,553.5,9.1,3.78,338,0.64
2025.117.09:24:00/wx/-3.99,553.5,9.5,4.42,331,0.64
2025.117.09:25:00/wx/-3.80,553.5,9.0,4.90,342,0.64
2025.117.09:26:00/wx/-3.90,553.5,8.9,4.33,339,0.63
2025.117.09:27:00/wx/-3.80,553.5,8.8,4.72,333,0.63
2025.117.09:28:00/wx/-3.79,553.5,8.6,4.34,336,0.66
2025.117.09:29:00/wx/-3.79,553.5,8.9,4.84,332,0.67
2025.117.09:30:00/wx/-3.69,553.5,8.9,4.13,335,0.66
2025.117.09:31:00/wx/-3.90,553.5,9.2,4.23,335,0.66
2025.117.09:32:00/wx/-3.65,553.5,8.8,4.93,336,0.66
2025.117.09:33:00/wx/-3.60,553.5,8.5,4.79,333,0.66
2025.117.09:34:00/wx/-3.60,553.5,8.6,5.07,333,0.66
2025.117.09:35:00/wx/-3.50,553.5,8.3,4.61,333,0.66
2025.117.09:36:00/wx/-3.60,553.5,8.4,5.33,341,0.65
2025.117.09:37:00/wx/-3.80,553.5,8.9,5.27,337,0.66
2025.117.09:38:00/wx/-3.70,553.5,8.5,5.24,337,0.66
2025.117.09:39:00/wx/-3.70,553.5,8.5,4.68,338,0.65
2025.117.09:40:00/wx/-3.63,553.5,8.3,4.75,335,0.65
2025.117.09:41:00/wx/-3.60,553.6,8.2,4.83,333,0.66
2025.117.09:42:00/wx/-3.70,553.5,8.3,4.88,333,0.66
2025.117.09:43:00/wx/-3.60,553.5,8.2,4.44,339,0.65
2025.117.09:44:00/wx/-3.70,553.6,8.3,4.67,338,0.59
2025.117.09:45:00/wx/-3.80,553.5,8.7,4.68,326,0.60
2025.117.09:46:00/wx/-3.80,553.6,8.5,4.92,328,0.59
2025.117.09:47:00/wx/-3.80,553.6,8.5,4.73,336,0.59
2025.117.09:48:00/wx/-3.70,553.6,8.4,4.24,340,0.59
2025.117.09:49:00/wx/-3.90,553.6,8.6,5.35,332,0.60
2025.117.09:50:00/wx/-3.80,553.6,8.6,4.41,333,0.60
2025.117.09:51:00/wx/-4.00,553.6,8.8,4.14,334,0.59
2025.117.09:52:00/wx/-4.00,553.6,8.8,4.23,331,0.60
2025.117.09:53:00/wx/-4.00,553.6,8.8,4.62,334,0.60
2025.117.09:54:00/wx/-4.00,553.6,8.8,4.90,340,0.60
2025.117.09:55:00/wx/-4.11,553.5,9.0,4.33,333,0.59
2025.117.09:56:00/wx/-4.00,553.6,8.8,4.34,340,0.59
2025.117.09:57:00/wx/-3.84,553.6,8.5,4.29,334,0.60
2025.117.09:58:00/wx/-4.10,553.6,9.0,4.46,335,0.60
2025.117.09:59:00/wx/-4.30,553.6,9.3,4.74,337,0.63
2025.117.10:00:00/wx/-4.10,553.6,8.8,4.27,342,0.62
2025.117.10:01:00/wx/-4.64,553.6,9.4,4.78,334,0.63
2025.117.10:02:00/wx/-4.40,553.6,9.4,4.32,330,0.64
2025.117.10:03:00/wx/-4.40,553.6,9.8,4.43,337,0.64
2025.117.10:04:00/wx/-4.37,553.6,9.4,4.22,331,0.64
2025.117.10:05:00/wx/-4.18,553.6,8.9,4.21,332,0.64
2025.117.10:06:00/wx/-4.29,553.6,9.1,4.69,332,0.63
2025.117.10:07:00/wx/-4.00,553.6,8.7,4.53,331,0.63
2025.117.10:08:00/wx/-4.00,553.6,8.5,4.83,327,0.62
2025.117.10:09:00/wx/-3.90,553.6,8.5,4.18,336,0.63
2025.117.10:10:00/wx/-3.90,553.6,8.4,4.34,334,0.62
2025.117.10:11:00/wx/-3.90,553.6,8.4,4.67,337,0.62
2025.117.10:12:00/wx/-3.90,553.6,8.3,4.61,336,0.62
2025.117.10:13:00/wx/-3.90,553.6,8.3,4.33,340,0.62
2025.117.10:14:00/wx/-4.00,553.6,8.5,4.59,338,0.60
2025.117.10:15:00/wx/-4.00,553.6,8.4,4.15,333,0.60
2025.117.10:16:00/wx/-3.90,553.6,8.3,4.61,330,0.59
2025.117.10:17:00/wx/-4.00,553.6,8.4,4.59,337,0.60
2025.117.10:18:00/wx/-3.90,553.7,8.4,4.83,335,0.59
2025.117.10:19:00/wx/-4.00,553.7,8.5,4.62,335,0.59
2025.117.10:20:00/wx/-4.00,553.7,8.4,4.58,336,0.60
2025.117.10:21:00/wx/-3.88,553.7,8.3,4.42,339,0.59
2025.117.10:22:00/wx/-3.95,553.7,8.6,4.13,340,0.59
2025.117.10:23:00/wx/-4.19,553.7,8.8,4.43,341,0.60
2025.117.10:24:00/wx/-4.10,553.7,8.8,4.30,331,0.60
2025.117.10:25:00/wx/-4.10,553.7,8.8,4.72,334,0.60
2025.117.10:26:00/wx/-4.00,553.7,8.7,5.02,333,0.59
2025.117.10:27:00/wx/-3.83,553.7,8.2,4.77,341,0.59
2025.117.10:28:00/wx/-3.70,553.7,8.2,4.62,333,0.60
2025.117.10:29:00/wx/-3.80,553.7,8.4,5.05,335,0.62
2025.117.10:30:00/wx/-3.80,553.7,8.3,4.74,335,0.61
2025.117.10:31:00/wx/-3.78,553.7,8.2,5.08,342,0.61
2025.117.10:32:00/wx/-3.80,553.7,8.2,5.42,340,0.62
2025.117.10:33:00/wx/-3.80,553.8,8.2,5.13,334,0.61
2025.117.10:34:00/wx/-3.90,553.8,8.4,5.42,331,0.61
2025.117.10:35:00/wx/-4.10,553.8,8.8,5.26,338,0.61
2025.117.10:36:00/wx/-4.22,553.8,9.1,4.59,341,0.60
2025.117.10:37:00/wx/-4.10,553.8,8.9,4.96,339,0.60
2025.117.10:38:00/wx/-3.89,553.8,8.5,5.23,344,0.60
2025.117.10:39:00/wx/-3.70,553.8,8.0,5.21,339,0.60
2025.117.10:40:00/wx/-3.80,553.8,8.1,5.23,344,0.61
2025.117.10:41:00/wx/-3.93,553.8,8.4,5.43,336,0.60
2025.117.10:42:00/wx/-3.97,553.8,8.4,5.39,334,0.60
2025.117.10:43:00/wx/-3.79,553.8,8.3,5.09,337,0.60
2025.117.10:44:00/wx/-3.60,553.8,7.8,4.64,336,0.57
2025.117.10:45:00/wx/-3.70,553.8,8.0,5.05,342,0.57
2025.117.10:46:00/wx/-3.70,553.9,8.0,5.33,337,0.57
2025.117.10:47:00/wx/-4.36,553.9,9.0,5.21,337,0.58
2025.117.10:48:00/wx/-3.98,553.9,8.6,5.11,335,0.57
2025.117.10:49:00/wx/-4.11,553.9,8.5,5.42,340,0.57
2025.117.10:50:00/wx/-3.90,553.9,8.3,4.83,332,0.57
2025.117.10:51:00/wx/-3.80,553.9,8.1,5.01,336,0.58
2025.117.10:52:00/wx/-3.72,553.9,8.0,4.53,340,0.58
2025.117.10:53:00/wx/-3.69,553.9,7.8,4.56,338,0.58
2025.117.10:54:00/wx/-3.76,554.0,8.2,4.85,328,0.57
2025.117.10:55:00/wx/-3.90,554.0,8.4,5.03,333,0.57
2025.117.10:56:00/wx/-3.89,553.9,8.3,5.45,347,0.57
2025.117.10:57:00/wx/-4.03,554.0,8.6,5.08,337,0.57
2025.117.10:58:00/wx/-3.90,554.0,8.2,5.43,332,0.57
2025.117.10:59:00/wx/-3.80,554.0,8.1,5.09,343,0.58
2025.117.11:00:00/wx/-3.99,554.0,8.4,5.25,342,0.58
2025.117.11:01:00/wx/-3.90,554.0,8.3,4.86,336,0.58
2025.117.11:02:00/wx/-3.90,554.0,8.3,4.88,335,0.58
2025.117.11:03:00/wx/-4.10,554.0,8.6,4.87,331,0.57
2025.117.11:04:00/wx/-4.51,554.0,8.9,4.81,336,0.57
2025.117.11:05:00/wx/-4.00,554.0,8.3,4.83,341,0.57
2025.117.11:06:00/wx/-3.90,554.0,8.1,5.01,340,0.57
2025.117.11:07:00/wx/-3.80,554.1,8.0,5.42,339,0.57
2025.117.11:08:00/wx/-3.80,554.1,8.0,5.46,339,0.57
2025.117.11:09:00/wx/-3.74,554.1,7.9,5.59,337,0.57
2025.117.11:10:00/wx/-3.80,554.1,8.1,5.23,340,0.57
2025.117.11:11:00/wx/-3.83,554.2,8.0,5.06,333,0.57
2025.117.11:12:00/wx/-3.70,554.1,7.7,4.99,337,0.57
2025.117.11:13:00/wx/-3.60,554.1,7.5,5.40,334,0.57
