2025.276.00:30:00;APEX Database Weather Data for Timerange of fpt2025
2025.276.00:30:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2025.276.01:34:00/wx/-3.31,556.0,8.9,0.77,58,0.64
2025.276.01:35:00/wx/-3.40,556.0,9.2,0.55,43,0.64
2025.276.01:36:00/wx/-3.50,556.0,9.9,0.87,108,0.64
2025.276.01:37:00/wx/-3.59,556.0,10.1,0.90,100,0.63
2025.276.01:38:00/wx/-3.60,556.0,10.2,0.81,124,0.63
2025.276.01:39:00/wx/-3.60,556.0,10.3,1.08,120,0.62
2025.276.01:40:00/wx/-3.60,556.0,10.1,1.52,133,0.62
2025.276.01:41:00/wx/-3.50,556.0,10.4,1.76,144,0.62
2025.276.01:42:00/wx/-3.50,556.0,9.9,1.43,156,0.62
2025.276.01:43:00/wx/-3.50,556.0,9.8,1.32,165,0.61
2025.276.01:44:00/wx/-3.53,556.0,9.9,1.55,164,0.60
2025.276.01:45:00/wx/-3.65,556.0,10.1,1.72,170,0.61
2025.276.01:46:00/wx/-3.88,556.0,10.4,1.93,175,0.60
2025.276.01:47:00/wx/-4.10,556.0,10.7,2.21,169,0.60
2025.276.01:48:00/wx/-4.31,556.0,10.9,1.81,162,0.60
2025.276.01:49:00/wx/-4.17,556.0,10.6,1.72,164,0.60
2025.276.01:50:00/wx/-4.10,555.9,10.3,1.90,171,0.60
2025.276.01:51:00/wx/-4.10,556.0,10.3,1.80,168,0.60
2025.276.01:52:00/wx/-4.10,556.0,10.4,1.52,167,0.60
2025.276.01:53:00/wx/-4.20,556.0,10.6,1.31,158,0.60
2025.276.01:54:00/wx/-4.34,556.0,10.8,1.33,161,0.60
2025.276.01:55:00/wx/-4.40,555.9,10.7,1.23,148,0.59
2025.276.01:56:00/wx/-4.30,556.0,10.8,1.33,143,0.59
2025.276.01:57:00/wx/-4.30,556.0,10.9,1.15,146,0.59
2025.276.01:58:00/wx/-4.32,555.9,11.1,1.79,149,0.58
2025.276.01:59:00/wx/-4.50,555.9,12.3,1.78,157,0.64
2025.276.02:00:00/wx/-4.50,555.9,12.2,1.92,125,0.58
2025.276.02:01:00/wx/-4.50,555.9,12.0,2.28,133,0.57
2025.276.02:02:00/wx/-4.60,555.9,11.9,2.86,134,0.57
2025.276.02:03:00/wx/-4.57,555.9,12.1,2.18,119,0.57
2025.276.02:04:00/wx/-4.50,555.9,11.7,3.00,114,0.58
2025.276.02:05:00/wx/-4.40,555.9,11.7,2.58,113,0.58
2025.276.02:06:00/wx/-4.50,555.9,12.0,2.61,112,0.57
2025.276.02:07:00/wx/-4.50,555.9,12.5,3.49,103,0.56
2025.276.02:08:00/wx/-4.30,555.8,12.2,3.69,108,0.55
2025.276.02:09:00/wx/-4.10,555.9,11.6,3.72,103,0.54
2025.276.02:10:00/wx/-4.20,555.9,12.2,3.71,101,0.55
2025.276.02:11:00/wx/-4.40,555.9,12.5,3.02,101,0.55
2025.276.02:12:00/wx/-4.42,555.9,12.9,3.47,102,0.54
2025.276.02:13:00/wx/-4.60,555.9,12.8,2.90,92,0.54
2025.276.02:14:00/wx/-5.11,555.9,14.9,0.99,98,0.55
2025.276.02:15:00/wx/-5.69,555.9,17.3,0.32,346,0.55
2025.276.02:16:00/wx/-5.89,555.9,14.7,2.69,41,0.55
2025.276.02:17:00/wx/-5.03,555.9,12.5,4.96,58,0.55
2025.276.02:18:00/wx/-3.09,555.9,9.9,3.02,59,0.55
2025.276.02:19:00/wx/-2.79,555.9,9.2,1.79,68,0.55
2025.276.02:20:00/wx/-2.80,555.9,9.3,1.91,50,0.56
2025.276.02:21:00/wx/-2.89,555.9,9.3,2.46,48,0.56
2025.276.02:22:00/wx/-2.84,555.9,9.3,2.31,78,0.56
2025.276.02:23:00/wx/-3.63,555.9,11.8,2.18,69,0.56
2025.276.02:24:00/wx/-4.20,555.9,13.6,2.32,58,0.57
2025.276.02:25:00/wx/-3.99,556.0,12.7,2.20,72,0.57
2025.276.02:26:00/wx/-3.70,556.0,11.7,1.68,67,0.56
2025.276.02:27:00/wx/-3.60,556.0,11.2,1.86,70,0.56
2025.276.02:28:00/wx/-3.70,555.9,11.1,1.70,47,0.56
2025.276.02:29:00/wx/-3.40,555.9,10.2,2.22,66,0.56
2025.276.02:30:00/wx/-3.51,556.0,9.9,2.62,81,0.56
2025.276.02:31:00/wx/-3.67,555.9,10.4,2.48,92,0.56
2025.276.02:32:00/wx/-3.30,556.0,9.6,2.47,86,0.56
2025.276.02:33:00/wx/-3.10,555.9,9.2,2.00,85,0.56
2025.276.02:34:00/wx/-3.20,555.9,9.3,1.71,97,0.56
2025.276.02:35:00/wx/-3.30,555.9,10.4,2.58,98,0.56
2025.276.02:36:00/wx/-3.30,555.9,10.5,2.95,103,0.56
2025.276.02:37:00/wx/-3.30,555.9,9.7,2.46,96,0.56
2025.276.02:38:00/wx/-3.20,555.9,9.1,2.60,95,0.56
2025.276.02:39:00/wx/-3.20,555.8,9.5,2.70,99,0.57
2025.276.02:40:00/wx/-3.21,555.9,9.8,3.17,89,0.57
2025.276.02:41:00/wx/-3.40,555.8,10.0,2.49,100,0.57
2025.276.02:42:00/wx/-3.30,555.8,9.7,2.39,101,0.57
2025.276.02:43:00/wx/-3.40,555.8,10.1,2.43,104,0.57
2025.276.02:44:00/wx/-3.40,555.8,10.3,2.45,99,0.57
2025.276.02:45:00/wx/-3.50,555.8,11.2,2.87,102,0.57
2025.276.02:46:00/wx/-3.60,555.8,10.8,2.93,96,0.58
2025.276.02:47:00/wx/-3.60,555.8,10.3,3.53,96,0.58
2025.276.02:48:00/wx/-3.40,555.8,9.7,3.11,91,0.58
2025.276.02:49:00/wx/-3.30,555.8,9.4,2.81,89,0.57
2025.276.02:50:00/wx/-3.29,555.8,9.4,2.67,81,0.58
2025.276.02:51:00/wx/-3.40,555.8,9.8,2.87,89,0.58
2025.276.02:52:00/wx/-3.50,555.8,10.3,3.21,83,0.57
2025.276.02:53:00/wx/-3.30,555.8,9.9,2.89,76,0.56
2025.276.02:54:00/wx/-3.86,555.7,13.4,2.61,74,0.57
2025.276.02:55:00/wx/-3.99,555.7,12.6,1.84,71,0.57
2025.276.02:56:00/wx/-4.50,555.7,11.9,1.44,39,0.57
2025.276.02:57:00/wx/-4.50,555.7,10.8,1.42,63,0.57
2025.276.02:58:00/wx/-4.30,555.7,10.4,1.30,91,0.57
2025.276.02:59:00/wx/-4.20,555.7,10.3,1.44,87,0.56
2025.276.03:00:00/wx/-4.20,555.7,10.4,1.55,91,0.57
2025.276.03:01:00/wx/-4.10,555.7,10.5,1.92,83,0.57
2025.276.03:02:00/wx/-4.00,555.7,10.9,2.21,93,0.56
2025.276.03:03:00/wx/-3.98,555.7,11.5,2.93,104,0.56
2025.276.03:04:00/wx/-3.59,555.7,10.6,2.45,105,0.56
2025.276.03:05:00/wx/-3.60,555.6,10.6,1.76,111,0.54
2025.276.03:06:00/wx/-3.50,555.6,9.8,2.43,107,0.54
2025.276.03:07:00/wx/-3.60,555.6,10.3,2.53,107,0.53
2025.276.03:08:00/wx/-3.40,555.6,10.1,3.36,99,0.54
2025.276.03:09:00/wx/-3.36,555.6,9.8,3.26,108,0.54
2025.276.03:10:00/wx/-3.20,555.6,9.7,3.71,107,0.54
2025.276.03:11:00/wx/-3.40,555.6,10.3,3.52,107,0.55
2025.276.03:12:00/wx/-3.61,555.6,10.6,3.59,107,0.55
2025.276.03:13:00/wx/-3.77,555.6,11.0,3.48,104,0.55
2025.276.03:14:00/wx/-3.80,555.6,10.7,2.94,108,0.55
2025.276.03:15:00/wx/-3.70,555.6,10.5,3.47,98,0.55
2025.276.03:16:00/wx/-3.60,555.5,10.2,3.31,101,0.55
2025.276.03:17:00/wx/-3.60,555.5,10.2,3.84,103,0.55
2025.276.03:18:00/wx/-3.74,555.5,10.7,3.67,103,0.54
2025.276.03:19:00/wx/-3.74,555.5,10.7,3.42,93,0.55
2025.276.03:20:00/wx/-3.70,555.5,10.1,3.44,93,0.55
2025.276.03:21:00/wx/-3.49,555.5,9.5,4.21,91,0.56
2025.276.03:22:00/wx/-2.84,555.5,9.2,4.48,87,0.56
2025.276.03:23:00/wx/-2.70,555.5,8.9,4.61,99,0.55
2025.276.03:24:00/wx/-3.00,555.4,9.4,4.76,98,0.56
2025.276.03:25:00/wx/-3.10,555.5,9.7,5.00,94,0.55
2025.276.03:26:00/wx/-3.10,555.4,9.6,5.17,93,0.55
2025.276.03:27:00/wx/-3.13,555.4,9.6,4.98,87,0.55
2025.276.03:28:00/wx/-2.79,555.4,9.0,4.71,99,0.55
2025.276.03:29:00/wx/-3.26,555.4,10.0,4.25,102,0.54
2025.276.03:30:00/wx/-3.20,555.4,9.7,4.41,85,0.54
2025.276.03:31:00/wx/-2.70,555.4,9.0,4.31,85,0.54
2025.276.03:32:00/wx/-2.94,555.4,9.2,4.06,91,0.53
2025.276.03:33:00/wx/-3.07,555.4,9.4,4.10,92,0.54
2025.276.03:34:00/wx/-2.38,555.4,8.8,4.36,114,0.54
2025.276.03:35:00/wx/-3.01,555.4,9.6,3.50,103,0.55
2025.276.03:36:00/wx/-3.43,555.4,10.3,3.00,105,0.55
2025.276.03:37:00/wx/-3.60,555.4,10.3,3.56,101,0.56
2025.276.03:38:00/wx/-3.50,555.4,10.5,3.91,107,0.56
2025.276.03:39:00/wx/-3.59,555.4,10.4,3.11,99,0.56
2025.276.03:40:00/wx/-3.70,555.4,10.5,3.36,100,0.56
2025.276.03:41:00/wx/-3.70,555.4,10.0,3.69,104,0.56
2025.276.03:42:00/wx/-3.55,555.4,9.9,2.86,108,0.56
2025.276.03:43:00/wx/-3.40,555.4,9.6,3.28,98,0.57
2025.276.03:44:00/wx/-3.50,555.4,9.5,3.01,98,0.57
2025.276.03:45:00/wx/-3.62,555.4,10.1,2.42,95,0.57
2025.276.03:46:00/wx/-3.96,555.4,11.1,2.19,141,0.57
2025.276.03:47:00/wx/-5.06,555.4,11.7,2.43,333,0.58
2025.276.03:48:00/wx/-4.81,555.5,11.0,1.64,324,0.59
2025.276.03:49:00/wx/-4.49,555.5,10.5,1.36,305,0.59
2025.276.03:50:00/wx/-4.30,555.5,10.2,1.09,320,0.59
2025.276.03:51:00/wx/-4.26,555.5,10.4,0.97,277,0.60
2025.276.03:52:00/wx/-3.93,555.5,9.8,0.97,326,0.60
2025.276.03:53:00/wx/-3.80,555.5,9.5,0.23,22,0.61
2025.276.03:54:00/wx/-3.99,555.5,9.4,0.51,331,0.61
2025.276.03:55:00/wx/-3.79,555.5,9.3,1.90,251,0.62
2025.276.03:56:00/wx/-4.06,555.5,9.6,2.47,215,0.62
2025.276.03:57:00/wx/-3.92,555.5,9.6,2.22,222,0.63
2025.276.03:58:00/wx/-3.50,555.5,8.9,2.52,242,0.63
2025.276.03:59:00/wx/-4.22,555.5,9.8,1.69,257,0.63
2025.276.04:00:00/wx/-4.16,555.5,10.3,2.22,225,0.63
2025.276.04:01:00/wx/-3.90,555.5,9.7,1.61,214,0.62
2025.276.04:02:00/wx/-3.71,555.5,9.5,1.62,234,0.62
2025.276.04:03:00/wx/-3.60,555.5,9.4,1.82,243,0.62
2025.276.04:04:00/wx/-3.62,555.4,9.4,1.20,242,0.62
2025.276.04:05:00/wx/-3.80,555.4,9.7,1.12,244,0.62
2025.276.04:06:00/wx/-3.82,555.4,9.6,1.28,256,0.62
2025.276.04:07:00/wx/-3.90,555.4,9.6,1.14,234,0.72
2025.276.04:08:00/wx/-4.00,555.4,9.5,0.72,266,0.63
2025.276.04:09:00/wx/-4.00,555.4,9.5,0.49,291,0.64
2025.276.04:10:00/wx/-4.20,555.4,9.9,0.52,335,0.63
2025.276.04:11:00/wx/-4.30,555.4,10.3,0.51,340,0.63
2025.276.04:12:00/wx/-4.50,555.4,10.2,0.83,343,0.63
2025.276.04:13:00/wx/-4.60,555.4,9.9,0.92,330,0.63
2025.276.04:14:00/wx/-4.70,555.4,9.9,1.09,347,0.63
2025.276.04:15:00/wx/-4.60,555.3,9.9,1.22,337,0.62
2025.276.04:16:00/wx/-4.40,555.3,9.6,1.22,326,0.62
2025.276.04:17:00/wx/-4.10,555.3,9.3,1.23,330,0.63
2025.276.04:18:00/wx/-4.08,555.3,9.3,0.98,318,0.63
2025.276.04:19:00/wx/-3.90,555.3,9.1,0.71,275,0.63
2025.276.04:20:00/wx/-3.90,555.3,8.9,0.66,277,0.62
2025.276.04:21:00/wx/-4.00,555.3,9.0,1.03,286,0.62
2025.276.04:22:00/wx/-4.10,555.3,9.1,0.95,312,0.61
2025.276.04:23:00/wx/-4.10,555.3,9.1,0.97,288,0.61
2025.276.04:24:00/wx/-4.10,555.3,9.2,0.87,290,0.61
2025.276.04:25:00/wx/-4.10,555.3,9.2,0.79,259,0.61
2025.276.04:26:00/wx/-4.10,555.3,9.2,0.73,286,0.61
2025.276.04:27:00/wx/-4.00,555.3,9.2,0.63,298,0.61
2025.276.04:28:00/wx/-3.90,555.3,9.1,0.53,309,0.62
2025.276.04:29:00/wx/-3.90,555.2,8.9,0.26,278,0.62
2025.276.04:30:00/wx/-3.90,555.2,8.8,0.43,286,0.62
2025.276.04:31:00/wx/-3.90,555.2,8.7,0.33,285,0.62
2025.276.04:32:00/wx/-3.88,555.2,8.6,0.66,291,0.62
2025.276.04:33:00/wx/-3.80,555.2,8.5,0.68,298,0.61
2025.276.04:34:00/wx/-3.70,555.2,8.5,0.78,297,0.61
2025.276.04:35:00/wx/-3.70,555.2,8.4,0.73,305,0.61
2025.276.04:36:00/wx/-3.60,555.2,8.4,0.83,318,0.61
2025.276.04:37:00/wx/-3.70,555.2,8.5,1.37,346,0.61
2025.276.04:38:00/wx/-3.59,555.1,8.5,1.35,326,0.60
2025.276.04:39:00/wx/-3.70,555.1,8.5,1.21,295,0.60
2025.276.04:40:00/wx/-3.70,555.1,8.5,0.83,275,0.59
2025.276.04:41:00/wx/-3.50,555.1,8.4,0.57,260,0.59
2025.276.04:42:00/wx/-3.50,555.1,8.3,0.33,314,0.59
2025.276.04:43:00/wx/-3.60,555.1,8.3,0.21,6,0.59
2025.276.04:44:00/wx/-3.70,555.1,8.3,0.11,82,0.58
2025.276.04:45:00/wx/-3.90,555.1,8.3,0.31,94,0.57
2025.276.04:46:00/wx/-3.92,555.1,8.3,0.19,217,0.58
2025.276.04:47:00/wx/-4.20,555.1,8.4,0.07,298,0.58
2025.276.04:48:00/wx/-4.30,555.1,8.5,0.36,181,0.57
2025.276.04:49:00/wx/-4.11,555.1,8.4,1.11,195,0.57
2025.276.04:50:00/wx/-3.69,555.1,8.2,1.52,192,0.56
2025.276.04:51:00/wx/-3.36,555.1,8.0,1.72,204,0.57
2025.276.04:52:00/wx/-3.30,555.1,8.0,1.82,216,0.57
2025.276.04:53:00/wx/-3.20,555.1,8.0,2.22,219,0.58
2025.276.04:54:00/wx/-3.00,555.1,7.9,2.52,220,0.58
2025.276.04:55:00/wx/-2.90,555.1,7.8,2.62,227,0.58
2025.276.04:56:00/wx/-2.90,555.1,7.8,2.34,221,0.59
2025.276.04:57:00/wx/-3.00,555.2,7.8,2.16,220,0.59
2025.276.04:58:00/wx/-3.00,555.2,7.8,1.94,231,0.59
2025.276.04:59:00/wx/-3.20,555.1,8.0,1.82,223,0.59
2025.276.05:00:00/wx/-3.20,555.1,8.1,1.64,212,0.59
2025.276.05:01:00/wx/-3.20,555.1,8.1,1.82,199,0.59
2025.276.05:02:00/wx/-3.10,555.1,8.0,1.69,175,0.59
2025.276.05:03:00/wx/-3.10,555.1,8.0,1.92,157,0.60
2025.276.05:04:00/wx/-3.00,555.1,7.9,1.80,149,0.60
2025.276.05:05:00/wx/-2.90,555.1,7.9,1.63,147,0.60
2025.276.05:06:00/wx/-2.85,555.1,8.3,1.38,130,0.61
2025.276.05:07:00/wx/-3.08,555.1,8.7,1.48,125,0.60
2025.276.05:08:00/wx/-3.10,555.1,8.4,1.41,124,0.61
2025.276.05:09:00/wx/-3.11,555.1,8.5,0.83,130,0.62
2025.276.05:10:00/wx/-3.10,555.1,8.4,0.88,145,0.61
2025.276.05:11:00/wx/-3.00,555.1,8.1,0.94,113,0.62
2025.276.05:12:00/wx/-3.09,555.1,8.1,1.02,183,0.63
2025.276.05:13:00/wx/-3.10,555.1,8.0,0.53,175,0.63
2025.276.05:14:00/wx/-3.20,555.1,8.0,0.28,193,0.63
2025.276.05:15:00/wx/-3.46,555.1,8.7,0.88,257,0.63
2025.276.05:16:00/wx/-3.50,555.1,8.4,1.43,253,0.64
2025.276.05:17:00/wx/-3.60,555.1,8.5,0.85,261,0.71
2025.276.05:18:00/wx/-3.60,555.1,8.5,0.92,245,0.64
2025.276.05:19:00/wx/-3.50,555.1,8.4,0.58,226,0.65
2025.276.05:20:00/wx/-3.50,555.0,8.4,0.48,238,0.65
2025.276.05:21:00/wx/-3.50,555.0,8.3,0.34,188,0.65
2025.276.05:22:00/wx/-3.60,555.0,8.3,0.21,86,0.65
2025.276.05:23:00/wx/-3.82,555.0,8.3,0.09,47,0.64
2025.276.05:24:00/wx/-4.00,555.0,8.4,0.37,248,0.64
2025.276.05:25:00/wx/-3.83,555.0,8.4,0.49,266,0.65
2025.276.05:26:00/wx/-3.80,555.0,8.4,0.22,269,0.64
2025.276.05:27:00/wx/-3.59,555.0,8.4,0.63,305,0.65
2025.276.05:28:00/wx/-3.38,555.0,8.2,0.84,312,0.65
