2025.268.16:00:00;APEX Database Weather Data for Timerange of c252a
2025.268.16:00:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2025.268.18:50:00/wx/4.50,557.4,11.8,6.74,271,2.27
2025.268.18:51:00/wx/4.21,557.4,11.1,5.68,249,2.13
2025.268.18:52:00/wx/4.40,557.4,12.1,7.89,282,1.95
2025.268.18:53:00/wx/4.54,557.4,10.9,5.34,261,2.12
2025.268.18:54:00/wx/4.44,557.4,12.0,6.52,255,2.17
2025.268.18:55:00/wx/4.52,557.4,13.7,8.27,248,2.10
2025.268.18:56:00/wx/4.40,557.4,11.5,3.42,273,2.15
2025.268.18:57:00/wx/4.66,557.4,11.0,6.85,278,2.20
2025.268.18:58:00/wx/4.77,557.3,10.9,4.46,280,2.18
2025.268.18:59:00/wx/5.17,557.4,12.4,3.81,267,2.20
2025.268.19:00:00/wx/4.42,557.3,11.6,5.44,254,2.21
2025.268.19:01:00/wx/4.30,557.3,12.7,7.52,247,2.21
2025.268.19:02:00/wx/4.56,557.3,11.6,6.36,251,2.30
2025.268.19:03:00/wx/4.24,557.3,11.8,7.12,253,2.28
2025.268.19:04:00/wx/4.18,557.4,12.3,6.47,267,2.19
2025.268.19:05:00/wx/4.21,557.4,11.2,6.53,279,2.22
2025.268.19:06:00/wx/4.20,557.3,10.5,3.69,278,2.29
2025.268.19:07:00/wx/3.97,557.3,11.2,5.79,248,2.33
2025.268.19:08:00/wx/4.14,557.3,11.4,5.56,253,2.27
2025.268.19:09:00/wx/4.16,557.3,10.9,3.87,261,2.16
2025.268.19:10:00/wx/4.00,557.2,10.5,5.63,250,2.23
2025.268.19:11:00/wx/4.09,557.3,12.5,4.83,264,2.25
2025.268.19:12:00/wx/4.05,557.3,11.0,5.91,248,2.03
2025.268.19:13:00/wx/4.06,557.3,12.3,7.52,257,2.07
2025.268.19:14:00/wx/4.00,557.3,12.6,5.69,254,2.15
2025.268.19:15:00/wx/4.00,557.3,12.8,5.00,256,2.03
2025.268.19:16:00/wx/4.05,557.2,11.7,5.24,248,2.03
2025.268.19:17:00/wx/4.49,557.2,11.1,6.57,252,2.09
2025.268.19:18:00/wx/4.63,557.2,12.5,6.10,252,2.12
2025.268.19:19:00/wx/4.40,557.3,12.7,6.18,255,2.11
2025.268.19:20:00/wx/4.40,557.2,11.3,6.33,244,2.10
2025.268.19:21:00/wx/4.50,557.2,11.0,5.80,250,2.21
2025.268.19:22:00/wx/4.55,557.2,11.1,4.50,254,2.11
2025.268.19:23:00/wx/5.09,557.2,13.4,5.35,259,2.13
2025.268.19:24:00/wx/4.90,557.2,12.1,8.32,238,2.19
2025.268.19:25:00/wx/4.19,557.2,11.4,4.48,253,2.22
2025.268.19:26:00/wx/4.24,557.2,12.6,6.05,254,2.20
2025.268.19:27:00/wx/4.20,557.2,12.8,6.45,254,2.14
2025.268.19:28:00/wx/4.08,557.2,13.0,5.36,246,2.12
2025.268.19:29:00/wx/4.31,557.1,13.6,5.77,248,2.12
2025.268.19:30:00/wx/4.53,557.2,12.6,5.44,255,2.14
2025.268.19:31:00/wx/4.96,557.2,13.6,7.20,291,2.09
2025.268.19:32:00/wx/4.75,557.2,12.0,5.97,253,2.09
2025.268.19:33:00/wx/4.21,557.2,11.1,4.63,269,1.98
2025.268.19:34:00/wx/4.21,557.2,11.1,5.44,270,2.07
2025.268.19:35:00/wx/4.30,557.2,11.1,5.60,257,2.20
2025.268.19:36:00/wx/4.70,557.2,11.8,7.10,282,2.11
2025.268.19:37:00/wx/4.52,557.1,11.0,6.08,307,2.16
2025.268.19:38:00/wx/4.70,557.1,12.3,4.13,268,2.17
2025.268.19:39:00/wx/5.12,557.2,11.6,4.57,262,2.11
2025.268.19:40:00/wx/4.91,557.2,11.6,5.18,259,2.04
2025.268.19:41:00/wx/4.65,557.2,12.8,6.11,244,2.12
2025.268.19:42:00/wx/4.62,557.2,11.6,5.66,252,2.05
2025.268.19:43:00/wx/4.69,557.1,14.2,8.50,247,2.17
2025.268.19:44:00/wx/4.27,557.2,12.8,5.68,256,2.15
2025.268.19:45:00/wx/4.10,557.2,12.6,7.38,251,2.17
2025.268.19:46:00/wx/4.10,557.1,12.6,6.58,238,2.36
2025.268.19:47:00/wx/4.29,557.2,12.4,4.78,249,2.26
2025.268.19:48:00/wx/4.68,557.2,11.7,5.74,277,2.15
2025.268.19:49:00/wx/4.52,557.2,11.1,7.64,282,2.09
2025.268.19:50:00/wx/4.36,557.2,10.2,6.07,276,2.09
2025.268.19:51:00/wx/4.55,557.2,11.9,5.19,288,2.18
2025.268.19:52:00/wx/4.70,557.2,12.8,5.93,254,2.33
2025.268.19:53:00/wx/4.28,557.1,13.1,6.67,245,2.51
2025.268.19:54:00/wx/4.19,557.1,14.0,7.47,251,2.45
2025.268.19:55:00/wx/4.31,557.1,13.0,6.57,253,2.42
2025.268.19:56:00/wx/3.99,557.1,11.3,4.08,265,2.29
2025.268.19:57:00/wx/4.30,557.1,11.8,4.41,269,2.22
2025.268.19:58:00/wx/4.47,557.1,12.5,7.23,246,2.13
2025.268.19:59:00/wx/3.95,557.1,11.5,7.31,243,2.17
2025.268.20:00:00/wx/3.90,557.1,11.1,6.56,248,2.10
2025.268.20:01:00/wx/4.19,557.1,11.2,4.91,242,2.21
2025.268.20:02:00/wx/4.31,557.1,12.1,7.86,241,2.28
2025.268.20:03:00/wx/4.40,557.1,11.3,6.63,242,2.23
2025.268.20:04:00/wx/3.98,557.1,11.2,6.36,258,2.16
2025.268.20:05:00/wx/3.72,557.1,12.0,10.29,242,2.13
2025.268.20:06:00/wx/3.70,557.1,11.5,6.12,251,2.22
2025.268.20:07:00/wx/3.90,557.1,12.2,7.63,243,2.19
2025.268.20:08:00/wx/3.65,557.1,11.6,6.49,259,2.28
2025.268.20:09:00/wx/3.64,557.1,11.4,3.85,264,2.23
2025.268.20:10:00/wx/3.91,557.0,13.1,5.24,252,2.23
2025.268.20:11:00/wx/3.81,557.1,11.8,7.71,242,2.24
2025.268.20:12:00/wx/3.88,557.1,11.8,5.42,260,2.40
2025.268.20:13:00/wx/3.95,557.1,12.1,6.51,250,2.39
2025.268.20:14:00/wx/4.45,557.1,13.9,7.12,243,2.38
2025.268.20:15:00/wx/4.40,557.1,11.7,6.16,216,2.36
2025.268.20:16:00/wx/4.18,557.1,10.8,7.50,245,2.38
2025.268.20:17:00/wx/4.21,557.1,10.2,7.36,243,2.28
2025.268.20:18:00/wx/3.91,557.1,11.0,7.48,240,2.35
2025.268.20:19:00/wx/3.76,557.1,12.1,6.00,233,2.39
2025.268.20:20:00/wx/4.20,557.1,10.8,6.12,245,2.45
2025.268.20:21:00/wx/4.11,557.1,10.0,8.81,235,2.45
2025.268.20:22:00/wx/3.95,557.2,9.9,6.10,236,2.45
2025.268.20:23:00/wx/3.79,557.2,10.6,6.49,240,2.41
2025.268.20:24:00/wx/3.71,557.2,10.4,5.65,225,2.47
2025.268.20:25:00/wx/3.60,557.2,11.9,5.08,255,2.53
2025.268.20:26:00/wx/3.50,557.2,12.6,5.77,252,2.53
2025.268.20:27:00/wx/3.53,557.2,12.2,6.09,283,2.54
2025.268.20:28:00/wx/3.83,557.2,13.3,6.77,248,2.65
2025.268.20:29:00/wx/3.80,557.2,14.0,6.86,252,2.40
2025.268.20:30:00/wx/3.69,557.2,15.2,9.09,250,2.46
2025.268.20:31:00/wx/3.53,557.2,12.9,6.24,253,2.40
2025.268.20:32:00/wx/3.50,557.2,12.8,4.17,255,2.43
2025.268.20:33:00/wx/3.50,557.2,11.9,4.03,244,2.50
2025.268.20:34:00/wx/3.50,557.2,12.4,2.93,274,2.44
2025.268.20:35:00/wx/3.60,557.1,11.2,5.29,252,2.49
2025.268.20:36:00/wx/3.80,557.2,13.0,7.90,241,2.52
2025.268.20:37:00/wx/4.11,557.2,11.6,7.61,246,2.49
2025.268.20:38:00/wx/3.89,557.2,11.9,6.55,241,2.45
2025.268.20:39:00/wx/3.89,557.2,11.6,4.49,250,2.47
2025.268.20:40:00/wx/3.78,557.2,11.8,5.21,249,2.54
2025.268.20:41:00/wx/3.95,557.2,14.0,5.26,234,2.40
2025.268.20:42:00/wx/4.47,557.2,10.3,8.46,236,2.47
2025.268.20:43:00/wx/4.31,557.2,11.9,9.18,235,2.59
2025.268.20:44:00/wx/3.78,557.2,10.0,7.20,243,2.51
2025.268.20:45:00/wx/3.70,557.2,11.0,5.00,248,2.48
2025.268.20:46:00/wx/3.59,557.2,10.9,3.90,268,2.47
2025.268.20:47:00/wx/3.71,557.2,10.8,6.59,244,2.50
2025.268.20:48:00/wx/3.90,557.2,11.7,5.83,282,2.65
2025.268.20:49:00/wx/3.80,557.2,10.0,5.54,269,2.60
2025.268.20:50:00/wx/3.91,557.2,10.0,4.31,256,2.53
2025.268.20:51:00/wx/3.90,557.2,11.6,4.92,269,2.53
2025.268.20:52:00/wx/3.90,557.2,11.5,6.27,268,2.59
2025.268.20:53:00/wx/4.00,557.2,13.1,4.26,260,2.65
2025.268.20:54:00/wx/3.77,557.2,12.1,8.67,246,2.68
2025.268.20:55:00/wx/3.60,557.2,10.9,4.46,260,2.65
2025.268.20:56:00/wx/3.60,557.2,10.6,4.11,256,2.66
2025.268.20:57:00/wx/3.60,557.2,10.8,4.78,260,2.64
2025.268.20:58:00/wx/3.41,557.2,10.9,4.72,256,2.65
2025.268.20:59:00/wx/3.66,557.2,10.8,4.87,272,2.73
2025.268.21:00:00/wx/3.86,557.2,12.9,5.46,253,2.73
2025.268.21:01:00/wx/3.60,557.2,12.7,8.15,246,2.65
2025.268.21:02:00/wx/3.30,557.2,10.4,4.53,262,2.58
2025.268.21:03:00/wx/3.40,557.2,12.2,6.04,251,2.58
2025.268.21:04:00/wx/3.54,557.2,13.3,6.16,247,2.64
2025.268.21:05:00/wx/3.80,557.2,12.7,6.70,273,2.70
2025.268.21:06:00/wx/3.69,557.2,10.4,7.55,266,2.65
2025.268.21:07:00/wx/3.70,557.2,11.6,4.48,268,2.65
2025.268.21:08:00/wx/3.49,557.2,10.3,6.12,252,2.62
2025.268.21:09:00/wx/3.60,557.2,11.6,5.91,247,2.58
2025.268.21:10:00/wx/3.52,557.2,11.6,4.45,275,2.80
2025.268.21:11:00/wx/3.51,557.2,10.6,5.64,269,2.83
2025.268.21:12:00/wx/3.50,557.2,10.1,5.23,257,2.78
2025.268.21:13:00/wx/3.30,557.2,11.7,5.50,256,2.73
2025.268.21:14:00/wx/3.46,557.2,14.1,5.19,263,2.76
2025.268.21:15:00/wx/3.50,557.2,11.7,7.29,250,2.81
2025.268.21:16:00/wx/3.30,557.2,10.7,4.53,260,2.84
2025.268.21:17:00/wx/3.42,557.2,11.1,5.65,270,2.89
2025.268.21:18:00/wx/3.40,557.2,11.7,4.61,261,2.87
2025.268.21:19:00/wx/3.43,557.2,9.9,6.14,277,2.86
2025.268.21:20:00/wx/3.51,557.2,10.1,5.44,278,2.88
2025.268.21:21:00/wx/3.40,557.2,9.6,4.99,274,2.80
2025.268.21:22:00/wx/3.42,557.2,9.5,6.24,283,2.76
2025.268.21:23:00/wx/3.54,557.2,10.1,4.54,273,2.75
2025.268.21:24:00/wx/3.32,557.3,10.4,4.70,264,2.78
2025.268.21:25:00/wx/3.10,557.3,10.8,5.48,255,2.62
2025.268.21:26:00/wx/3.00,557.3,11.7,4.52,263,2.67
2025.268.21:27:00/wx/3.20,557.2,11.7,4.58,270,2.74
2025.268.21:28:00/wx/3.30,557.2,9.7,4.85,272,2.69
2025.268.21:29:00/wx/3.39,557.3,10.8,4.34,268,2.71
2025.268.21:30:00/wx/3.30,557.3,11.7,4.93,261,2.67
2025.268.21:31:00/wx/3.19,557.3,11.6,7.35,254,2.66
2025.268.21:32:00/wx/3.00,557.3,10.8,6.58,246,2.75
2025.268.21:33:00/wx/3.10,557.3,10.0,4.29,267,2.77
2025.268.21:34:00/wx/3.29,557.3,9.6,5.12,276,2.77
2025.268.21:35:00/wx/3.19,557.3,12.2,7.87,246,2.76
2025.268.21:36:00/wx/2.98,557.3,11.7,3.97,257,2.82
2025.268.21:37:00/wx/2.90,557.3,13.0,4.83,260,2.80
2025.268.21:38:00/wx/3.07,557.3,11.1,4.73,266,2.72
2025.268.21:39:00/wx/3.30,557.3,11.2,6.94,251,2.78
2025.268.21:40:00/wx/3.00,557.2,9.4,5.37,256,2.62
2025.268.21:41:00/wx/3.00,557.2,11.1,4.63,257,2.68
2025.268.21:42:00/wx/3.16,557.2,12.0,4.78,284,2.64
2025.268.21:43:00/wx/3.40,557.3,10.9,6.50,278,2.67
2025.268.21:44:00/wx/3.30,557.3,10.6,4.63,274,2.69
2025.268.21:45:00/wx/3.30,557.3,9.6,5.19,260,2.78
2025.268.21:46:00/wx/3.06,557.3,10.0,6.37,256,2.79
2025.268.21:47:00/wx/3.00,557.3,9.4,3.88,263,2.82
2025.268.21:48:00/wx/2.98,557.3,11.2,5.69,281,2.82
2025.268.21:49:00/wx/3.10,557.3,9.3,5.01,282,2.85
2025.268.21:50:00/wx/3.20,557.3,9.3,5.97,274,2.86
2025.268.21:51:00/wx/2.85,557.3,11.7,5.32,259,2.89
2025.268.21:52:00/wx/2.59,557.3,12.6,5.35,252,2.93
2025.268.21:53:00/wx/2.60,557.3,11.7,4.15,258,2.90
2025.268.21:54:00/wx/2.50,557.3,13.7,7.29,249,3.01
2025.268.21:55:00/wx/2.70,557.3,10.0,5.63,255,2.91
2025.268.21:56:00/wx/2.80,557.3,9.8,4.76,263,2.98
2025.268.21:57:00/wx/2.68,557.3,11.0,3.88,271,2.97
2025.268.21:58:00/wx/2.50,557.3,12.0,7.53,246,3.00
2025.268.21:59:00/wx/2.60,557.3,10.1,6.40,246,3.01
2025.268.22:00:00/wx/2.70,557.3,9.8,3.65,272,2.99
2025.268.22:01:00/wx/2.70,557.3,11.0,4.26,263,3.00
2025.268.22:02:00/wx/2.70,557.3,10.4,6.34,257,3.06
2025.268.22:03:00/wx/2.80,557.3,9.1,3.34,255,3.11
2025.268.22:04:00/wx/2.49,557.3,11.6,4.06,269,3.17
2025.268.22:05:00/wx/2.65,557.3,10.3,4.61,278,3.12
2025.268.22:06:00/wx/2.80,557.3,9.4,5.93,283,3.10
2025.268.22:07:00/wx/2.71,557.3,10.6,5.28,260,3.10
2025.268.22:08:00/wx/2.60,557.3,10.0,5.63,270,3.10
2025.268.22:09:00/wx/2.50,557.3,9.9,5.03,259,3.11
2025.268.22:10:00/wx/2.60,557.4,9.5,4.58,259,3.03
2025.268.22:11:00/wx/2.51,557.4,10.6,4.66,269,3.12
2025.268.22:12:00/wx/2.50,557.4,10.1,4.93,282,3.14
2025.268.22:13:00/wx/2.50,557.4,9.8,6.16,286,3.09
2025.268.22:14:00/wx/2.50,557.4,10.0,6.13,294,3.16
2025.268.22:15:00/wx/2.50,557.4,9.2,6.31,281,3.13
2025.268.22:16:00/wx/2.41,557.4,10.1,5.08,273,3.08
2025.268.22:17:00/wx/2.19,557.4,11.1,5.13,261,3.05
2025.268.22:18:00/wx/2.23,557.3,10.6,4.33,259,3.01
2025.268.22:19:00/wx/2.20,557.4,10.2,4.93,278,2.99
2025.268.22:20:00/wx/2.10,557.4,10.0,5.99,284,3.02
2025.268.22:21:00/wx/2.20,557.4,9.6,4.16,277,2.94
2025.268.22:22:00/wx/1.79,557.4,12.2,4.38,252,2.88
2025.268.22:23:00/wx/1.29,557.4,14.6,5.31,253,2.86
2025.268.22:24:00/wx/1.34,557.4,13.8,6.48,247,2.90
