2025.097.22:37:00;APEX Database Weather Data for Timerange of e25f08
2025.097.22:37:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2025.097.23:36:00/wx/-2.30,555.3,35.6,5.13,250,2.22
2025.097.23:37:00/wx/-2.40,555.3,35.6,4.82,251,2.08
2025.097.23:38:00/wx/-2.32,555.3,35.7,4.84,252,2.20
2025.097.23:39:00/wx/-2.19,555.3,35.4,5.32,253,2.18
2025.097.23:40:00/wx/-2.00,555.3,35.4,5.57,251,2.11
2025.097.23:41:00/wx/-2.00,555.3,35.9,5.42,252,2.09
2025.097.23:42:00/wx/-2.00,555.3,36.6,4.96,253,2.12
2025.097.23:43:00/wx/-2.11,555.3,37.1,5.61,251,2.18
2025.097.23:44:00/wx/-2.10,555.3,38.2,5.99,249,2.16
2025.097.23:45:00/wx/-2.00,555.3,38.4,4.87,253,2.19
2025.097.23:46:00/wx/-2.00,555.3,38.2,4.56,256,2.24
2025.097.23:47:00/wx/-1.90,555.3,38.5,4.80,253,2.21
2025.097.23:48:00/wx/-2.00,555.3,39.1,4.77,255,2.26
2025.097.23:49:00/wx/-1.90,555.3,39.5,5.25,254,2.08
2025.097.23:50:00/wx/-2.00,555.3,39.6,5.90,251,2.03
2025.097.23:51:00/wx/-1.90,555.3,39.7,5.53,245,2.00
2025.097.23:52:00/wx/-1.79,555.3,39.5,4.82,252,2.04
2025.097.23:53:00/wx/-2.00,555.3,39.6,5.68,253,1.96
2025.097.23:54:00/wx/-2.00,555.3,39.8,4.80,254,1.95
2025.097.23:55:00/wx/-1.90,555.3,39.7,4.66,255,1.99
2025.097.23:56:00/wx/-2.00,555.3,39.7,4.93,255,1.97
2025.097.23:57:00/wx/-1.90,555.3,39.8,4.35,259,1.95
2025.097.23:58:00/wx/-1.90,555.3,39.8,5.02,253,2.01
2025.097.23:59:00/wx/-1.90,555.3,39.7,5.35,251,2.07
2025.098.00:00:00/wx/-1.90,555.3,40.5,4.62,255,2.00
2025.098.00:01:00/wx/-1.90,555.3,40.7,4.93,252,2.03
2025.098.00:02:00/wx/-2.00,555.3,41.1,4.39,255,1.99
2025.098.00:03:00/wx/-2.00,555.2,41.5,5.51,250,2.04
2025.098.00:04:00/wx/-1.98,555.2,41.4,4.61,258,2.08
2025.098.00:05:00/wx/-1.90,555.2,41.5,5.63,249,2.08
2025.098.00:06:00/wx/-2.10,555.2,42.3,4.23,257,2.08
2025.098.00:07:00/wx/-2.00,555.2,42.8,3.82,264,2.04
2025.098.00:08:00/wx/-2.00,555.2,42.9,4.11,262,2.09
2025.098.00:09:00/wx/-2.00,555.2,43.0,4.02,269,2.09
2025.098.00:10:00/wx/-1.90,555.2,42.9,3.43,266,2.02
2025.098.00:11:00/wx/-2.00,555.2,43.2,3.17,272,1.98
2025.098.00:12:00/wx/-2.00,555.3,43.6,4.12,260,2.00
2025.098.00:13:00/wx/-2.39,555.3,48.1,7.31,249,2.07
2025.098.00:14:00/wx/-2.93,555.3,55.9,6.34,249,2.09
2025.098.00:15:00/wx/-3.19,555.2,61.2,6.59,244,2.11
2025.098.00:16:00/wx/-3.61,555.2,64.0,5.23,253,2.10
2025.098.00:17:00/wx/-3.70,555.3,66.7,5.97,246,2.02
2025.098.00:18:00/wx/-3.41,555.3,65.6,5.01,254,1.86
2025.098.00:19:00/wx/-3.22,555.2,65.4,5.10,249,2.01
2025.098.00:20:00/wx/-3.59,555.3,67.3,3.95,251,2.00
2025.098.00:21:00/wx/-4.00,555.3,67.8,2.93,241,1.88
2025.098.00:22:00/wx/-4.31,555.3,68.6,2.16,252,1.99
2025.098.00:23:00/wx/-4.60,555.3,69.2,1.86,258,2.06
2025.098.00:24:00/wx/-4.68,555.3,70.4,2.17,259,2.02
2025.098.00:25:00/wx/-4.50,555.3,71.1,2.50,272,1.94
2025.098.00:26:00/wx/-4.30,555.3,71.1,2.72,288,1.89
2025.098.00:27:00/wx/-4.30,555.3,71.2,2.30,251,1.89
2025.098.00:28:00/wx/-4.50,555.3,71.5,1.82,243,1.97
2025.098.00:29:00/wx/-4.50,555.3,71.9,1.57,248,2.00
2025.098.00:30:00/wx/-4.70,555.4,71.6,1.21,253,2.01
2025.098.00:31:00/wx/-4.79,555.4,72.6,0.75,269,1.98
2025.098.00:32:00/wx/-4.70,555.3,73.1,1.24,258,1.96
2025.098.00:33:00/wx/-4.60,555.4,74.0,1.54,259,1.91
2025.098.00:34:00/wx/-4.81,555.3,73.5,1.60,252,1.90
2025.098.00:35:00/wx/-4.80,555.4,74.9,1.87,246,1.92
2025.098.00:36:00/wx/-4.70,555.4,75.9,1.91,248,1.90
2025.098.00:37:00/wx/-4.70,555.4,76.7,1.38,245,1.89
2025.098.00:38:00/wx/-4.60,555.4,76.2,1.87,258,1.88
2025.098.00:39:00/wx/-4.50,555.3,77.0,1.38,255,1.82
2025.098.00:40:00/wx/-4.48,555.4,76.5,1.05,279,1.82
2025.098.00:41:00/wx/-4.60,555.4,76.5,1.31,260,1.86
2025.098.00:42:00/wx/-4.60,555.4,77.0,1.29,258,1.86
2025.098.00:43:00/wx/-4.60,555.4,77.0,1.61,248,1.89
2025.098.00:44:00/wx/-4.60,555.4,77.2,1.69,243,1.83
2025.098.00:45:00/wx/-4.50,555.4,77.8,1.35,271,1.81
2025.098.00:46:00/wx/-4.50,555.4,77.8,1.32,265,1.79
2025.098.00:47:00/wx/-4.50,555.4,78.2,1.43,259,1.79
2025.098.00:48:00/wx/-4.40,555.4,78.3,1.46,247,1.74
2025.098.00:49:00/wx/-4.40,555.4,78.4,1.67,249,1.75
2025.098.00:50:00/wx/-4.48,555.4,78.3,1.28,264,1.69
2025.098.00:51:00/wx/-4.50,555.4,78.5,1.34,279,1.64
2025.098.00:52:00/wx/-4.50,555.4,78.7,1.43,274,1.66
2025.098.00:53:00/wx/-4.60,555.4,78.0,1.35,275,1.64
2025.098.00:54:00/wx/-4.70,555.4,78.7,1.23,256,1.66
2025.098.00:55:00/wx/-4.80,555.4,79.4,1.51,334,1.64
2025.098.00:56:00/wx/-4.80,555.4,79.4,1.31,332,1.67
2025.098.00:57:00/wx/-4.70,555.5,80.1,1.03,194,1.66
2025.098.00:58:00/wx/-4.81,555.4,80.6,0.74,334,1.64
2025.098.00:59:00/wx/-4.70,555.4,81.0,0.47,-19,1.64
2025.098.01:00:00/wx/-4.70,555.5,80.2,0.74,344,1.63
2025.098.01:01:00/wx/-4.80,555.5,80.4,0.50,21,1.61
2025.098.01:02:00/wx/-4.80,555.4,81.5,0.48,342,1.64
2025.098.01:03:00/wx/-4.80,555.5,81.3,0.61,354,1.64
2025.098.01:04:00/wx/-4.70,555.5,80.9,0.84,-13,1.62
2025.098.01:05:00/wx/-4.63,555.5,81.3,0.93,238,1.59
2025.098.01:06:00/wx/-4.60,555.5,81.4,0.94,6,1.59
2025.098.01:07:00/wx/-4.50,555.5,81.5,1.00,12,1.61
2025.098.01:08:00/wx/-4.40,555.5,81.1,1.19,22,1.60
2025.098.01:09:00/wx/-4.40,555.5,80.6,1.08,16,1.57
2025.098.01:10:00/wx/-4.30,555.5,80.8,0.87,248,1.56
2025.098.01:11:00/wx/-4.30,555.5,80.7,0.83,344,1.59
2025.098.01:12:00/wx/-4.30,555.4,80.4,0.94,353,1.56
2025.098.01:13:00/wx/-4.30,555.5,80.7,0.75,350,1.51
2025.098.01:14:00/wx/-4.30,555.5,80.4,0.66,326,1.51
2025.098.01:15:00/wx/-4.30,555.5,80.8,0.44,313,1.52
2025.098.01:16:00/wx/-4.30,555.4,80.3,0.53,275,1.49
2025.098.01:17:00/wx/-4.30,555.4,79.7,0.89,315,1.44
2025.098.01:18:00/wx/-4.30,555.4,79.8,0.65,299,1.41
2025.098.01:19:00/wx/-4.30,555.4,81.0,0.57,309,1.42
2025.098.01:20:00/wx/-4.30,555.4,80.5,0.83,307,1.41
2025.098.01:21:00/wx/-4.30,555.4,80.6,1.33,311,1.42
2025.098.01:22:00/wx/-4.30,555.4,80.3,1.10,296,1.46
2025.098.01:23:00/wx/-4.29,555.4,80.8,1.30,286,1.52
2025.098.01:24:00/wx/-4.20,555.5,80.6,1.25,318,1.47
2025.098.01:25:00/wx/-4.20,555.4,80.4,1.42,306,1.43
2025.098.01:26:00/wx/-4.20,555.4,80.4,1.13,301,1.37
2025.098.01:27:00/wx/-4.20,555.4,80.7,1.59,305,1.36
2025.098.01:28:00/wx/-4.20,555.5,80.5,1.71,302,1.40
2025.098.01:29:00/wx/-4.20,555.4,80.8,1.86,298,1.45
2025.098.01:30:00/wx/-4.10,555.5,80.6,1.85,309,1.41
2025.098.01:31:00/wx/-4.10,555.5,80.5,1.53,305,1.25
2025.098.01:32:00/wx/-4.00,555.4,79.8,1.87,312,1.38
2025.098.01:33:00/wx/-4.00,555.4,79.4,2.26,313,1.39
2025.098.01:34:00/wx/-4.00,555.5,79.0,2.17,320,1.39
2025.098.01:35:00/wx/-4.00,555.5,79.1,2.22,316,1.39
2025.098.01:36:00/wx/-4.10,555.5,78.8,2.43,328,1.40
2025.098.01:37:00/wx/-4.41,555.5,77.0,3.08,328,1.43
2025.098.01:38:00/wx/-4.40,555.5,76.9,2.57,311,1.41
2025.098.01:39:00/wx/-4.20,555.5,78.3,2.11,298,1.37
2025.098.01:40:00/wx/-4.14,555.5,76.9,1.87,297,1.37
2025.098.01:41:00/wx/-4.19,555.5,76.1,1.62,319,1.36
2025.098.01:42:00/wx/-4.53,555.5,76.1,2.43,331,1.34
2025.098.01:43:00/wx/-4.29,555.5,77.7,2.70,329,1.30
2025.098.01:44:00/wx/-4.30,555.5,77.8,2.62,325,1.28
2025.098.01:45:00/wx/-4.20,555.5,77.8,2.58,330,1.22
2025.098.01:46:00/wx/-4.10,555.5,77.9,2.53,328,1.23
2025.098.01:47:00/wx/-4.10,555.5,78.0,2.63,328,1.25
2025.098.01:48:00/wx/-4.10,555.5,77.8,2.81,330,1.22
2025.098.01:49:00/wx/-4.10,555.4,77.7,2.93,333,1.14
2025.098.01:50:00/wx/-4.00,555.4,77.2,2.93,329,1.13
2025.098.01:51:00/wx/-4.00,555.5,77.1,2.83,323,1.16
2025.098.01:52:00/wx/-4.00,555.5,77.5,2.83,319,1.24
2025.098.01:53:00/wx/-4.00,555.4,77.7,2.63,323,1.23
2025.098.01:54:00/wx/-4.00,555.5,77.3,2.43,324,1.18
2025.098.01:55:00/wx/-3.90,555.5,76.6,2.28,322,1.15
2025.098.01:56:00/wx/-3.80,555.4,75.2,2.23,319,1.15
2025.098.01:57:00/wx/-3.70,555.4,74.1,2.23,320,1.12
2025.098.01:58:00/wx/-3.60,555.4,71.6,2.26,319,1.09
2025.098.01:59:00/wx/-3.50,555.4,69.4,2.33,316,1.07
2025.098.02:00:00/wx/-3.40,555.4,67.8,2.38,316,1.08
2025.098.02:01:00/wx/-3.30,555.4,66.5,2.23,321,1.05
2025.098.02:02:00/wx/-3.20,555.4,65.5,2.21,320,0.99
2025.098.02:03:00/wx/-3.20,555.4,64.9,2.33,318,0.95
2025.098.02:04:00/wx/-3.10,555.4,62.7,2.13,320,0.94
2025.098.02:05:00/wx/-3.00,555.4,62.6,2.08,310,0.93
2025.098.02:06:00/wx/-3.10,555.4,63.7,2.04,306,0.94
2025.098.02:07:00/wx/-3.10,555.4,62.0,2.11,304,0.94
2025.098.02:08:00/wx/-3.08,555.4,61.1,2.16,304,0.95
2025.098.02:09:00/wx/-3.20,555.4,62.8,2.13,306,0.94
2025.098.02:10:00/wx/-3.30,555.4,64.2,2.13,314,0.95
2025.098.02:11:00/wx/-3.20,555.4,62.8,2.14,322,1.00
2025.098.02:12:00/wx/-3.20,555.4,61.9,1.69,319,1.03
2025.098.02:13:00/wx/-3.20,555.4,62.3,1.48,319,1.04
2025.098.02:14:00/wx/-3.20,555.4,61.8,1.35,321,1.07
2025.098.02:15:00/wx/-3.20,555.4,60.2,1.49,327,1.04
2025.098.02:16:00/wx/-3.10,555.4,58.9,1.43,327,1.01
2025.098.02:17:00/wx/-3.10,555.4,58.6,1.60,325,1.01
2025.098.02:18:00/wx/-3.00,555.4,56.9,1.42,331,1.01
2025.098.02:19:00/wx/-3.00,555.4,57.4,1.44,333,0.98
2025.098.02:20:00/wx/-3.10,555.4,57.8,1.64,336,0.93
2025.098.02:21:00/wx/-3.00,555.4,57.4,1.83,340,0.91
2025.098.02:22:00/wx/-2.90,555.4,56.2,1.81,332,0.89
2025.098.02:23:00/wx/-2.90,555.4,56.4,1.84,317,0.86
2025.098.02:24:00/wx/-2.90,555.3,56.4,1.56,313,0.86
2025.098.02:25:00/wx/-2.90,555.4,56.9,1.43,307,0.86
2025.098.02:26:00/wx/-2.90,555.4,56.9,1.63,303,0.88
2025.098.02:27:00/wx/-3.00,555.4,56.8,1.32,297,0.84
2025.098.02:28:00/wx/-3.00,555.3,57.0,1.52,292,0.84
2025.098.02:29:00/wx/-3.10,555.4,57.4,1.62,303,0.84
2025.098.02:30:00/wx/-3.10,555.4,57.4,1.53,291,0.82
2025.098.02:31:00/wx/-3.10,555.3,57.5,1.33,279,0.83
2025.098.02:32:00/wx/-3.10,555.4,57.8,1.23,289,0.86
2025.098.02:33:00/wx/-3.20,555.4,57.9,1.11,324,0.85
2025.098.02:34:00/wx/-3.42,555.3,59.0,1.24,1,0.84
2025.098.02:35:00/wx/-3.80,555.3,64.0,1.60,356,0.87
2025.098.02:36:00/wx/-3.80,555.4,62.7,1.03,331,0.86
2025.098.02:37:00/wx/-3.70,555.4,62.3,0.73,309,0.87
2025.098.02:38:00/wx/-3.79,555.4,62.6,0.82,307,0.87
2025.098.02:39:00/wx/-3.78,555.4,61.8,0.96,300,0.87
2025.098.02:40:00/wx/-3.70,555.4,61.1,0.96,281,0.87
2025.098.02:41:00/wx/-3.70,555.4,60.1,0.72,270,0.90
2025.098.02:42:00/wx/-3.56,555.4,59.8,0.95,266,0.90
2025.098.02:43:00/wx/-3.50,555.4,59.4,1.10,270,0.90
2025.098.02:44:00/wx/-3.48,555.4,59.2,1.50,249,0.91
2025.098.02:45:00/wx/-3.50,555.4,59.3,1.29,250,0.93
2025.098.02:46:00/wx/-3.50,555.4,59.4,1.23,226,0.91
2025.098.02:47:00/wx/-3.60,555.4,59.7,1.37,240,0.93
2025.098.02:48:00/wx/-3.60,555.4,59.5,1.52,238,0.92
2025.098.02:49:00/wx/-3.70,555.4,60.1,1.61,239,0.91
2025.098.02:50:00/wx/-3.80,555.4,63.8,1.45,235,0.92
2025.098.02:51:00/wx/-3.90,555.4,67.3,1.32,240,0.92
2025.098.02:52:00/wx/-3.90,555.4,67.3,1.17,252,0.90
2025.098.02:53:00/wx/-3.90,555.3,65.4,0.93,258,0.90
2025.098.02:54:00/wx/-3.80,555.4,63.2,1.26,280,0.90
2025.098.02:55:00/wx/-3.60,555.4,57.1,1.35,293,0.87
2025.098.02:56:00/wx/-3.50,555.4,54.3,1.32,281,0.89
2025.098.02:57:00/wx/-3.50,555.3,56.5,1.23,289,0.88
2025.098.02:58:00/wx/-3.40,555.4,53.8,1.13,277,0.87
2025.098.02:59:00/wx/-3.40,555.4,54.7,1.27,262,0.89
2025.098.03:00:00/wx/-3.58,555.4,59.5,1.38,246,0.91
2025.098.03:01:00/wx/-3.70,555.4,62.4,1.32,242,0.92
2025.098.03:02:00/wx/-3.70,555.3,61.9,1.34,253,0.91
2025.098.03:03:00/wx/-3.80,555.3,63.1,1.03,249,0.90
2025.098.03:04:00/wx/-3.90,555.3,64.0,0.97,271,0.87
2025.098.03:05:00/wx/-4.00,555.3,65.5,1.20,280,0.86
2025.098.03:06:00/wx/-4.10,555.3,65.6,1.66,306,0.85
2025.098.03:07:00/wx/-4.10,555.3,61.2,1.83,320,0.85
2025.098.03:08:00/wx/-3.80,555.3,56.0,2.43,326,0.83
2025.098.03:09:00/wx/-3.26,555.4,44.2,2.26,321,0.83
2025.098.03:10:00/wx/-2.91,555.3,38.9,2.73,315,0.83
2025.098.03:11:00/wx/-2.49,555.4,35.9,2.75,322,0.79
2025.098.03:12:00/wx/-2.20,555.4,33.4,2.15,309,0.81
2025.098.03:13:00/wx/-2.30,555.4,33.8,2.43,299,0.84
2025.098.03:14:00/wx/-2.30,555.4,33.9,2.66,295,0.83
2025.098.03:15:00/wx/-2.10,555.4,32.1,2.53,307,0.80
2025.098.03:16:00/wx/-2.09,555.4,31.3,2.56,316,0.79
2025.098.03:17:00/wx/-2.03,555.4,31.5,2.66,318,0.79
2025.098.03:18:00/wx/-2.10,555.4,30.7,2.73,323,0.78
2025.098.03:19:00/wx/-2.16,555.3,30.1,3.03,340,0.78
2025.098.03:20:00/wx/-1.90,555.3,27.3,3.16,337,0.77
2025.098.03:21:00/wx/-1.80,555.3,26.4,3.88,343,0.78
2025.098.03:22:00/wx/-1.59,555.3,25.3,3.19,339,0.77
2025.098.03:23:00/wx/-2.00,555.4,28.6,3.23,333,0.78
2025.098.03:24:00/wx/-2.30,555.4,30.5,3.11,314,0.78
2025.098.03:25:00/wx/-2.22,555.4,29.4,4.14,316,0.76
2025.098.03:26:00/wx/-1.98,555.4,27.7,3.00,321,0.75
2025.098.03:27:00/wx/-1.60,555.4,25.7,3.30,340,0.78
2025.098.03:28:00/wx/-1.50,555.3,25.4,2.95,326,0.77
2025.098.03:29:00/wx/-1.44,555.4,25.5,3.48,335,0.75
2025.098.03:30:00/wx/-1.60,555.4,26.1,3.17,330,0.77
2025.098.03:31:00/wx/-1.50,555.4,26.0,3.00,329,0.76
2025.098.03:32:00/wx/-1.60,555.3,25.2,3.42,326,0.77
2025.098.03:33:00/wx/-1.70,555.4,26.6,3.43,325,0.78
2025.098.03:34:00/wx/-1.60,555.3,26.3,3.44,324,0.78
2025.098.03:35:00/wx/-1.69,555.3,25.9,3.46,334,0.78
2025.098.03:36:00/wx/-1.80,555.3,26.0,3.12,325,0.79
2025.098.03:37:00/wx/-1.70,555.3,25.1,3.17,336,0.77
2025.098.03:38:00/wx/-1.70,555.3,25.3,4.13,336,0.77
2025.098.03:39:00/wx/-1.60,555.3,25.6,3.34,331,0.79
2025.098.03:40:00/wx/-1.60,555.3,25.4,3.53,337,0.80
2025.098.03:41:00/wx/-1.70,555.3,24.9,3.68,339,0.79
2025.098.03:42:00/wx/-1.60,555.3,24.9,3.15,340,0.80
2025.098.03:43:00/wx/-1.60,555.3,24.4,3.43,342,0.83
2025.098.03:44:00/wx/-1.60,555.3,24.3,3.23,344,0.82
2025.098.03:45:00/wx/-1.70,555.3,25.2,3.15,332,0.84
2025.098.03:46:00/wx/-1.90,555.3,25.6,3.27,349,0.81
2025.098.03:47:00/wx/-1.90,555.3,26.0,3.15,346,0.83
2025.098.03:48:00/wx/-1.80,555.3,26.5,2.43,348,0.84
2025.098.03:49:00/wx/-1.77,555.3,26.1,2.77,335,0.85
2025.098.03:50:00/wx/-1.80,555.3,25.9,2.94,336,0.82
2025.098.03:51:00/wx/-1.89,555.3,26.0,3.04,340,0.81
2025.098.03:52:00/wx/-1.70,555.3,25.9,2.66,338,0.83
2025.098.03:53:00/wx/-1.80,555.3,26.0,2.72,334,0.84
2025.098.03:54:00/wx/-1.80,555.3,27.1,2.90,331,0.87
2025.098.03:55:00/wx/-1.80,555.3,27.0,2.61,327,0.87
2025.098.03:56:00/wx/-1.80,555.3,27.2,2.43,329,0.76
2025.098.03:57:00/wx/-1.74,555.3,27.1,2.53,332,0.84
2025.098.03:58:00/wx/-1.80,555.3,27.0,2.43,333,0.84
2025.098.03:59:00/wx/-1.80,555.3,27.2,2.61,335,0.83
2025.098.04:00:00/wx/-1.90,555.3,27.3,2.32,333,0.82
2025.098.04:01:00/wx/-1.90,555.3,27.4,2.34,334,0.80
2025.098.04:02:00/wx/-1.90,555.3,27.6,2.44,341,0.81
2025.098.04:03:00/wx/-1.90,555.3,27.8,2.62,339,0.82
2025.098.04:04:00/wx/-2.00,555.2,27.7,2.16,342,0.79
2025.098.04:05:00/wx/-2.00,555.3,27.9,2.52,342,0.78
2025.098.04:06:00/wx/-2.00,555.3,28.1,2.63,329,0.79
2025.098.04:07:00/wx/-1.90,555.3,28.2,2.63,335,0.80
2025.098.04:08:00/wx/-1.90,555.3,28.5,2.14,325,0.79
2025.098.04:09:00/wx/-1.92,555.2,28.2,2.22,329,0.79
2025.098.04:10:00/wx/-1.93,555.3,28.1,2.34,326,0.79
2025.098.04:11:00/wx/-1.90,555.3,28.3,2.24,328,0.79
2025.098.04:12:00/wx/-1.90,555.3,28.4,2.24,321,0.80
2025.098.04:13:00/wx/-2.00,555.3,28.5,2.03,321,0.80
2025.098.04:14:00/wx/-2.00,555.2,28.5,2.06,321,0.81
2025.098.04:15:00/wx/-2.00,555.3,28.5,2.13,312,0.79
2025.098.04:16:00/wx/-2.10,555.3,28.9,2.23,324,0.80
2025.098.04:17:00/wx/-2.10,555.2,28.9,2.09,319,0.81
2025.098.04:18:00/wx/-2.10,555.2,28.7,2.30,319,0.80
2025.098.04:19:00/wx/-2.10,555.2,28.9,2.13,318,0.80
2025.098.04:20:00/wx/-2.10,555.2,28.9,2.23,323,0.80
2025.098.04:21:00/wx/-2.20,555.2,28.9,2.53,320,0.79
2025.098.04:22:00/wx/-2.20,555.2,28.9,2.39,317,0.78
2025.098.04:23:00/wx/-2.30,555.2,29.1,2.24,318,0.80
2025.098.04:24:00/wx/-2.30,555.2,29.2,2.22,315,0.80
2025.098.04:25:00/wx/-2.30,555.3,29.4,2.13,313,0.79
2025.098.04:26:00/wx/-2.30,555.2,29.5,2.13,308,0.80
2025.098.04:27:00/wx/-2.40,555.2,29.4,2.13,315,0.81
2025.098.04:28:00/wx/-2.40,555.2,29.3,2.23,318,0.82
2025.098.04:29:00/wx/-2.40,555.2,29.3,2.24,319,0.83
2025.098.04:30:00/wx/-2.40,555.2,29.7,2.30,317,0.82
2025.098.04:31:00/wx/-2.40,555.2,29.9,2.23,322,0.80
2025.098.04:32:00/wx/-2.50,555.2,30.2,2.33,320,0.80
2025.098.04:33:00/wx/-2.50,555.2,30.4,2.43,320,0.82
2025.098.04:34:00/wx/-2.50,555.2,30.3,2.53,322,0.83
2025.098.04:35:00/wx/-2.50,555.2,30.4,2.52,323,0.82
2025.098.04:36:00/wx/-2.50,555.2,30.7,2.53,324,0.81
2025.098.04:37:00/wx/-2.50,555.2,30.4,2.53,326,0.82
2025.098.04:38:00/wx/-2.50,555.2,30.9,2.61,328,0.81
2025.098.04:39:00/wx/-2.50,555.2,31.5,2.63,324,0.79
2025.098.04:40:00/wx/-2.50,555.2,31.9,2.41,329,0.80
2025.098.04:41:00/wx/-2.50,555.2,32.0,2.74,322,0.79
2025.098.04:42:00/wx/-2.53,555.2,31.8,2.56,323,0.78
2025.098.04:43:00/wx/-2.50,555.2,31.9,2.73,329,0.80
2025.098.04:44:00/wx/-2.51,555.2,32.2,2.84,326,0.79
2025.098.04:45:00/wx/-2.56,555.2,32.4,2.84,325,0.79
2025.098.04:46:00/wx/-2.60,555.2,32.6,2.83,325,0.78
2025.098.04:47:00/wx/-2.60,555.1,32.4,3.05,326,0.80
2025.098.04:48:00/wx/-2.60,555.1,33.2,3.15,324,0.80
2025.098.04:49:00/wx/-2.60,555.1,33.5,3.11,326,0.78
2025.098.04:50:00/wx/-2.60,555.1,33.8,2.99,326,0.78
