2025.098.18:27:00;APEX Database Weather Data for Timerange of e25e09
2025.098.18:27:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2025.098.19:32:00/wx/1.74,554.8,8.3,12.10,247,0.90
2025.098.19:33:00/wx/0.73,554.9,8.8,8.07,254,1.02
2025.098.19:34:00/wx/2.14,554.8,10.3,6.10,262,0.98
2025.098.19:35:00/wx/1.72,554.8,11.1,11.94,236,1.03
2025.098.19:36:00/wx/1.53,554.8,14.1,6.06,264,1.25
2025.098.19:37:00/wx/1.21,554.8,15.9,6.24,271,1.50
2025.098.19:38:00/wx/1.90,555.0,16.5,11.80,277,1.63
2025.098.19:39:00/wx/1.09,554.9,18.3,9.92,261,1.66
2025.098.19:40:00/wx/0.98,554.9,18.4,10.19,245,1.79
2025.098.19:41:00/wx/1.71,554.8,17.4,8.85,244,1.68
2025.098.19:42:00/wx/0.99,554.9,17.0,10.50,254,1.60
2025.098.19:43:00/wx/1.30,554.9,16.5,11.76,246,-646.76
2025.098.19:44:00/wx/0.96,554.9,17.5,9.59,247,1.65
2025.098.19:45:00/wx/1.01,554.8,18.3,10.20,239,1.61
2025.098.19:46:00/wx/0.93,554.9,16.8,10.85,255,1.61
2025.098.19:47:00/wx/1.26,554.8,16.9,11.35,241,1.62
2025.098.19:48:00/wx/1.45,554.9,19.5,10.87,284,1.60
2025.098.19:49:00/wx/0.95,554.9,20.5,7.18,264,1.57
2025.098.19:50:00/wx/0.80,554.9,21.9,8.53,263,1.48
2025.098.19:51:00/wx/1.07,554.9,21.7,9.52,252,1.75
2025.098.19:52:00/wx/1.52,554.9,20.3,6.81,270,1.68
2025.098.19:53:00/wx/1.69,554.9,19.8,4.75,276,1.75
2025.098.19:54:00/wx/1.90,554.9,19.7,9.49,251,1.66
2025.098.19:55:00/wx/2.00,554.9,20.4,8.93,282,1.82
2025.098.19:56:00/wx/0.80,554.9,21.7,8.47,278,1.88
2025.098.19:57:00/wx/1.38,554.9,20.4,11.94,244,2.03
2025.098.19:58:00/wx/0.78,554.8,20.5,8.70,243,2.14
2025.098.19:59:00/wx/1.20,554.9,21.5,9.90,253,2.11
2025.098.20:00:00/wx/1.20,555.0,23.7,8.73,272,2.04
2025.098.20:01:00/wx/0.60,554.9,24.9,7.24,257,2.04
2025.098.20:02:00/wx/0.50,554.9,24.9,5.88,259,2.17
2025.098.20:03:00/wx/0.87,554.9,24.6,5.44,261,2.35
2025.098.20:04:00/wx/1.14,554.9,24.4,8.65,269,2.33
2025.098.20:05:00/wx/1.39,554.9,23.0,7.66,259,1.92
2025.098.20:06:00/wx/1.19,554.9,22.2,8.99,260,1.99
2025.098.20:07:00/wx/1.58,554.9,23.7,7.04,267,1.95
2025.098.20:08:00/wx/1.27,554.9,23.4,11.78,275,1.81
2025.098.20:09:00/wx/1.17,554.9,22.5,8.85,287,1.95
2025.098.20:10:00/wx/1.49,554.9,22.6,10.60,285,1.99
2025.098.20:11:00/wx/1.05,554.9,23.7,6.88,280,2.15
2025.098.20:12:00/wx/1.60,554.9,23.7,9.43,250,2.05
2025.098.20:13:00/wx/1.05,554.9,23.4,11.84,254,2.15
2025.098.20:14:00/wx/0.50,554.9,24.6,6.55,276,2.14
2025.098.20:15:00/wx/0.81,554.9,25.0,4.88,261,1.98
2025.098.20:16:00/wx/1.07,554.9,23.4,8.10,266,1.97
2025.098.20:17:00/wx/0.91,554.9,23.8,11.59,252,1.95
2025.098.20:18:00/wx/0.49,554.9,25.2,8.69,251,2.18
2025.098.20:19:00/wx/1.00,554.9,25.6,10.60,249,1.99
2025.098.20:20:00/wx/0.68,554.9,25.9,11.63,252,2.12
2025.098.20:21:00/wx/0.75,555.0,26.4,11.02,253,1.87
2025.098.20:22:00/wx/0.70,554.9,26.7,13.13,251,1.95
2025.098.20:23:00/wx/1.34,554.9,25.6,8.55,269,2.07
2025.098.20:24:00/wx/1.75,555.0,24.3,8.96,261,2.09
2025.098.20:25:00/wx/0.91,554.9,25.0,6.22,267,2.13
2025.098.20:26:00/wx/0.65,554.9,25.5,5.37,259,2.01
2025.098.20:27:00/wx/1.00,554.9,26.1,7.63,251,2.12
2025.098.20:28:00/wx/1.17,554.9,25.5,8.00,255,2.10
2025.098.20:29:00/wx/0.73,554.9,23.9,9.94,256,1.89
2025.098.20:30:00/wx/0.62,554.9,24.1,10.18,260,2.10
2025.098.20:31:00/wx/1.27,554.9,23.3,9.04,256,2.09
2025.098.20:32:00/wx/0.70,554.9,23.2,10.33,253,1.89
2025.098.20:33:00/wx/0.65,554.9,23.9,9.90,253,1.97
2025.098.20:34:00/wx/0.90,555.0,24.0,9.68,267,2.07
2025.098.20:35:00/wx/0.87,554.9,24.3,7.76,258,2.02
2025.098.20:36:00/wx/1.27,555.0,23.0,8.49,274,1.93
2025.098.20:37:00/wx/0.98,554.9,22.8,7.22,263,1.85
2025.098.20:38:00/wx/0.95,554.9,22.9,10.65,251,1.84
2025.098.20:39:00/wx/0.66,554.9,22.5,9.63,261,1.91
2025.098.20:40:00/wx/0.88,555.0,22.0,10.41,257,1.97
2025.098.20:41:00/wx/0.79,554.9,22.5,9.41,270,1.92
2025.098.20:42:00/wx/0.80,555.0,22.7,8.73,266,1.80
2025.098.20:43:00/wx/1.49,554.9,20.9,10.49,278,1.73
2025.098.20:44:00/wx/1.09,554.9,19.4,6.96,260,1.59
2025.098.20:45:00/wx/0.82,555.0,19.6,9.59,265,1.78
2025.098.20:46:00/wx/0.56,554.9,20.4,8.40,257,1.78
2025.098.20:47:00/wx/1.00,555.0,20.6,10.43,253,1.73
2025.098.20:48:00/wx/0.80,555.0,21.2,10.41,255,1.69
2025.098.20:49:00/wx/0.69,555.0,21.7,9.63,264,1.59
2025.098.20:50:00/wx/1.08,555.0,19.4,9.23,276,1.66
2025.098.20:51:00/wx/1.30,555.1,19.8,10.68,279,1.43
2025.098.20:52:00/wx/1.10,555.0,17.4,9.03,288,1.60
2025.098.20:53:00/wx/1.17,555.0,20.5,10.40,249,1.67
2025.098.20:54:00/wx/0.72,555.0,20.9,8.62,262,1.56
2025.098.20:55:00/wx/0.91,555.0,21.7,9.72,269,1.70
2025.098.20:56:00/wx/1.45,555.1,22.9,10.60,278,1.62
2025.098.20:57:00/wx/1.38,555.1,23.0,10.60,263,1.59
2025.098.20:58:00/wx/1.01,555.1,22.9,11.31,250,1.66
2025.098.20:59:00/wx/1.10,555.1,22.8,10.28,273,1.54
2025.098.21:00:00/wx/0.90,555.1,20.9,8.72,267,1.52
2025.098.21:01:00/wx/0.60,555.0,20.5,8.21,263,1.48
2025.098.21:02:00/wx/0.80,555.1,20.9,10.00,259,1.66
2025.098.21:03:00/wx/0.39,555.1,21.8,8.18,261,1.67
2025.098.21:04:00/wx/0.59,555.0,22.2,10.61,243,1.66
2025.098.21:05:00/wx/0.40,555.0,23.7,7.40,291,1.83
2025.098.21:06:00/wx/0.87,555.1,23.3,7.40,256,1.86
2025.098.21:07:00/wx/0.89,555.0,23.6,6.55,268,1.73
2025.098.21:08:00/wx/1.06,555.1,23.7,8.09,273,1.85
2025.098.21:09:00/wx/1.01,555.1,24.0,8.92,279,1.76
2025.098.21:10:00/wx/0.78,555.0,24.6,7.91,266,1.80
2025.098.21:11:00/wx/1.00,555.1,24.8,13.03,252,1.82
2025.098.21:12:00/wx/0.88,555.1,25.0,8.63,270,1.78
2025.098.21:13:00/wx/0.45,555.1,25.6,11.88,251,1.95
2025.098.21:14:00/wx/0.20,555.0,26.0,8.12,251,1.99
2025.098.21:15:00/wx/0.43,555.0,25.8,6.41,274,1.91
2025.098.21:16:00/wx/0.49,555.0,24.3,10.82,248,1.75
2025.098.21:17:00/wx/0.52,555.1,22.7,8.77,256,1.73
2025.098.21:18:00/wx/0.49,555.1,22.8,8.78,265,1.73
2025.098.21:19:00/wx/0.60,555.1,23.5,7.83,258,1.72
2025.098.21:20:00/wx/0.90,555.1,23.5,7.76,257,1.77
2025.098.21:21:00/wx/0.70,555.1,23.5,10.05,254,1.70
2025.098.21:22:00/wx/0.40,555.1,24.9,9.50,270,1.70
2025.098.21:23:00/wx/0.34,555.1,25.8,7.33,256,1.77
2025.098.21:24:00/wx/0.10,555.1,26.3,6.53,254,1.93
2025.098.21:25:00/wx/0.16,555.1,25.4,11.72,251,1.81
2025.098.21:26:00/wx/0.21,555.1,25.5,13.72,254,1.62
2025.098.21:27:00/wx/0.07,555.2,25.5,9.90,259,1.80
2025.098.21:28:00/wx/0.03,555.2,26.0,7.20,263,1.91
2025.098.21:29:00/wx/0.00,555.1,26.4,9.56,246,2.05
2025.098.21:30:00/wx/0.36,555.2,26.4,8.99,251,2.11
2025.098.21:31:00/wx/0.42,555.2,26.7,9.33,257,2.14
2025.098.21:32:00/wx/0.20,555.2,27.6,11.63,252,2.11
2025.098.21:33:00/wx/-0.07,555.2,26.8,14.39,251,1.99
2025.098.21:34:00/wx/-0.30,555.2,26.8,11.04,254,1.92
2025.098.21:35:00/wx/-0.30,555.2,27.8,7.67,253,2.11
2025.098.21:36:00/wx/-0.20,555.2,28.9,8.90,275,2.18
2025.098.21:37:00/wx/0.10,555.2,28.8,8.03,264,2.14
2025.098.21:38:00/wx/0.30,555.2,27.8,8.78,265,1.88
2025.098.21:39:00/wx/0.10,555.2,25.6,11.04,279,1.68
2025.098.21:40:00/wx/0.20,555.2,24.7,9.75,276,1.76
2025.098.21:41:00/wx/0.10,555.2,25.4,8.24,250,1.78
2025.098.21:42:00/wx/-0.21,555.1,24.4,7.83,249,1.78
2025.098.21:43:00/wx/-0.22,555.2,25.2,8.93,252,1.89
2025.098.21:44:00/wx/-0.20,555.2,27.3,7.58,263,1.86
2025.098.21:45:00/wx/0.15,555.2,27.5,8.35,275,1.83
2025.098.21:46:00/wx/0.21,555.2,26.9,6.45,262,1.76
2025.098.21:47:00/wx/0.10,555.2,22.9,7.12,266,1.68
2025.098.21:48:00/wx/0.10,555.2,22.4,10.21,281,1.58
2025.098.21:49:00/wx/0.00,555.2,21.0,9.86,289,1.56
2025.098.21:50:00/wx/0.26,555.2,20.5,8.38,268,1.55
2025.098.21:51:00/wx/0.21,555.2,18.5,10.07,277,1.50
2025.098.21:52:00/wx/-0.10,555.2,17.4,8.53,258,1.37
2025.098.21:53:00/wx/0.19,555.2,17.9,10.15,270,1.44
2025.098.21:54:00/wx/0.19,555.3,18.3,9.82,274,1.54
2025.098.21:55:00/wx/-0.05,555.2,19.8,9.88,273,1.57
2025.098.21:56:00/wx/0.20,555.2,19.9,8.03,276,1.51
2025.098.21:57:00/wx/0.20,555.2,20.0,10.41,281,1.57
2025.098.21:58:00/wx/0.10,555.2,21.7,12.17,254,1.74
2025.098.21:59:00/wx/-0.29,555.2,25.9,7.59,262,1.85
2025.098.22:00:00/wx/-0.30,555.3,26.4,9.76,273,1.82
2025.098.22:01:00/wx/-0.40,555.3,26.7,8.63,259,1.91
2025.098.22:02:00/wx/-0.44,555.2,28.6,10.16,245,2.05
2025.098.22:03:00/wx/-0.50,555.2,29.5,7.71,267,2.16
2025.098.22:04:00/wx/-0.40,555.3,30.1,8.55,256,2.17
2025.098.22:05:00/wx/-0.30,555.3,30.5,10.21,255,2.11
2025.098.22:06:00/wx/-0.40,555.3,30.7,12.73,250,2.10
2025.098.22:07:00/wx/-0.50,555.3,30.4,9.74,259,2.09
2025.098.22:08:00/wx/-0.41,555.3,29.7,7.72,278,2.10
2025.098.22:09:00/wx/-0.40,555.3,29.2,10.43,274,2.04
2025.098.22:10:00/wx/-0.40,555.3,29.2,9.70,263,2.07
2025.098.22:11:00/wx/-0.60,555.3,28.4,8.77,272,1.95
2025.098.22:12:00/wx/-0.60,555.3,28.5,9.32,264,1.92
2025.098.22:13:00/wx/-0.60,555.3,28.9,6.43,261,1.96
2025.098.22:14:00/wx/-0.62,555.3,28.9,9.95,255,2.06
2025.098.22:15:00/wx/-0.70,555.3,28.6,12.39,251,1.98
2025.098.22:16:00/wx/-0.60,555.3,29.0,7.89,258,2.11
2025.098.22:17:00/wx/-0.60,555.3,30.5,9.75,258,2.16
2025.098.22:18:00/wx/-0.70,555.3,32.0,10.39,253,2.19
2025.098.22:19:00/wx/-0.70,555.3,32.9,12.40,266,2.23
2025.098.22:20:00/wx/-0.70,555.3,33.2,9.58,263,2.25
2025.098.22:21:00/wx/-0.70,555.2,32.7,11.85,255,2.01
2025.098.22:22:00/wx/-0.80,555.3,32.8,8.08,261,1.90
2025.098.22:23:00/wx/-0.90,555.3,32.7,9.82,254,2.06
2025.098.22:24:00/wx/-1.02,555.3,33.5,11.18,245,2.15
2025.098.22:25:00/wx/-1.12,555.3,34.8,11.66,248,2.20
2025.098.22:26:00/wx/-1.20,555.3,35.0,15.35,244,2.05
2025.098.22:27:00/wx/-1.04,555.3,28.3,12.60,251,1.87
2025.098.22:28:00/wx/-1.00,555.3,26.7,9.69,259,1.86
2025.098.22:29:00/wx/-1.03,555.3,26.0,13.19,253,1.87
2025.098.22:30:00/wx/-1.20,555.3,25.5,10.52,258,1.52
2025.098.22:31:00/wx/-1.20,555.3,25.5,10.06,266,1.46
2025.098.22:32:00/wx/-1.20,555.4,25.9,10.72,252,1.41
2025.098.22:33:00/wx/-1.20,555.3,26.2,8.64,274,1.40
2025.098.22:34:00/wx/-1.30,555.3,26.1,7.07,273,1.38
2025.098.22:35:00/wx/-1.30,555.3,26.4,9.38,263,1.41
2025.098.22:36:00/wx/-1.30,555.3,26.0,9.55,263,1.46
2025.098.22:37:00/wx/-1.40,555.3,25.9,9.43,271,1.57
2025.098.22:38:00/wx/-1.40,555.4,25.4,8.33,263,1.61
2025.098.22:39:00/wx/-1.33,555.3,25.1,9.24,259,1.61
2025.098.22:40:00/wx/-1.40,555.3,25.9,10.29,256,1.64
2025.098.22:41:00/wx/-1.50,555.3,25.8,8.83,266,1.71
2025.098.22:42:00/wx/-1.54,555.4,25.6,7.16,273,1.67
2025.098.22:43:00/wx/-1.70,555.4,25.9,9.03,264,1.66
2025.098.22:44:00/wx/-1.70,555.4,26.1,6.87,258,1.42
2025.098.22:45:00/wx/-1.70,555.4,26.4,10.92,268,1.41
2025.098.22:46:00/wx/-1.80,555.4,26.6,7.51,274,1.47
2025.098.22:47:00/wx/-1.80,555.4,26.7,8.65,266,1.44
2025.098.22:48:00/wx/-1.80,555.4,26.9,9.23,254,1.45
2025.098.22:49:00/wx/-1.84,555.4,26.9,7.53,262,1.33
2025.098.22:50:00/wx/-1.99,555.4,27.1,7.75,268,1.33
2025.098.22:51:00/wx/-1.99,555.4,27.2,7.65,264,1.35
2025.098.22:52:00/wx/-2.01,555.4,27.3,8.42,275,1.37
2025.098.22:53:00/wx/-1.90,555.4,27.2,6.03,276,1.36
2025.098.22:54:00/wx/-2.00,555.4,27.4,7.56,274,1.36
2025.098.22:55:00/wx/-2.10,555.4,27.7,6.41,266,1.38
2025.098.22:56:00/wx/-2.10,555.4,27.7,7.66,266,1.40
2025.098.22:57:00/wx/-2.11,555.4,27.7,9.55,277,1.66
2025.098.22:58:00/wx/-2.10,555.4,27.6,6.59,268,1.62
2025.098.22:59:00/wx/-2.20,555.5,28.0,7.67,261,1.67
2025.098.23:00:00/wx/-2.20,555.4,28.1,7.20,267,1.66
2025.098.23:01:00/wx/-2.12,555.4,28.2,6.89,260,1.63
2025.098.23:02:00/wx/-2.30,555.4,28.5,5.57,262,1.64
2025.098.23:03:00/wx/-2.30,555.5,28.7,7.70,251,1.66
2025.098.23:04:00/wx/-2.30,555.5,28.7,7.15,260,1.64
2025.098.23:05:00/wx/-2.40,555.5,28.9,7.80,260,1.65
2025.098.23:06:00/wx/-2.30,555.5,29.0,6.33,263,1.67
2025.098.23:07:00/wx/-2.40,555.5,29.1,6.92,274,1.63
2025.098.23:08:00/wx/-2.40,555.5,29.2,6.76,267,1.64
2025.098.23:09:00/wx/-2.40,555.5,29.2,6.99,270,1.63
2025.098.23:10:00/wx/-2.50,555.5,29.3,6.28,270,1.57
2025.098.23:11:00/wx/-2.42,555.5,29.3,6.24,268,1.59
2025.098.23:12:00/wx/-2.60,555.5,29.5,6.31,259,1.62
2025.098.23:13:00/wx/-2.60,555.5,29.5,6.09,273,1.63
2025.098.23:14:00/wx/-2.60,555.5,29.6,6.38,250,1.61
2025.098.23:15:00/wx/-2.70,555.5,29.8,6.37,276,1.66
2025.098.23:16:00/wx/-2.73,555.5,30.0,4.74,275,1.62
2025.098.23:17:00/wx/-2.90,555.5,30.3,5.32,271,1.51
2025.098.23:18:00/wx/-3.00,555.5,30.5,6.10,272,1.50
2025.098.23:19:00/wx/-3.06,555.5,30.7,5.49,274,1.53
2025.098.23:20:00/wx/-3.00,555.5,30.7,5.75,275,1.52
2025.098.23:21:00/wx/-3.06,555.5,30.8,6.16,264,1.55
2025.098.23:22:00/wx/-3.00,555.5,30.8,6.56,278,1.52
2025.098.23:23:00/wx/-3.11,555.5,31.0,5.34,274,1.57
2025.098.23:24:00/wx/-3.14,555.5,31.2,5.82,276,1.60
2025.098.23:25:00/wx/-3.10,555.6,31.2,5.73,272,1.60
2025.098.23:26:00/wx/-3.10,555.6,31.2,5.43,273,1.62
2025.098.23:27:00/wx/-3.10,555.6,31.3,6.18,274,1.64
2025.098.23:28:00/wx/-3.20,555.6,31.4,6.68,279,1.65
2025.098.23:29:00/wx/-3.20,555.6,31.8,5.99,266,1.74
2025.098.23:30:00/wx/-3.10,555.6,31.6,4.43,273,1.72
2025.098.23:31:00/wx/-3.10,555.6,31.7,6.07,276,1.69
2025.098.23:32:00/wx/-3.10,555.6,31.7,5.01,264,1.69
2025.098.23:33:00/wx/-3.20,555.6,32.0,4.78,277,1.70
2025.098.23:34:00/wx/-3.30,555.6,32.1,4.96,278,1.67
2025.098.23:35:00/wx/-3.30,555.6,32.2,6.53,279,1.71
2025.098.23:36:00/wx/-3.50,555.6,32.4,6.07,276,1.70
2025.098.23:37:00/wx/-3.60,555.6,32.8,6.36,282,1.71
2025.098.23:38:00/wx/-3.80,555.6,33.1,6.38,283,1.68
2025.098.23:39:00/wx/-3.90,555.6,33.7,6.23,281,1.72
2025.098.23:40:00/wx/-4.00,555.6,34.0,7.33,285,1.67
2025.098.23:41:00/wx/-4.00,555.6,34.2,6.51,282,1.63
2025.098.23:42:00/wx/-3.90,555.6,34.2,6.70,283,1.62
2025.098.23:43:00/wx/-4.00,555.6,34.2,5.44,277,1.61
2025.098.23:44:00/wx/-4.00,555.6,34.3,5.56,281,1.62
2025.098.23:45:00/wx/-3.90,555.6,34.2,4.93,277,1.61
2025.098.23:46:00/wx/-4.00,555.6,34.2,5.13,279,1.61
2025.098.23:47:00/wx/-4.10,555.6,34.3,5.17,278,1.58
2025.098.23:48:00/wx/-4.10,555.6,34.4,5.52,282,1.54
2025.098.23:49:00/wx/-4.20,555.6,34.6,5.72,279,1.54
2025.098.23:50:00/wx/-4.30,555.6,34.8,4.94,278,1.52
2025.098.23:51:00/wx/-4.30,555.6,35.0,5.11,280,1.55
2025.098.23:52:00/wx/-4.40,555.6,35.1,4.46,277,1.52
2025.098.23:53:00/wx/-4.50,555.6,35.4,4.86,281,1.59
2025.098.23:54:00/wx/-4.50,555.6,35.4,5.03,285,1.58
2025.098.23:55:00/wx/-4.50,555.6,35.6,5.11,285,1.52
2025.098.23:56:00/wx/-4.60,555.6,35.8,5.21,284,1.48
2025.098.23:57:00/wx/-4.50,555.6,36.0,5.16,286,1.47
2025.098.23:58:00/wx/-4.58,555.5,36.0,5.40,280,1.47
2025.098.23:59:00/wx/-4.58,555.6,36.1,5.31,286,1.44
2025.099.00:00:00/wx/-4.50,555.6,36.0,4.72,279,1.49
2025.099.00:01:00/wx/-4.71,555.6,36.4,4.51,278,1.51
2025.099.00:02:00/wx/-4.60,555.6,36.6,4.31,277,1.53
2025.099.00:03:00/wx/-4.38,555.6,36.3,3.48,256,1.51
2025.099.00:04:00/wx/-3.83,555.7,35.7,5.62,253,1.53
2025.099.00:05:00/wx/-3.70,555.7,35.1,6.20,250,1.55
2025.099.00:06:00/wx/-3.66,555.7,34.9,6.25,251,1.56
2025.099.00:07:00/wx/-3.90,555.6,35.0,5.52,249,1.52
2025.099.00:08:00/wx/-4.04,555.7,35.3,4.87,254,1.52
2025.099.00:09:00/wx/-4.00,555.7,35.4,4.92,254,1.51
2025.099.00:10:00/wx/-4.00,555.6,35.2,4.74,255,1.52
2025.099.00:11:00/wx/-3.90,555.7,35.1,5.14,253,1.49
2025.099.00:12:00/wx/-3.90,555.7,35.0,5.34,251,1.50
2025.099.00:13:00/wx/-4.00,555.7,35.2,5.29,253,1.50
2025.099.00:14:00/wx/-4.00,555.7,35.4,5.13,250,1.48
2025.099.00:15:00/wx/-4.00,555.7,35.4,5.77,250,1.43
2025.099.00:16:00/wx/-4.16,555.7,35.7,5.48,251,1.43
2025.099.00:17:00/wx/-4.00,555.7,35.9,5.62,253,1.42
2025.099.00:18:00/wx/-4.00,555.7,35.7,5.60,250,1.39
2025.099.00:19:00/wx/-4.10,555.7,36.0,5.29,254,1.40
2025.099.00:20:00/wx/-4.00,555.7,36.0,5.08,255,1.39
2025.099.00:21:00/wx/-3.84,555.7,35.8,5.79,253,1.36
2025.099.00:22:00/wx/-3.80,555.6,35.7,4.83,256,1.36
2025.099.00:23:00/wx/-3.80,555.7,35.8,5.47,252,1.33
2025.099.00:24:00/wx/-3.81,555.7,36.0,5.09,254,1.30
2025.099.00:25:00/wx/-3.90,555.7,36.1,4.72,254,1.32
2025.099.00:26:00/wx/-4.00,555.7,36.5,4.68,254,1.32
2025.099.00:27:00/wx/-3.90,555.7,36.7,4.93,254,1.33
2025.099.00:28:00/wx/-3.90,555.7,36.9,5.23,252,1.33
2025.099.00:29:00/wx/-3.90,555.7,36.8,4.58,258,1.34
2025.099.00:30:00/wx/-3.81,555.7,36.7,3.82,257,1.31
2025.099.00:31:00/wx/-3.80,555.7,36.7,4.03,259,1.32
2025.099.00:32:00/wx/-4.00,555.7,37.0,4.23,261,1.30
2025.099.00:33:00/wx/-3.90,555.7,37.1,4.24,261,1.30
2025.099.00:34:00/wx/-3.70,555.7,36.8,4.57,255,1.26
2025.099.00:35:00/wx/-3.70,555.7,36.9,4.38,264,1.29
2025.099.00:36:00/wx/-3.70,555.7,36.9,3.69,266,1.25
2025.099.00:37:00/wx/-3.70,555.6,36.7,3.92,266,1.23
2025.099.00:38:00/wx/-3.70,555.7,36.9,3.68,263,1.23
2025.099.00:39:00/wx/-3.70,555.7,37.0,4.36,277,1.22
2025.099.00:40:00/wx/-3.68,555.7,37.0,3.96,269,1.20
2025.099.00:41:00/wx/-3.66,555.7,36.9,3.46,272,1.20
2025.099.00:42:00/wx/-4.11,555.7,37.4,3.94,293,1.20
2025.099.00:43:00/wx/-4.36,555.7,37.8,3.88,292,1.20
2025.099.00:44:00/wx/-4.40,555.7,38.2,4.61,279,1.16
2025.099.00:45:00/wx/-4.40,555.7,38.3,4.00,285,1.18
2025.099.00:46:00/wx/-4.48,555.7,38.4,3.63,294,1.17
