2026.111.06:48:00;APEX Database Weather Data for Timerange of mj008b
2026.111.06:48:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2026.111.07:31:00/wx/-4.96,555.0,46.7,4.15,333,1.35
2026.111.07:32:00/wx/-4.90,555.0,46.7,3.94,337,1.35
2026.111.07:33:00/wx/-4.77,555.0,46.4,4.10,338,1.35
2026.111.07:34:00/wx/-4.80,555.0,46.1,4.18,340,1.34
2026.111.07:35:00/wx/-4.80,555.0,46.2,3.52,334,1.34
2026.111.07:36:00/wx/-4.74,554.9,46.3,3.00,329,1.33
2026.111.07:37:00/wx/-4.60,554.9,46.0,3.93,333,1.32
2026.111.07:38:00/wx/-4.70,554.9,45.9,3.81,339,1.33
2026.111.07:39:00/wx/-4.61,555.0,45.9,4.11,333,1.33
2026.111.07:40:00/wx/-4.70,554.9,45.7,3.20,323,1.32
2026.111.07:41:00/wx/-4.80,554.9,46.0,3.76,333,1.31
2026.111.07:42:00/wx/-4.70,555.0,46.2,3.43,334,1.31
2026.111.07:43:00/wx/-4.77,554.9,46.3,3.55,331,1.32
2026.111.07:44:00/wx/-4.70,554.9,46.2,3.64,325,1.34
2026.111.07:45:00/wx/-4.80,554.9,46.3,3.26,332,1.35
2026.111.07:46:00/wx/-4.77,554.9,46.2,3.39,331,1.33
2026.111.07:47:00/wx/-4.80,554.9,46.3,3.43,327,1.32
2026.111.07:48:00/wx/-4.80,554.9,46.3,3.35,331,1.32
2026.111.07:49:00/wx/-4.80,554.9,46.0,3.13,342,1.32
2026.111.07:50:00/wx/-4.80,554.9,46.3,3.29,336,1.33
2026.111.07:51:00/wx/-4.90,554.9,46.6,2.88,336,1.32
2026.111.07:52:00/wx/-4.80,554.9,46.7,2.83,327,1.33
2026.111.07:53:00/wx/-4.80,554.9,46.4,3.51,334,1.34
2026.111.07:54:00/wx/-4.80,554.9,46.5,3.38,333,1.34
2026.111.07:55:00/wx/-5.10,554.9,46.2,3.09,334,1.33
2026.111.07:56:00/wx/-4.90,554.9,47.1,3.50,337,1.29
2026.111.07:57:00/wx/-4.90,554.9,46.6,3.34,329,1.31
2026.111.07:58:00/wx/-4.80,554.9,46.6,3.13,329,1.31
2026.111.07:59:00/wx/-4.70,554.9,46.5,3.60,332,1.33
2026.111.08:00:00/wx/-4.80,554.9,46.3,3.23,328,1.31
2026.111.08:01:00/wx/-4.80,554.9,46.4,3.48,327,1.32
2026.111.08:02:00/wx/-4.80,554.9,46.3,2.66,329,1.30
2026.111.08:03:00/wx/-4.80,554.9,46.4,3.14,334,1.28
2026.111.08:04:00/wx/-4.80,554.9,46.3,2.92,334,1.29
2026.111.08:05:00/wx/-4.80,554.9,46.3,2.79,329,1.29
2026.111.08:06:00/wx/-4.80,554.8,46.4,2.76,329,1.31
2026.111.08:07:00/wx/-4.90,554.8,46.4,3.51,338,1.29
2026.111.08:08:00/wx/-4.80,554.8,46.5,3.29,328,1.28
2026.111.08:09:00/wx/-4.70,554.8,46.4,3.33,333,1.27
2026.111.08:10:00/wx/-4.70,554.8,46.1,3.43,329,1.27
2026.111.08:11:00/wx/-4.87,554.8,46.0,3.21,331,1.31
2026.111.08:12:00/wx/-4.80,554.9,46.6,3.41,339,1.30
2026.111.08:13:00/wx/-4.80,554.8,46.4,3.23,335,1.27
2026.111.08:14:00/wx/-4.80,554.8,46.4,3.24,325,1.27
2026.111.08:15:00/wx/-4.80,554.8,46.5,3.46,331,1.27
2026.111.08:16:00/wx/-4.70,554.8,46.3,2.63,321,1.28
2026.111.08:17:00/wx/-4.71,554.8,46.2,2.94,330,1.28
2026.111.08:18:00/wx/-4.70,554.8,46.2,3.29,338,1.29
2026.111.08:19:00/wx/-4.70,554.8,46.1,3.55,330,1.31
2026.111.08:20:00/wx/-4.70,554.8,46.1,3.23,329,1.31
2026.111.08:21:00/wx/-4.80,554.8,46.3,3.21,334,1.29
2026.111.08:22:00/wx/-4.80,554.8,46.4,3.23,337,1.28
2026.111.08:23:00/wx/-4.80,554.8,46.4,2.98,336,1.27
2026.111.08:24:00/wx/-4.90,554.7,46.5,3.13,333,1.27
2026.111.08:25:00/wx/-4.80,554.7,46.6,3.43,339,1.28
2026.111.08:26:00/wx/-4.80,554.8,46.6,3.35,328,1.29
2026.111.08:27:00/wx/-4.90,554.8,46.4,3.34,335,1.27
2026.111.08:28:00/wx/-4.90,554.8,46.7,3.90,342,1.27
2026.111.08:29:00/wx/-4.80,554.8,46.4,3.63,346,1.27
2026.111.08:30:00/wx/-4.80,554.7,46.5,3.81,339,1.27
2026.111.08:31:00/wx/-4.80,554.8,46.5,3.57,326,1.27
2026.111.08:32:00/wx/-4.81,554.7,46.3,3.16,321,1.27
2026.111.08:33:00/wx/-4.82,554.7,46.6,3.20,335,1.28
2026.111.08:34:00/wx/-4.90,554.8,46.6,3.43,337,1.28
2026.111.08:35:00/wx/-4.90,554.7,46.8,3.77,334,1.28
2026.111.08:36:00/wx/-4.80,554.8,46.5,3.58,335,1.29
2026.111.08:37:00/wx/-4.80,554.7,46.5,3.46,337,1.28
2026.111.08:38:00/wx/-4.80,554.7,46.5,3.33,335,1.29
2026.111.08:39:00/wx/-4.90,554.7,46.5,3.63,333,1.28
2026.111.08:40:00/wx/-5.00,554.7,46.7,3.61,338,1.29
2026.111.08:41:00/wx/-4.90,554.7,46.7,3.17,340,1.29
2026.111.08:42:00/wx/-4.90,554.7,46.7,3.24,334,1.28
2026.111.08:43:00/wx/-4.90,554.7,46.7,3.71,340,1.29
2026.111.08:44:00/wx/-4.80,554.7,46.7,3.43,337,1.31
2026.111.08:45:00/wx/-4.80,554.7,46.4,3.72,344,1.32
2026.111.08:46:00/wx/-4.80,554.7,46.5,3.62,340,1.32
2026.111.08:47:00/wx/-4.80,554.7,46.6,3.27,338,1.33
2026.111.08:48:00/wx/-4.73,554.7,46.5,3.37,342,1.32
2026.111.08:49:00/wx/-4.70,554.7,46.3,3.24,341,1.31
2026.111.08:50:00/wx/-4.70,554.7,46.2,3.09,342,1.31
2026.111.08:51:00/wx/-4.70,554.7,46.3,3.04,331,1.29
2026.111.08:52:00/wx/-4.70,554.7,46.0,3.33,337,1.27
2026.111.08:53:00/wx/-4.70,554.7,46.2,3.07,344,1.27
2026.111.08:54:00/wx/-4.70,554.7,46.4,2.73,335,1.26
2026.111.08:55:00/wx/-4.74,554.7,46.4,2.95,332,1.27
2026.111.08:56:00/wx/-4.70,554.7,46.3,3.06,335,1.24
2026.111.08:57:00/wx/-4.80,554.7,46.2,2.67,330,1.26
2026.111.08:58:00/wx/-4.90,554.7,46.3,2.79,326,1.23
2026.111.08:59:00/wx/-4.90,554.7,46.5,3.03,326,1.27
2026.111.09:00:00/wx/-4.90,554.7,46.6,2.89,331,1.25
2026.111.09:01:00/wx/-4.90,554.7,46.6,2.75,333,1.28
2026.111.09:02:00/wx/-4.90,554.7,46.6,2.90,329,1.24
2026.111.09:03:00/wx/-4.90,554.7,46.4,2.86,331,1.24
2026.111.09:04:00/wx/-4.90,554.7,46.5,2.93,328,1.24
2026.111.09:05:00/wx/-4.90,554.7,46.6,2.63,329,1.22
2026.111.09:06:00/wx/-4.90,554.7,46.5,2.52,338,1.21
2026.111.09:07:00/wx/-5.24,554.7,46.5,2.77,339,1.23
2026.111.09:08:00/wx/-5.19,554.7,47.2,2.96,338,1.23
2026.111.09:09:00/wx/-5.57,554.7,47.0,3.25,340,1.24
2026.111.09:10:00/wx/-5.20,554.7,47.0,2.87,330,1.24
2026.111.09:11:00/wx/-5.40,554.7,46.8,2.93,329,1.23
2026.111.09:12:00/wx/-5.50,554.7,47.4,3.19,334,1.26
2026.111.09:13:00/wx/-5.40,554.7,47.5,2.72,327,1.30
2026.111.09:14:00/wx/-5.20,554.7,47.3,2.65,331,1.24
2026.111.09:15:00/wx/-5.20,554.7,47.1,2.90,332,1.25
2026.111.09:16:00/wx/-5.40,554.7,47.1,3.33,324,1.25
2026.111.09:17:00/wx/-5.10,554.7,47.1,3.21,338,1.24
2026.111.09:18:00/wx/-4.90,554.7,46.6,2.94,333,1.21
2026.111.09:19:00/wx/-4.90,554.7,46.4,2.94,340,1.22
2026.111.09:20:00/wx/-4.83,554.7,46.3,2.78,337,1.25
2026.111.09:21:00/wx/-4.80,554.7,46.0,2.43,343,1.18
2026.111.09:22:00/wx/-4.80,554.7,45.9,2.86,338,1.21
2026.111.09:23:00/wx/-4.70,554.7,45.7,2.96,339,1.22
2026.111.09:24:00/wx/-4.70,554.7,45.5,3.30,332,1.21
2026.111.09:25:00/wx/-4.76,554.7,45.3,3.19,332,1.26
2026.111.09:26:00/wx/-4.90,554.7,45.8,2.93,340,1.22
2026.111.09:27:00/wx/-5.55,554.7,45.1,2.66,333,1.24
2026.111.09:28:00/wx/-5.50,554.7,47.3,2.55,328,1.24
2026.111.09:29:00/wx/-5.32,554.7,47.3,2.41,325,1.22
2026.111.09:30:00/wx/-5.14,554.7,46.9,3.20,337,1.21
2026.111.09:31:00/wx/-4.90,554.7,46.3,2.73,346,1.22
2026.111.09:32:00/wx/-5.00,554.7,46.1,3.28,339,1.22
2026.111.09:33:00/wx/-5.02,554.7,46.4,3.31,328,1.23
2026.111.09:34:00/wx/-4.80,554.7,46.1,2.75,336,1.21
2026.111.09:35:00/wx/-4.80,554.7,46.0,2.96,326,1.21
2026.111.09:36:00/wx/-4.80,554.7,45.9,2.54,326,1.20
2026.111.09:37:00/wx/-5.26,554.7,45.4,2.90,328,1.19
2026.111.09:38:00/wx/-5.10,554.7,46.4,2.93,326,1.19
2026.111.09:39:00/wx/-4.97,554.7,46.3,3.18,336,1.21
2026.111.09:40:00/wx/-5.13,554.7,46.0,3.19,329,1.20
2026.111.09:41:00/wx/-4.89,554.7,46.2,2.31,330,1.20
2026.111.09:42:00/wx/-4.70,554.7,45.9,2.32,321,1.18
2026.111.09:43:00/wx/-4.70,554.7,45.5,2.83,322,1.15
2026.111.09:44:00/wx/-4.90,554.7,45.7,2.81,334,1.18
2026.111.09:45:00/wx/-4.81,554.7,46.0,2.65,333,1.17
2026.111.09:46:00/wx/-5.00,554.7,46.0,2.71,329,1.18
2026.111.09:47:00/wx/-5.47,554.7,46.4,2.65,323,1.16
2026.111.09:48:00/wx/-5.50,554.8,47.4,2.83,328,1.17
2026.111.09:49:00/wx/-5.40,554.7,47.3,2.87,334,1.17
2026.111.09:50:00/wx/-5.30,554.8,47.2,3.25,327,1.21
2026.111.09:51:00/wx/-5.20,554.7,47.3,2.78,331,1.20
2026.111.09:52:00/wx/-5.20,554.8,47.1,2.93,330,1.16
2026.111.09:53:00/wx/-5.00,554.7,47.1,4.03,322,1.20
2026.111.09:54:00/wx/-4.90,554.8,46.6,2.84,334,1.22
2026.111.09:55:00/wx/-4.90,554.8,46.3,3.21,327,1.21
2026.111.09:56:00/wx/-4.80,554.8,46.2,2.92,332,1.22
2026.111.09:57:00/wx/-5.00,554.8,46.2,3.29,326,1.21
2026.111.09:58:00/wx/-4.90,554.8,46.2,3.03,333,1.21
2026.111.09:59:00/wx/-4.89,554.8,46.2,3.13,338,1.21
2026.111.10:00:00/wx/-5.11,554.8,46.5,2.85,331,1.22
2026.111.10:01:00/wx/-5.00,554.8,46.7,3.27,340,1.22
2026.111.10:02:00/wx/-5.00,554.8,46.5,3.23,335,1.24
2026.111.10:03:00/wx/-4.90,554.8,46.4,3.23,334,1.23
2026.111.10:04:00/wx/-4.86,554.8,46.4,3.31,343,1.23
2026.111.10:05:00/wx/-4.90,554.8,46.3,3.43,334,1.22
2026.111.10:06:00/wx/-4.90,554.9,46.4,3.22,339,1.24
2026.111.10:07:00/wx/-4.80,554.8,46.2,3.17,335,1.23
2026.111.10:08:00/wx/-4.90,554.9,46.1,3.04,345,1.22
2026.111.10:09:00/wx/-5.03,554.9,46.3,3.68,330,1.23
2026.111.10:10:00/wx/-5.30,554.9,47.1,3.55,343,1.24
2026.111.10:11:00/wx/-5.40,554.9,47.5,3.64,340,1.24
2026.111.10:12:00/wx/-5.02,554.9,47.5,3.43,343,1.24
2026.111.10:13:00/wx/-5.00,554.9,47.0,3.42,340,1.24
2026.111.10:14:00/wx/-5.20,554.9,47.2,3.63,338,1.25
2026.111.10:15:00/wx/-5.10,554.9,47.2,3.65,338,1.26
2026.111.10:16:00/wx/-4.90,555.0,46.9,3.37,338,1.25
2026.111.10:17:00/wx/-4.90,555.0,46.7,3.24,330,1.26
2026.111.10:18:00/wx/-4.90,554.9,46.6,3.13,339,1.26
2026.111.10:19:00/wx/-4.86,554.9,46.3,3.08,332,1.26
2026.111.10:20:00/wx/-4.90,555.0,46.5,3.10,319,1.27
2026.111.10:21:00/wx/-5.10,554.9,46.8,2.82,329,1.27
2026.111.10:22:00/wx/-5.10,555.0,47.0,3.42,331,1.27
2026.111.10:23:00/wx/-5.09,555.0,46.9,3.38,328,1.27
2026.111.10:24:00/wx/-4.96,555.0,46.7,3.09,336,1.27
2026.111.10:25:00/wx/-4.90,555.0,46.6,3.06,329,1.29
2026.111.10:26:00/wx/-4.87,555.0,46.4,3.21,332,1.29
2026.111.10:27:00/wx/-4.90,555.0,46.3,3.09,331,1.28
2026.111.10:28:00/wx/-4.90,555.0,46.4,3.23,331,1.28
2026.111.10:29:00/wx/-4.84,555.0,46.3,3.23,339,1.26
2026.111.10:30:00/wx/-4.90,555.0,46.2,3.33,343,1.27
2026.111.10:31:00/wx/-4.83,555.0,46.4,3.39,342,1.27
2026.111.10:32:00/wx/-4.80,555.0,46.3,3.58,340,1.25
2026.111.10:33:00/wx/-4.79,555.0,46.3,2.65,349,1.24
2026.111.10:34:00/wx/-4.80,555.0,46.3,3.01,335,1.27
2026.111.10:35:00/wx/-4.90,555.0,46.5,3.03,339,1.24
2026.111.10:36:00/wx/-5.00,555.0,46.7,3.58,332,1.23
2026.111.10:37:00/wx/-4.90,555.0,46.5,2.80,329,1.25
2026.111.10:38:00/wx/-4.80,555.0,46.5,3.16,340,1.26
2026.111.10:39:00/wx/-4.80,555.0,46.4,2.55,336,1.23
2026.111.10:40:00/wx/-4.90,555.0,46.5,2.63,331,1.22
2026.111.10:41:00/wx/-5.04,555.0,46.7,2.83,331,1.25
2026.111.10:42:00/wx/-5.00,555.0,47.0,2.86,338,1.22
2026.111.10:43:00/wx/-5.10,555.0,46.9,3.03,333,1.22
2026.111.10:44:00/wx/-5.00,555.0,47.2,3.09,334,1.22
2026.111.10:45:00/wx/-5.00,555.0,47.2,3.03,336,1.23
2026.111.10:46:00/wx/-5.10,555.1,47.3,2.78,336,1.22
2026.111.10:47:00/wx/-4.91,555.0,47.4,2.64,332,1.23
2026.111.10:48:00/wx/-5.00,555.0,47.0,3.07,331,1.22
2026.111.10:49:00/wx/-4.90,555.0,47.2,3.31,340,1.19
2026.111.10:50:00/wx/-4.90,555.0,46.8,2.84,328,1.17
2026.111.10:51:00/wx/-5.05,555.0,46.8,3.35,344,1.19
2026.111.10:52:00/wx/-5.00,555.0,47.3,2.63,327,1.19
2026.111.10:53:00/wx/-4.89,555.1,47.1,2.79,342,1.21
2026.111.10:54:00/wx/-4.92,555.1,47.1,2.94,341,1.18
2026.111.10:55:00/wx/-5.00,555.1,47.3,2.97,341,1.16
2026.111.10:56:00/wx/-5.10,555.1,47.2,2.73,316,1.18
2026.111.10:57:00/wx/-5.00,555.1,47.4,2.53,323,1.18
2026.111.10:58:00/wx/-5.00,555.1,47.3,2.58,323,1.17
2026.111.10:59:00/wx/-5.00,555.1,47.3,2.95,333,1.17
2026.111.11:00:00/wx/-4.90,555.1,47.1,2.72,326,1.17
2026.111.11:01:00/wx/-5.00,555.1,47.0,3.46,333,1.18
2026.111.11:02:00/wx/-5.00,555.1,46.9,3.34,340,1.18
2026.111.11:03:00/wx/-4.90,555.1,46.9,2.96,345,1.17
2026.111.11:04:00/wx/-5.00,555.1,46.9,3.01,339,1.16
2026.111.11:05:00/wx/-5.01,555.1,46.8,3.41,322,1.17
2026.111.11:06:00/wx/-4.94,555.1,47.1,3.21,325,1.18
2026.111.11:07:00/wx/-4.90,555.1,47.0,3.04,323,1.18
2026.111.11:08:00/wx/-4.97,555.1,47.1,3.00,331,1.20
2026.111.11:09:00/wx/-4.90,555.1,47.0,2.86,325,1.21
2026.111.11:10:00/wx/-4.80,555.1,47.0,2.38,328,1.19
2026.111.11:11:00/wx/-4.90,555.1,46.8,2.83,324,1.18
2026.111.11:12:00/wx/-4.90,555.1,46.9,3.03,328,1.18
2026.111.11:13:00/wx/-5.00,555.1,47.0,3.07,336,1.17
2026.111.11:14:00/wx/-5.00,555.1,47.1,2.98,334,1.17
2026.111.11:15:00/wx/-5.10,555.1,47.0,2.76,342,1.16
2026.111.11:16:00/wx/-5.06,555.1,47.1,3.22,336,1.15
2026.111.11:17:00/wx/-5.20,555.1,46.9,3.03,338,1.16
2026.111.11:18:00/wx/-5.17,555.1,47.5,2.94,330,1.15
2026.111.11:19:00/wx/-5.00,555.1,47.2,3.59,345,1.16
2026.111.11:20:00/wx/-5.29,555.1,46.8,3.29,336,1.16
2026.111.11:21:00/wx/-4.99,555.1,47.6,3.23,347,1.14
2026.111.11:22:00/wx/-5.00,555.1,47.5,3.63,333,1.13
2026.111.11:23:00/wx/-4.87,555.1,47.5,2.81,353,1.14
2026.111.11:24:00/wx/-5.11,555.2,47.8,3.07,336,1.14
2026.111.11:25:00/wx/-4.90,555.2,48.1,3.39,335,1.13
2026.111.11:26:00/wx/-4.70,555.2,46.8,2.57,346,1.13
2026.111.11:27:00/wx/-4.60,555.2,45.9,2.83,336,1.14
2026.111.11:28:00/wx/-4.73,555.2,45.1,3.05,337,1.14
2026.111.11:29:00/wx/-4.80,555.2,46.1,2.74,326,1.13
2026.111.11:30:00/wx/-4.70,555.2,45.6,2.83,330,1.11
2026.111.11:31:00/wx/-4.80,555.2,45.6,3.33,339,1.10
2026.111.11:32:00/wx/-4.90,555.2,46.1,2.63,326,1.11
2026.111.11:33:00/wx/-4.90,555.2,46.4,2.79,329,1.12
2026.111.11:34:00/wx/-4.89,555.2,45.8,3.13,336,1.13
2026.111.11:35:00/wx/-4.90,555.2,45.8,3.31,338,1.14
2026.111.11:36:00/wx/-4.90,555.2,46.2,2.77,332,1.14
2026.111.11:37:00/wx/-4.90,555.2,46.3,3.02,342,1.15
2026.111.11:38:00/wx/-4.86,555.2,45.9,2.92,338,1.16
2026.111.11:39:00/wx/-4.80,555.3,45.7,2.85,335,1.16
2026.111.11:40:00/wx/-4.82,555.2,45.7,2.88,334,1.17
2026.111.11:41:00/wx/-4.87,555.3,45.6,2.39,350,1.17
2026.111.11:42:00/wx/-5.01,555.2,44.9,2.44,-10,1.16
2026.111.11:43:00/wx/-4.95,555.3,45.9,2.83,346,1.17
2026.111.11:44:00/wx/-4.88,555.3,45.9,3.11,354,1.19
2026.111.11:45:00/wx/-5.37,555.3,47.2,2.88,347,1.20
2026.111.11:46:00/wx/-4.93,555.3,46.7,2.42,334,1.19
2026.111.11:47:00/wx/-4.80,555.3,45.8,2.53,349,1.20
2026.111.11:48:00/wx/-4.94,555.3,45.6,3.03,353,1.18
2026.111.11:49:00/wx/-4.60,555.3,45.7,3.21,347,1.18
2026.111.11:50:00/wx/-4.50,555.3,45.2,3.01,265,1.18
2026.111.11:51:00/wx/-4.57,555.3,45.4,2.55,343,1.18
2026.111.11:52:00/wx/-4.90,555.3,45.8,2.74,345,1.16
2026.111.11:53:00/wx/-5.00,555.3,46.0,2.69,337,1.15
2026.111.11:54:00/wx/-4.90,555.3,46.3,2.35,333,1.15
2026.111.11:55:00/wx/-4.80,555.3,45.8,3.20,339,1.16
2026.111.11:56:00/wx/-5.00,555.3,46.3,2.45,321,1.16
2026.111.11:57:00/wx/-5.09,555.3,46.9,2.42,322,1.15
2026.111.11:58:00/wx/-5.00,555.4,46.2,2.82,325,1.16
2026.111.11:59:00/wx/-5.00,555.4,46.4,2.65,333,1.16
2026.111.12:00:00/wx/-5.00,555.4,46.9,2.54,331,1.17
2026.111.12:01:00/wx/-5.02,555.4,47.0,2.28,329,1.17
2026.111.12:02:00/wx/-5.01,555.4,47.6,2.23,338,1.17
2026.111.12:03:00/wx/-5.22,555.4,49.5,2.22,330,1.17
2026.111.12:04:00/wx/-4.70,555.4,47.3,2.93,344,1.16
2026.111.12:05:00/wx/-4.60,555.4,47.3,2.83,336,1.17
2026.111.12:06:00/wx/-4.40,555.4,46.5,2.89,327,1.18
2026.111.12:07:00/wx/-4.50,555.4,49.3,2.82,343,1.19
2026.111.12:08:00/wx/-4.60,555.5,48.3,2.60,335,1.20
2026.111.12:09:00/wx/-4.50,555.5,47.5,2.73,340,1.21
2026.111.12:10:00/wx/-4.50,555.5,49.3,3.00,339,1.20
2026.111.12:11:00/wx/-4.60,555.5,48.6,2.41,338,1.18
2026.111.12:12:00/wx/-4.60,555.5,53.3,2.77,342,1.19
2026.111.12:13:00/wx/-4.53,555.5,49.3,2.75,339,1.20
2026.111.12:14:00/wx/-4.60,555.5,51.7,2.33,329,1.20
2026.111.12:15:00/wx/-4.65,555.5,50.3,2.66,336,1.20
2026.111.12:16:00/wx/-4.60,555.5,49.2,2.57,335,1.22
2026.111.12:17:00/wx/-4.40,555.5,50.0,2.66,336,1.21
2026.111.12:18:00/wx/-4.20,555.5,48.3,1.73,325,1.22
2026.111.12:19:00/wx/-4.40,555.5,52.9,2.14,314,1.23
2026.111.12:20:00/wx/-4.15,555.5,49.0,3.29,349,1.21
2026.111.12:21:00/wx/-3.91,555.5,50.2,3.43,352,1.23
2026.111.12:22:00/wx/-3.80,555.5,48.3,3.15,339,1.23
2026.111.12:23:00/wx/-3.80,555.5,47.6,3.51,339,1.25
2026.111.12:24:00/wx/-3.70,555.5,48.4,2.20,339,1.23
2026.111.12:25:00/wx/-3.70,555.5,46.7,2.63,347,1.23
2026.111.12:26:00/wx/-3.70,555.6,46.1,3.05,310,1.24
2026.111.12:27:00/wx/-3.70,555.5,47.0,3.15,328,1.26
2026.111.12:28:00/wx/-3.70,555.6,47.5,2.73,340,1.25
2026.111.12:29:00/wx/-3.80,555.6,46.6,2.85,338,1.26
2026.111.12:30:00/wx/-3.80,555.6,48.4,3.06,335,1.26
2026.111.12:31:00/wx/-3.80,555.6,48.2,3.54,339,1.26
2026.111.12:32:00/wx/-3.66,555.6,49.5,3.17,347,1.25
2026.111.12:33:00/wx/-3.50,555.6,50.1,3.80,339,1.27
2026.111.12:34:00/wx/-3.60,555.6,50.9,2.66,339,1.25
2026.111.12:35:00/wx/-3.50,555.6,48.4,3.58,339,1.25
2026.111.12:36:00/wx/-3.50,555.6,47.4,3.13,338,1.25
2026.111.12:37:00/wx/-3.30,555.7,47.4,3.72,351,1.25
2026.111.12:38:00/wx/-3.28,555.7,47.6,3.94,343,1.24
2026.111.12:39:00/wx/-3.39,555.7,46.3,2.17,342,1.25
2026.111.12:40:00/wx/-3.30,555.7,46.3,3.41,350,1.23
2026.111.12:41:00/wx/-3.30,555.8,45.3,2.63,345,1.24
2026.111.12:42:00/wx/-3.20,555.8,46.3,2.27,332,1.29
2026.111.12:43:00/wx/-3.00,555.8,47.1,2.04,318,1.23
2026.111.12:44:00/wx/-3.10,555.8,44.3,2.02,296,1.27
2026.111.12:45:00/wx/-3.20,555.8,44.2,2.53,343,1.27
2026.111.12:46:00/wx/-3.10,555.8,45.1,3.73,309,1.27
2026.111.12:47:00/wx/-3.30,555.8,44.3,3.17,322,1.26
2026.111.12:48:00/wx/-3.30,555.9,44.1,2.61,333,1.29
2026.111.12:49:00/wx/-3.20,555.8,44.6,2.38,343,1.25
2026.111.12:50:00/wx/-3.10,555.9,44.6,2.46,315,1.26
2026.111.12:51:00/wx/-3.10,555.9,44.2,2.43,282,1.26
2026.111.12:52:00/wx/-3.20,555.9,43.3,3.26,296,1.30
2026.111.12:53:00/wx/-3.30,555.9,43.6,2.90,271,1.26
2026.111.12:54:00/wx/-3.20,555.9,44.3,1.93,305,1.27
2026.111.12:55:00/wx/-3.03,555.9,43.7,2.81,301,1.30
2026.111.12:56:00/wx/-3.10,555.9,43.5,2.94,294,1.30
2026.111.12:57:00/wx/-3.15,555.9,42.3,3.22,285,1.28
2026.111.12:58:00/wx/-3.10,555.9,43.4,3.13,275,1.25
2026.111.12:59:00/wx/-3.07,555.9,43.7,3.00,283,1.26
2026.111.13:00:00/wx/-2.92,555.9,41.8,2.78,289,1.26
2026.111.13:01:00/wx/-3.00,555.9,40.9,3.22,284,1.24
