2026.104.01:16:00;APEX Database Weather Data for Timerange of e26a14
2026.104.01:16:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2026.104.02:33:00/wx/-4.20,553.8,85.5,7.86,304,2.69
2026.104.02:34:00/wx/-4.35,553.8,85.7,6.76,304,2.68
2026.104.02:35:00/wx/-4.40,553.8,86.0,6.15,305,2.67
2026.104.02:36:00/wx/-4.30,553.8,86.3,7.15,301,2.61
2026.104.02:37:00/wx/-4.20,553.8,85.5,7.58,305,2.58
2026.104.02:38:00/wx/-4.10,553.8,85.5,8.25,306,2.54
2026.104.02:39:00/wx/-4.10,553.8,85.4,7.74,303,2.55
2026.104.02:40:00/wx/-4.10,553.8,85.4,7.87,302,2.47
2026.104.02:41:00/wx/-4.33,553.8,84.9,7.17,309,2.50
2026.104.02:42:00/wx/-4.32,553.7,85.7,7.90,307,2.54
2026.104.02:43:00/wx/-4.30,553.8,85.8,8.02,306,2.41
2026.104.02:44:00/wx/-4.35,553.8,86.0,7.75,307,2.41
2026.104.02:45:00/wx/-4.30,553.8,86.3,7.10,311,2.36
2026.104.02:46:00/wx/-4.43,553.8,86.4,6.64,309,2.48
2026.104.02:47:00/wx/-4.58,553.8,86.4,8.03,310,2.55
2026.104.02:48:00/wx/-4.41,553.8,86.0,7.84,308,2.53
2026.104.02:49:00/wx/-4.50,553.8,86.0,6.90,308,2.42
2026.104.02:50:00/wx/-4.50,553.7,86.2,6.30,314,2.36
2026.104.02:51:00/wx/-4.70,553.7,87.0,8.09,309,2.34
2026.104.02:52:00/wx/-4.50,553.7,87.0,8.19,314,2.26
2026.104.02:53:00/wx/-4.59,553.7,86.6,8.25,315,2.25
2026.104.02:54:00/wx/-4.60,553.7,86.8,7.93,318,2.23
2026.104.02:55:00/wx/-4.50,553.7,86.2,8.03,319,2.36
2026.104.02:56:00/wx/-4.70,553.7,85.3,6.95,323,2.17
2026.104.02:57:00/wx/-5.09,553.7,85.5,6.71,322,2.28
2026.104.02:58:00/wx/-4.79,553.7,86.0,6.50,315,2.36
2026.104.02:59:00/wx/-4.55,553.7,85.1,8.97,315,2.24
2026.104.03:00:00/wx/-4.40,553.6,84.1,7.43,315,2.17
2026.104.03:01:00/wx/-4.47,553.7,83.6,8.35,314,2.18
2026.104.03:02:00/wx/-4.11,553.7,81.8,9.60,310,2.18
2026.104.03:03:00/wx/-4.21,553.7,80.3,8.03,308,2.18
2026.104.03:04:00/wx/-4.33,553.7,80.2,8.81,308,2.06
2026.104.03:05:00/wx/-4.30,553.6,78.9,6.93,312,2.21
2026.104.03:06:00/wx/-4.50,553.6,78.2,9.12,312,2.07
2026.104.03:07:00/wx/-4.39,553.7,77.6,9.01,306,2.08
2026.104.03:08:00/wx/-4.51,553.7,77.0,7.12,309,2.09
2026.104.03:09:00/wx/-4.50,553.6,76.5,9.10,310,2.04
2026.104.03:10:00/wx/-4.50,553.6,75.5,9.23,313,2.08
2026.104.03:11:00/wx/-4.44,553.6,75.4,9.61,309,2.11
2026.104.03:12:00/wx/-4.30,553.7,74.1,9.48,311,2.08
2026.104.03:13:00/wx/-4.38,553.7,74.1,9.79,308,2.05
2026.104.03:14:00/wx/-4.27,553.6,73.7,8.49,298,2.02
2026.104.03:15:00/wx/-4.41,553.6,73.9,8.07,312,2.06
2026.104.03:16:00/wx/-4.70,553.7,74.5,6.61,315,1.99
2026.104.03:17:00/wx/-4.50,553.7,74.0,8.08,307,2.11
2026.104.03:18:00/wx/-4.60,553.7,73.0,8.12,310,2.05
2026.104.03:19:00/wx/-4.71,553.7,74.2,9.74,312,1.98
2026.104.03:20:00/wx/-4.50,553.7,72.9,9.47,314,1.94
2026.104.03:21:00/wx/-4.65,553.7,72.9,7.71,313,1.90
2026.104.03:22:00/wx/-4.80,553.7,73.9,8.85,312,1.97
2026.104.03:23:00/wx/-4.92,553.7,74.4,7.64,311,1.91
2026.104.03:24:00/wx/-5.00,553.7,75.1,7.94,315,1.94
2026.104.03:25:00/wx/-5.09,553.6,75.4,8.56,317,1.91
2026.104.03:26:00/wx/-4.80,553.6,74.1,8.19,314,1.93
2026.104.03:27:00/wx/-4.80,553.6,73.0,8.30,311,1.79
2026.104.03:28:00/wx/-4.80,553.6,72.6,8.26,312,1.89
2026.104.03:29:00/wx/-4.70,553.6,72.1,8.56,313,1.84
2026.104.03:30:00/wx/-4.90,553.6,72.6,7.60,318,1.73
2026.104.03:31:00/wx/-4.70,553.6,72.2,8.65,313,1.87
2026.104.03:32:00/wx/-5.00,553.6,72.0,6.74,319,1.94
2026.104.03:33:00/wx/-5.02,553.6,73.0,5.93,319,1.97
2026.104.03:34:00/wx/-5.50,553.6,73.7,7.24,319,1.94
2026.104.03:35:00/wx/-5.30,553.6,74.5,6.27,319,1.91
2026.104.03:36:00/wx/-5.50,553.6,74.0,7.60,315,1.82
2026.104.03:37:00/wx/-5.40,553.6,74.3,7.71,316,1.79
2026.104.03:38:00/wx/-5.40,553.6,74.0,7.28,314,1.79
2026.104.03:39:00/wx/-5.48,553.6,74.0,7.15,311,1.81
2026.104.03:40:00/wx/-5.39,553.6,74.1,8.27,314,1.79
2026.104.03:41:00/wx/-5.40,553.6,73.4,7.36,314,1.83
2026.104.03:42:00/wx/-5.50,553.6,73.4,6.63,318,1.79
2026.104.03:43:00/wx/-5.70,553.6,74.0,6.74,316,1.75
2026.104.03:44:00/wx/-5.70,553.6,74.1,6.81,316,1.83
2026.104.03:45:00/wx/-5.70,553.6,73.7,6.83,310,1.76
2026.104.03:46:00/wx/-5.65,553.6,72.2,6.96,310,1.73
2026.104.03:47:00/wx/-5.30,553.6,69.8,8.23,305,1.70
2026.104.03:48:00/wx/-5.10,553.6,68.5,8.10,301,1.68
2026.104.03:49:00/wx/-4.90,553.6,67.9,7.39,302,1.71
2026.104.03:50:00/wx/-4.90,553.6,67.7,6.46,304,1.60
2026.104.03:51:00/wx/-5.00,553.6,68.5,8.59,304,1.56
2026.104.03:52:00/wx/-5.00,553.6,66.9,8.23,308,1.64
2026.104.03:53:00/wx/-5.20,553.6,66.7,7.78,308,1.53
2026.104.03:54:00/wx/-4.91,553.5,64.7,8.41,300,1.49
2026.104.03:55:00/wx/-4.80,553.6,63.2,8.40,310,1.48
2026.104.03:56:00/wx/-4.80,553.6,61.6,7.92,310,1.56
2026.104.03:57:00/wx/-4.90,553.5,62.4,9.83,305,1.61
2026.104.03:58:00/wx/-4.85,553.5,60.5,8.41,314,1.66
2026.104.03:59:00/wx/-5.09,553.6,61.4,7.31,309,1.63
2026.104.04:00:00/wx/-5.08,553.6,61.8,7.59,307,1.60
2026.104.04:01:00/wx/-5.17,553.5,62.2,7.22,310,1.55
2026.104.04:02:00/wx/-5.30,553.5,63.3,6.93,309,1.61
2026.104.04:03:00/wx/-5.30,553.5,64.0,6.23,310,1.70
2026.104.04:04:00/wx/-5.20,553.5,63.9,7.45,311,1.62
2026.104.04:05:00/wx/-5.43,553.5,64.8,6.57,306,1.59
2026.104.04:06:00/wx/-5.60,553.5,66.2,6.58,309,1.60
2026.104.04:07:00/wx/-5.91,553.5,67.7,6.28,316,1.62
2026.104.04:08:00/wx/-6.00,553.5,68.9,6.52,315,1.53
2026.104.04:09:00/wx/-6.10,553.5,68.5,6.21,317,1.58
2026.104.04:10:00/wx/-6.08,553.5,68.1,5.96,307,1.49
2026.104.04:11:00/wx/-5.73,553.5,66.8,6.56,315,1.56
2026.104.04:12:00/wx/-6.00,553.5,66.7,5.78,313,1.56
2026.104.04:13:00/wx/-5.91,553.4,66.9,6.41,309,1.48
2026.104.04:14:00/wx/-5.70,553.4,64.5,7.22,311,1.53
2026.104.04:15:00/wx/-5.58,553.4,63.2,7.03,312,1.49
2026.104.04:16:00/wx/-5.67,553.4,62.7,6.82,312,1.58
2026.104.04:17:00/wx/-5.70,553.4,63.4,6.70,311,1.59
2026.104.04:18:00/wx/-5.70,553.4,63.0,7.27,308,1.54
2026.104.04:19:00/wx/-5.80,553.4,63.3,6.06,308,1.60
2026.104.04:20:00/wx/-5.56,553.4,63.2,8.04,311,1.60
2026.104.04:21:00/wx/-5.67,553.4,62.7,6.46,321,1.58
2026.104.04:22:00/wx/-6.20,553.4,64.0,6.60,315,1.67
2026.104.04:23:00/wx/-5.99,553.4,64.7,6.06,319,1.76
2026.104.04:24:00/wx/-6.50,553.4,64.8,6.61,319,1.59
2026.104.04:25:00/wx/-6.30,553.4,65.7,5.85,319,1.58
2026.104.04:26:00/wx/-6.29,553.4,66.6,5.99,318,1.68
2026.104.04:27:00/wx/-6.41,553.4,67.4,5.85,321,1.65
2026.104.04:28:00/wx/-6.50,553.4,67.0,6.96,321,1.61
2026.104.04:29:00/wx/-6.50,553.4,66.8,6.93,321,1.62
2026.104.04:30:00/wx/-6.50,553.4,67.2,6.79,323,1.57
2026.104.04:31:00/wx/-6.60,553.4,67.6,6.18,314,1.63
2026.104.04:32:00/wx/-6.60,553.4,68.3,6.34,322,1.61
2026.104.04:33:00/wx/-6.64,553.4,67.9,6.16,321,1.58
2026.104.04:34:00/wx/-6.70,553.4,68.0,6.03,322,1.59
2026.104.04:35:00/wx/-6.80,553.3,69.0,6.36,326,1.60
2026.104.04:36:00/wx/-6.90,553.3,69.3,6.18,321,1.59
2026.104.04:37:00/wx/-6.70,553.3,69.3,6.73,323,1.61
2026.104.04:38:00/wx/-6.54,553.3,69.2,6.86,325,1.67
2026.104.04:39:00/wx/-6.50,553.3,68.7,5.33,321,1.73
2026.104.04:40:00/wx/-6.14,553.3,69.3,6.57,324,1.78
2026.104.04:41:00/wx/-6.09,553.3,68.7,6.23,325,1.82
2026.104.04:42:00/wx/-6.20,553.3,68.9,6.84,326,1.86
2026.104.04:43:00/wx/-5.94,553.3,69.1,5.85,324,1.81
2026.104.04:44:00/wx/-5.70,553.4,68.7,6.03,321,1.86
2026.104.04:45:00/wx/-5.95,553.4,68.5,6.79,325,1.83
2026.104.04:46:00/wx/-6.00,553.4,69.2,5.59,324,1.79
2026.104.04:47:00/wx/-5.95,553.3,70.2,7.53,330,1.69
2026.104.04:48:00/wx/-5.60,553.3,70.6,5.88,319,1.85
2026.104.04:49:00/wx/-5.91,553.3,70.2,5.51,317,1.74
2026.104.04:50:00/wx/-5.59,553.3,69.0,6.99,316,1.70
2026.104.04:51:00/wx/-5.88,553.3,68.8,7.10,323,1.80
2026.104.04:52:00/wx/-6.00,553.3,69.6,6.52,320,1.83
2026.104.04:53:00/wx/-6.21,553.3,70.6,7.16,330,1.63
2026.104.04:54:00/wx/-5.69,553.2,70.2,6.77,323,1.58
2026.104.04:55:00/wx/-5.64,553.2,68.4,6.69,325,1.74
2026.104.04:56:00/wx/-5.60,553.3,68.7,6.64,325,1.81
2026.104.04:57:00/wx/-5.80,553.3,69.3,6.89,324,1.95
2026.104.04:58:00/wx/-5.92,553.3,69.7,7.28,326,1.78
2026.104.04:59:00/wx/-5.90,553.2,69.9,7.59,332,1.66
2026.104.05:00:00/wx/-5.80,553.3,69.7,6.55,331,1.83
2026.104.05:01:00/wx/-5.90,553.2,69.8,7.18,328,1.58
2026.104.05:02:00/wx/-5.92,553.2,70.3,7.65,330,1.56
2026.104.05:03:00/wx/-6.08,553.2,70.1,7.79,333,1.58
2026.104.05:04:00/wx/-6.00,553.2,69.9,8.39,325,1.64
2026.104.05:05:00/wx/-6.32,553.2,69.6,7.67,326,1.59
2026.104.05:06:00/wx/-6.00,553.2,69.4,6.88,328,1.68
2026.104.05:07:00/wx/-6.00,553.1,67.9,7.95,325,1.68
2026.104.05:08:00/wx/-6.17,553.1,67.5,6.93,324,1.55
2026.104.05:09:00/wx/-6.40,553.1,68.0,8.28,321,1.66
2026.104.05:10:00/wx/-6.34,553.1,67.9,5.56,313,1.72
2026.104.05:11:00/wx/-6.61,553.1,68.4,7.16,326,1.66
2026.104.05:12:00/wx/-6.16,553.1,68.6,8.75,336,1.65
2026.104.05:13:00/wx/-6.17,553.1,67.0,6.53,325,1.60
2026.104.05:14:00/wx/-6.30,553.1,67.6,7.75,317,1.68
2026.104.05:15:00/wx/-6.16,553.1,67.6,7.17,321,1.67
2026.104.05:16:00/wx/-6.59,553.1,68.1,7.08,319,1.66
2026.104.05:17:00/wx/-6.67,553.0,69.3,7.43,326,1.55
2026.104.05:18:00/wx/-6.38,553.0,69.1,7.66,324,1.54
2026.104.05:19:00/wx/-6.41,553.0,69.1,7.78,324,1.61
2026.104.05:20:00/wx/-6.40,553.0,68.6,7.74,325,1.64
2026.104.05:21:00/wx/-6.40,553.0,68.1,7.33,326,1.61
2026.104.05:22:00/wx/-6.51,552.9,67.8,6.90,322,1.60
2026.104.05:23:00/wx/-6.50,553.0,68.0,7.43,313,1.67
2026.104.05:24:00/wx/-6.61,552.9,67.5,6.69,317,1.64
2026.104.05:25:00/wx/-6.66,552.9,67.7,7.43,327,1.70
2026.104.05:26:00/wx/-6.90,552.9,68.1,7.53,328,1.67
2026.104.05:27:00/wx/-6.80,552.9,68.1,7.49,329,1.64
2026.104.05:28:00/wx/-6.51,552.9,67.5,7.67,330,1.63
2026.104.05:29:00/wx/-6.40,552.9,66.4,7.55,331,1.65
2026.104.05:30:00/wx/-6.34,552.8,66.3,7.20,322,1.60
2026.104.05:31:00/wx/-6.20,552.9,65.9,7.03,323,1.54
2026.104.05:32:00/wx/-6.16,552.8,65.7,7.07,322,1.54
2026.104.05:33:00/wx/-6.39,552.8,65.9,7.78,324,1.57
2026.104.05:34:00/wx/-6.40,552.8,66.6,7.81,317,1.49
2026.104.05:35:00/wx/-6.50,552.8,66.1,6.59,315,1.57
2026.104.05:36:00/wx/-6.60,552.8,65.8,7.53,314,1.54
2026.104.05:37:00/wx/-6.29,552.8,65.3,7.84,318,1.55
2026.104.05:38:00/wx/-6.49,552.7,64.4,6.82,325,1.59
2026.104.05:39:00/wx/-6.73,552.8,65.4,7.34,325,1.55
2026.104.05:40:00/wx/-6.82,552.7,65.9,7.45,326,1.58
2026.104.05:41:00/wx/-6.90,552.8,66.0,6.81,328,1.55
2026.104.05:42:00/wx/-7.00,552.8,66.1,6.44,320,1.56
2026.104.05:43:00/wx/-6.91,552.8,66.1,6.29,323,1.56
2026.104.05:44:00/wx/-7.03,552.8,66.0,6.83,323,1.62
2026.104.05:45:00/wx/-7.03,552.8,66.4,8.09,328,1.65
2026.104.05:46:00/wx/-6.79,552.8,65.9,6.17,323,1.68
2026.104.05:47:00/wx/-7.10,552.8,66.0,7.61,325,1.64
2026.104.05:48:00/wx/-7.10,552.8,66.6,6.83,334,1.67
2026.104.05:49:00/wx/-6.78,552.8,65.8,6.97,327,1.66
2026.104.05:50:00/wx/-7.08,552.8,66.2,6.54,325,1.59
2026.104.05:51:00/wx/-7.19,552.8,66.7,7.59,322,1.67
2026.104.05:52:00/wx/-6.74,552.8,66.6,6.48,325,1.56
2026.104.05:53:00/wx/-6.70,552.8,66.0,7.13,326,1.56
2026.104.05:54:00/wx/-6.80,552.7,66.1,6.43,333,1.59
2026.104.05:55:00/wx/-6.80,552.8,66.4,7.34,335,1.69
2026.104.05:56:00/wx/-6.79,552.8,66.0,7.58,338,1.67
2026.104.05:57:00/wx/-6.24,552.8,64.9,7.84,331,1.64
2026.104.05:58:00/wx/-6.20,552.7,63.9,7.73,334,1.64
2026.104.05:59:00/wx/-6.14,552.7,64.6,7.55,331,1.62
2026.104.06:00:00/wx/-6.22,552.7,64.2,6.80,338,1.62
2026.104.06:01:00/wx/-6.30,552.7,64.2,8.67,331,1.66
2026.104.06:02:00/wx/-6.20,552.7,63.7,8.07,330,1.66
2026.104.06:03:00/wx/-6.10,552.7,63.2,8.33,328,1.66
2026.104.06:04:00/wx/-6.10,552.7,63.1,8.28,333,1.61
2026.104.06:05:00/wx/-6.00,552.7,62.8,7.44,330,1.55
2026.104.06:06:00/wx/-6.32,552.7,64.3,7.07,328,1.54
2026.104.06:07:00/wx/-6.37,552.7,64.7,7.65,334,1.56
2026.104.06:08:00/wx/-6.30,552.6,64.1,8.73,332,1.57
2026.104.06:09:00/wx/-6.46,552.6,63.8,7.96,330,1.49
2026.104.06:10:00/wx/-6.31,552.6,63.0,8.82,332,1.53
2026.104.06:11:00/wx/-6.10,552.5,61.1,9.50,333,1.48
2026.104.06:12:00/wx/-5.90,552.5,60.1,8.14,329,1.48
2026.104.06:13:00/wx/-6.00,552.5,59.3,8.28,332,1.50
2026.104.06:14:00/wx/-6.20,552.5,59.8,8.21,327,1.55
2026.104.06:15:00/wx/-6.40,552.5,60.3,8.52,327,1.46
2026.104.06:16:00/wx/-6.17,552.5,59.8,8.79,332,1.54
2026.104.06:17:00/wx/-6.24,552.5,58.6,9.49,329,1.51
2026.104.06:18:00/wx/-6.21,552.5,58.9,8.56,328,1.55
2026.104.06:19:00/wx/-6.60,552.4,59.3,8.41,328,1.52
2026.104.06:20:00/wx/-6.70,552.4,59.3,8.42,332,1.41
2026.104.06:21:00/wx/-6.48,552.4,57.3,9.70,327,1.36
2026.104.06:22:00/wx/-6.27,552.3,56.6,7.03,327,1.36
2026.104.06:23:00/wx/-6.29,552.3,56.8,8.42,323,1.38
2026.104.06:24:00/wx/-6.36,552.3,56.5,8.14,313,1.37
2026.104.06:25:00/wx/-6.59,552.3,57.0,7.49,313,1.38
2026.104.06:26:00/wx/-6.43,552.3,56.4,7.69,322,1.42
2026.104.06:27:00/wx/-6.51,552.3,56.5,9.10,317,1.37
2026.104.06:28:00/wx/-6.61,552.3,56.7,6.56,319,1.36
2026.104.06:29:00/wx/-6.65,552.3,57.5,8.62,323,1.36
2026.104.06:30:00/wx/-6.60,552.3,56.5,8.30,321,1.38
2026.104.06:31:00/wx/-6.80,552.3,57.1,8.56,323,1.31
2026.104.06:32:00/wx/-6.70,552.3,56.6,8.37,326,1.30
2026.104.06:33:00/wx/-6.46,552.2,54.9,10.79,315,1.32
2026.104.06:34:00/wx/-6.00,552.2,51.6,10.30,317,1.26
2026.104.06:35:00/wx/-6.20,552.2,51.9,10.33,314,1.30
2026.104.06:36:00/wx/-6.30,552.2,52.5,9.00,318,1.29
2026.104.06:37:00/wx/-6.41,552.2,52.7,8.11,315,1.32
2026.104.06:38:00/wx/-6.31,552.2,52.2,7.96,319,1.31
2026.104.06:39:00/wx/-6.54,552.2,53.1,9.58,316,1.29
2026.104.06:40:00/wx/-6.40,552.2,52.4,6.53,314,1.33
2026.104.06:41:00/wx/-6.30,552.2,52.3,7.90,313,1.25
2026.104.06:42:00/wx/-6.59,552.2,53.2,7.45,319,1.29
2026.104.06:43:00/wx/-6.61,552.2,53.8,7.70,317,1.31
2026.104.06:44:00/wx/-6.80,552.2,54.1,7.30,316,1.28
2026.104.06:45:00/wx/-6.80,552.2,54.1,7.83,313,1.34
2026.104.06:46:00/wx/-7.04,552.2,54.6,6.81,318,1.37
2026.104.06:47:00/wx/-7.10,552.2,55.2,6.66,319,1.36
2026.104.06:48:00/wx/-6.88,552.2,54.6,6.88,312,1.34
2026.104.06:49:00/wx/-6.79,552.2,53.5,7.86,322,1.41
2026.104.06:50:00/wx/-7.20,552.2,55.0,7.73,320,1.39
2026.104.06:51:00/wx/-7.30,552.2,55.9,7.24,323,1.42
2026.104.06:52:00/wx/-7.30,552.1,56.2,8.11,321,1.44
2026.104.06:53:00/wx/-7.12,552.2,55.4,6.84,322,1.42
2026.104.06:54:00/wx/-7.30,552.2,56.2,6.63,319,1.39
2026.104.06:55:00/wx/-7.20,552.2,56.6,7.61,318,1.43
