2026.110.11:40:00;APEX Database Weather Data for Timerange of c261e
2026.110.11:40:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2026.110.13:17:00/wx/-1.29,555.5,22.2,4.34,262,2.79
2026.110.13:18:00/wx/-1.50,555.6,21.9,4.33,282,2.75
2026.110.13:19:00/wx/-1.36,555.6,22.4,3.90,277,2.76
2026.110.13:20:00/wx/-1.49,555.6,21.6,5.32,279,2.72
2026.110.13:21:00/wx/-1.70,555.5,21.5,5.44,287,2.70
2026.110.13:22:00/wx/-1.75,555.5,22.0,5.10,290,2.70
2026.110.13:23:00/wx/-1.20,555.5,21.8,6.43,295,2.69
2026.110.13:24:00/wx/-1.60,555.5,21.6,4.81,280,2.64
2026.110.13:25:00/wx/-1.71,555.5,22.2,3.94,279,2.64
2026.110.13:26:00/wx/-1.49,555.5,21.7,6.17,288,2.60
2026.110.13:27:00/wx/-1.66,555.5,21.9,5.46,283,2.63
2026.110.13:28:00/wx/-1.60,555.5,22.5,4.93,294,2.57
2026.110.13:29:00/wx/-1.40,555.5,22.4,4.64,287,2.64
2026.110.13:30:00/wx/-1.40,555.5,22.1,4.35,294,2.57
2026.110.13:31:00/wx/-1.13,555.5,22.5,4.04,259,2.64
2026.110.13:32:00/wx/-1.46,555.5,22.7,4.45,256,2.58
2026.110.13:33:00/wx/-1.20,555.5,22.6,5.23,279,2.62
2026.110.13:34:00/wx/-0.94,555.5,21.8,5.23,258,2.67
2026.110.13:35:00/wx/-1.30,555.5,22.7,3.50,266,2.64
2026.110.13:36:00/wx/-0.87,555.5,22.3,5.94,277,2.65
2026.110.13:37:00/wx/-1.19,555.6,21.6,5.88,280,2.63
2026.110.13:38:00/wx/-1.20,555.6,21.9,5.20,273,2.65
2026.110.13:39:00/wx/-0.78,555.5,21.9,5.38,256,2.55
2026.110.13:40:00/wx/-0.99,555.6,21.6,5.65,279,2.59
2026.110.13:41:00/wx/-1.10,555.6,21.7,4.83,273,2.63
2026.110.13:42:00/wx/-1.00,555.6,21.6,5.60,277,2.61
2026.110.13:43:00/wx/-0.89,555.6,21.5,5.25,269,2.59
2026.110.13:44:00/wx/-1.10,555.6,21.3,6.28,283,2.61
2026.110.13:45:00/wx/-0.89,555.6,20.9,6.96,300,2.58
2026.110.13:46:00/wx/-1.28,555.6,21.5,5.48,300,2.54
2026.110.13:47:00/wx/-1.09,555.6,21.5,3.90,271,2.47
2026.110.13:48:00/wx/-1.10,555.6,21.7,3.18,269,2.39
2026.110.13:49:00/wx/-0.85,555.6,21.4,4.66,285,2.39
2026.110.13:50:00/wx/-0.50,555.6,20.5,7.59,295,2.42
2026.110.13:51:00/wx/-0.57,555.6,20.8,6.78,292,2.51
2026.110.13:52:00/wx/-0.90,555.7,21.4,6.08,276,2.49
2026.110.13:53:00/wx/-0.92,555.6,21.5,5.35,275,2.49
2026.110.13:54:00/wx/-1.19,555.7,21.9,4.55,270,2.49
2026.110.13:55:00/wx/-0.70,555.7,21.8,5.63,266,2.55
2026.110.13:56:00/wx/-0.66,555.7,21.2,5.54,266,2.46
2026.110.13:57:00/wx/-0.93,555.7,21.6,5.52,273,2.56
2026.110.13:58:00/wx/-0.89,555.7,21.5,4.80,274,2.58
2026.110.13:59:00/wx/-0.93,555.7,21.4,6.97,289,2.59
2026.110.14:00:00/wx/-1.10,555.7,22.1,3.83,270,2.61
2026.110.14:01:00/wx/-0.96,555.7,22.4,3.12,268,2.52
2026.110.14:02:00/wx/-0.94,555.7,21.5,4.11,273,2.59
2026.110.14:03:00/wx/-0.52,555.7,21.0,6.66,282,2.57
2026.110.14:04:00/wx/-0.60,555.7,21.2,5.39,274,2.65
2026.110.14:05:00/wx/-0.20,555.8,21.4,5.83,291,2.64
2026.110.14:06:00/wx/0.63,555.8,21.1,5.21,282,2.64
2026.110.14:07:00/wx/-0.31,555.8,20.8,6.04,274,2.58
2026.110.14:08:00/wx/-0.80,555.8,20.8,5.36,273,2.58
2026.110.14:09:00/wx/-0.50,555.8,20.5,5.31,279,2.53
2026.110.14:10:00/wx/-0.91,555.8,20.7,2.62,271,2.44
2026.110.14:11:00/wx/-1.00,555.8,21.0,4.50,261,2.45
2026.110.14:12:00/wx/-0.72,555.8,21.0,4.07,251,2.59
2026.110.14:13:00/wx/-0.81,555.8,21.7,5.83,283,2.53
2026.110.14:14:00/wx/-0.54,555.8,22.6,5.41,284,2.61
2026.110.14:15:00/wx/-0.20,555.8,21.7,4.59,271,2.54
2026.110.14:16:00/wx/-0.60,555.8,21.9,5.61,272,2.59
2026.110.14:17:00/wx/-0.60,555.8,22.0,5.13,277,2.58
2026.110.14:18:00/wx/-0.51,555.8,21.9,5.01,256,2.57
2026.110.14:19:00/wx/0.17,555.8,21.0,5.91,243,2.49
2026.110.14:20:00/wx/-0.49,555.8,21.4,5.09,256,2.57
2026.110.14:21:00/wx/-0.77,555.8,22.5,5.57,251,2.57
2026.110.14:22:00/wx/-0.41,555.8,21.8,4.76,266,2.65
2026.110.14:23:00/wx/0.07,555.8,20.9,5.55,252,2.49
2026.110.14:24:00/wx/-0.58,555.8,20.9,4.89,275,2.45
2026.110.14:25:00/wx/-0.49,555.9,20.7,6.62,271,2.52
2026.110.14:26:00/wx/-0.40,555.8,20.6,4.79,267,2.45
2026.110.14:27:00/wx/-0.20,555.9,20.2,5.47,290,2.45
2026.110.14:28:00/wx/-0.17,555.9,19.8,7.05,249,2.55
2026.110.14:29:00/wx/0.05,555.9,20.0,7.92,244,2.52
2026.110.14:30:00/wx/-0.12,555.9,20.1,5.59,252,2.48
2026.110.14:31:00/wx/-0.30,555.9,21.1,4.02,268,2.53
2026.110.14:32:00/wx/-0.40,555.9,21.3,4.63,276,2.52
2026.110.14:33:00/wx/-0.51,555.8,20.1,5.63,292,2.45
2026.110.14:34:00/wx/-0.38,555.9,20.4,7.45,279,2.41
2026.110.14:35:00/wx/-0.68,555.8,20.2,5.86,287,2.31
2026.110.14:36:00/wx/-0.08,555.8,19.7,7.24,285,2.32
2026.110.14:37:00/wx/-0.30,555.9,19.2,4.73,255,2.45
2026.110.14:38:00/wx/-0.54,555.8,19.5,5.60,243,2.28
2026.110.14:39:00/wx/-0.02,555.9,19.7,5.68,276,2.37
2026.110.14:40:00/wx/0.01,555.9,19.6,6.02,254,2.39
2026.110.14:41:00/wx/0.13,555.9,19.4,5.23,291,2.44
2026.110.14:42:00/wx/0.30,555.9,19.0,6.93,287,2.36
2026.110.14:43:00/wx/0.09,555.9,19.3,6.50,292,2.22
2026.110.14:44:00/wx/-0.21,555.9,19.7,5.50,278,2.23
2026.110.14:45:00/wx/-0.27,555.9,19.6,3.97,284,2.32
2026.110.14:46:00/wx/0.10,555.9,20.1,5.14,272,2.51
2026.110.14:47:00/wx/0.68,555.9,19.5,8.68,250,2.49
2026.110.14:48:00/wx/-0.33,555.9,19.9,3.92,255,2.40
2026.110.14:49:00/wx/-0.11,555.9,19.7,5.94,269,2.45
2026.110.14:50:00/wx/0.40,555.9,18.8,4.51,277,2.28
2026.110.14:51:00/wx/0.10,555.9,19.6,3.74,267,2.41
2026.110.14:52:00/wx/0.83,555.9,19.8,4.00,267,2.54
2026.110.14:53:00/wx/0.83,555.9,20.1,6.28,247,2.55
2026.110.14:54:00/wx/0.31,555.9,21.7,5.15,262,2.59
2026.110.14:55:00/wx/-0.18,555.9,21.1,5.36,254,2.55
2026.110.14:56:00/wx/-0.51,555.9,21.8,5.39,274,2.40
2026.110.14:57:00/wx/-0.40,555.9,22.0,3.39,268,2.50
2026.110.14:58:00/wx/0.12,555.9,22.2,8.38,252,2.59
2026.110.14:59:00/wx/0.00,556.0,22.9,4.89,275,2.58
2026.110.15:00:00/wx/-0.00,555.9,22.9,7.99,243,2.53
2026.110.15:01:00/wx/-0.15,555.9,22.9,5.49,238,2.46
2026.110.15:02:00/wx/0.50,555.9,22.7,5.73,281,2.38
2026.110.15:03:00/wx/0.46,556.0,22.6,4.25,274,2.43
2026.110.15:04:00/wx/-0.30,555.9,22.0,5.02,259,2.45
2026.110.15:05:00/wx/-0.07,555.9,21.8,8.93,235,2.42
2026.110.15:06:00/wx/0.15,555.9,21.4,5.92,291,2.35
2026.110.15:07:00/wx/0.19,555.9,21.0,4.98,280,2.52
2026.110.15:08:00/wx/0.65,556.0,21.0,6.14,268,2.58
2026.110.15:09:00/wx/0.40,555.9,20.5,5.23,282,2.42
2026.110.15:10:00/wx/-0.04,556.0,20.3,7.44,275,2.52
2026.110.15:11:00/wx/-0.25,555.9,20.8,5.15,277,2.52
2026.110.15:12:00/wx/-0.42,556.0,20.8,8.57,278,2.52
2026.110.15:13:00/wx/-0.35,555.9,20.9,4.64,278,2.45
2026.110.15:14:00/wx/0.30,555.9,20.6,5.23,274,2.54
2026.110.15:15:00/wx/0.64,555.9,19.3,6.20,265,2.45
2026.110.15:16:00/wx/0.22,556.0,19.6,7.26,251,2.46
2026.110.15:17:00/wx/-0.04,556.0,19.4,6.66,254,2.38
2026.110.15:18:00/wx/-0.31,556.0,20.7,6.22,266,2.27
2026.110.15:19:00/wx/0.00,556.0,19.7,6.22,248,2.25
2026.110.15:20:00/wx/-0.33,555.9,19.8,4.34,253,2.35
2026.110.15:21:00/wx/0.59,555.9,19.3,7.76,284,2.32
2026.110.15:22:00/wx/0.92,555.9,19.1,8.09,245,2.54
2026.110.15:23:00/wx/-0.02,555.9,21.3,7.75,238,2.50
2026.110.15:24:00/wx/-0.20,555.9,21.1,5.53,267,2.32
2026.110.15:25:00/wx/-0.26,555.9,20.7,4.16,279,2.29
2026.110.15:26:00/wx/-0.03,555.9,19.9,6.55,250,2.41
2026.110.15:27:00/wx/1.27,555.9,18.9,6.05,273,2.49
2026.110.15:28:00/wx/0.47,555.9,20.7,5.83,281,2.49
2026.110.15:29:00/wx/0.19,555.9,21.3,3.87,259,2.46
2026.110.15:30:00/wx/0.37,555.9,20.7,7.57,253,2.54
2026.110.15:31:00/wx/0.28,555.9,22.5,5.06,255,2.50
2026.110.15:32:00/wx/-0.09,555.9,21.4,5.60,276,2.44
2026.110.15:33:00/wx/0.26,555.9,20.5,5.60,272,2.41
2026.110.15:34:00/wx/-0.21,555.9,21.3,6.47,253,2.24
2026.110.15:35:00/wx/0.29,555.9,20.7,6.68,275,2.30
2026.110.15:36:00/wx/0.40,555.9,20.5,6.35,268,2.39
2026.110.15:37:00/wx/0.42,555.9,21.6,5.96,279,2.40
2026.110.15:38:00/wx/0.15,555.9,21.8,5.05,266,2.41
2026.110.15:39:00/wx/0.82,555.9,20.7,10.07,248,2.49
2026.110.15:40:00/wx/0.49,555.8,21.0,5.82,238,2.53
2026.110.15:41:00/wx/0.28,555.9,21.8,4.82,270,2.38
2026.110.15:42:00/wx/0.37,555.9,21.3,7.52,279,2.38
2026.110.15:43:00/wx/0.23,555.9,20.8,4.48,247,2.28
2026.110.15:44:00/wx/0.41,555.9,20.2,6.12,278,2.34
2026.110.15:45:00/wx/1.46,555.8,19.6,4.85,266,2.38
2026.110.15:46:00/wx/0.80,555.8,20.3,8.04,283,2.34
2026.110.15:47:00/wx/0.63,555.8,21.0,6.50,271,2.39
2026.110.15:48:00/wx/0.99,555.9,20.5,8.52,250,2.35
2026.110.15:49:00/wx/0.06,555.8,21.6,5.17,274,2.30
2026.110.15:50:00/wx/0.46,555.8,21.9,5.54,238,2.33
2026.110.15:51:00/wx/0.50,555.8,21.0,7.03,278,2.45
2026.110.15:52:00/wx/0.64,555.8,21.7,7.88,288,2.34
2026.110.15:53:00/wx/0.46,555.8,22.1,5.38,264,2.56
2026.110.15:54:00/wx/0.18,555.9,24.1,6.70,273,2.59
2026.110.15:55:00/wx/0.10,555.8,24.2,7.98,246,2.52
2026.110.15:56:00/wx/0.40,555.9,22.9,4.83,276,2.46
2026.110.15:57:00/wx/0.20,555.9,23.2,7.72,280,2.47
2026.110.15:58:00/wx/0.84,555.8,21.6,4.23,275,2.39
2026.110.15:59:00/wx/1.05,555.9,21.0,5.34,277,2.45
2026.110.16:00:00/wx/0.54,555.9,21.6,8.60,246,2.34
2026.110.16:01:00/wx/0.60,555.8,22.1,5.13,253,2.50
2026.110.16:02:00/wx/0.89,555.9,22.3,7.60,276,2.67
2026.110.16:03:00/wx/0.29,555.8,24.2,5.36,256,2.61
2026.110.16:04:00/wx/1.50,555.9,24.2,5.67,273,2.66
2026.110.16:05:00/wx/0.87,555.9,24.8,7.47,286,2.67
2026.110.16:06:00/wx/0.68,555.9,25.1,8.43,277,2.63
2026.110.16:07:00/wx/1.16,555.9,24.8,10.15,250,2.66
2026.110.16:08:00/wx/0.12,555.9,25.2,7.82,253,2.53
2026.110.16:09:00/wx/1.15,555.9,24.5,7.43,260,2.45
2026.110.16:10:00/wx/1.29,555.9,23.4,7.61,249,2.45
2026.110.16:11:00/wx/1.10,555.9,24.2,5.23,275,2.47
2026.110.16:12:00/wx/0.60,555.9,22.7,5.53,285,2.63
2026.110.16:13:00/wx/0.30,555.8,23.4,6.53,303,2.63
2026.110.16:14:00/wx/0.40,555.9,27.5,5.69,280,2.70
2026.110.16:15:00/wx/0.52,555.9,29.0,7.89,279,2.70
2026.110.16:16:00/wx/0.50,555.9,30.2,5.47,276,2.68
2026.110.16:17:00/wx/0.47,555.9,29.2,8.08,252,2.67
2026.110.16:18:00/wx/0.90,555.9,28.2,6.43,278,2.64
2026.110.16:19:00/wx/0.81,555.8,26.9,7.35,249,2.65
2026.110.16:20:00/wx/0.16,555.8,28.4,7.01,247,2.67
2026.110.16:21:00/wx/0.91,555.8,27.1,5.42,275,2.63
2026.110.16:22:00/wx/0.57,555.8,28.3,7.97,255,2.66
2026.110.16:23:00/wx/0.60,555.8,28.1,8.73,278,2.53
2026.110.16:24:00/wx/0.24,555.8,27.7,10.79,250,2.44
2026.110.16:25:00/wx/0.22,555.8,27.3,4.69,260,2.46
2026.110.16:26:00/wx/0.08,555.8,27.4,6.64,253,2.51
2026.110.16:27:00/wx/0.56,555.7,27.0,4.63,261,2.56
2026.110.16:28:00/wx/1.40,555.8,27.3,9.73,279,2.57
2026.110.16:29:00/wx/0.56,555.8,27.6,6.46,276,2.57
2026.110.16:30:00/wx/0.15,555.8,27.6,6.97,263,2.55
2026.110.16:31:00/wx/1.52,555.8,25.9,7.84,251,2.64
2026.110.16:32:00/wx/2.06,555.7,24.7,7.67,251,2.66
2026.110.16:33:00/wx/0.79,555.7,26.0,9.37,244,2.63
2026.110.16:34:00/wx/0.64,555.7,26.3,8.29,252,2.65
2026.110.16:35:00/wx/1.60,555.7,25.3,7.77,266,2.57
2026.110.16:36:00/wx/0.80,555.7,26.0,5.44,278,2.56
2026.110.16:37:00/wx/1.14,555.7,26.4,6.89,258,2.67
2026.110.16:38:00/wx/1.62,555.7,26.9,9.90,251,2.57
2026.110.16:39:00/wx/0.30,555.7,28.1,11.08,245,2.41
2026.110.16:40:00/wx/0.31,555.7,27.7,10.62,251,2.44
2026.110.16:41:00/wx/0.78,555.7,27.2,7.34,273,2.45
2026.110.16:42:00/wx/0.83,555.6,26.4,8.90,245,2.42
2026.110.16:43:00/wx/1.27,555.6,24.9,9.26,253,2.46
2026.110.16:44:00/wx/0.49,555.6,25.6,8.60,247,2.39
2026.110.16:45:00/wx/1.28,555.7,24.9,6.87,267,2.38
2026.110.16:46:00/wx/1.73,555.7,24.0,8.51,255,2.40
2026.110.16:47:00/wx/1.85,555.6,22.6,9.85,247,2.42
2026.110.16:48:00/wx/1.67,555.7,22.4,8.07,257,2.22
2026.110.16:49:00/wx/0.84,555.6,24.0,9.22,252,2.12
2026.110.16:50:00/wx/0.40,555.7,25.5,8.33,252,2.18
2026.110.16:51:00/wx/0.76,555.7,26.1,8.81,266,2.16
2026.110.16:52:00/wx/0.59,555.7,26.2,7.61,278,2.15
2026.110.16:53:00/wx/0.90,555.7,26.0,8.85,257,2.29
2026.110.16:54:00/wx/0.78,555.6,26.0,9.26,257,2.25
2026.110.16:55:00/wx/0.60,555.6,25.6,9.03,286,2.21
2026.110.16:56:00/wx/1.50,555.7,24.6,9.95,265,2.14
2026.110.16:57:00/wx/0.70,555.7,24.7,8.07,268,2.20
2026.110.16:58:00/wx/0.66,555.7,24.5,9.01,257,2.17
2026.110.16:59:00/wx/-0.30,555.7,24.8,7.04,267,2.25
2026.110.17:00:00/wx/0.20,555.6,24.9,7.13,257,2.20
2026.110.17:01:00/wx/0.93,555.6,23.9,10.21,245,2.09
2026.110.17:02:00/wx/0.58,555.6,25.1,6.48,274,2.20
2026.110.17:03:00/wx/0.66,555.6,26.4,7.71,270,2.15
2026.110.17:04:00/wx/0.56,555.6,24.8,10.39,248,2.06
2026.110.17:05:00/wx/0.80,555.6,24.4,6.53,260,2.06
2026.110.17:06:00/wx/1.00,555.6,23.8,9.17,264,2.09
2026.110.17:07:00/wx/0.14,555.6,25.3,7.90,255,2.18
2026.110.17:08:00/wx/0.60,555.6,24.3,8.39,271,2.18
2026.110.17:09:00/wx/0.27,555.6,23.3,9.50,254,2.10
2026.110.17:10:00/wx/0.41,555.6,23.5,12.38,283,2.19
2026.110.17:11:00/wx/1.30,555.6,22.9,10.04,257,2.19
2026.110.17:12:00/wx/0.08,555.6,23.9,10.09,249,2.13
2026.110.17:13:00/wx/0.22,555.6,25.7,8.75,275,1.96
2026.110.17:14:00/wx/0.57,555.5,25.1,7.80,275,2.08
2026.110.17:15:00/wx/1.38,555.6,23.4,10.42,256,2.09
2026.110.17:16:00/wx/0.39,555.6,24.3,6.34,273,2.05
2026.110.17:17:00/wx/0.89,555.6,23.0,10.15,254,2.08
2026.110.17:18:00/wx/1.15,555.6,22.3,9.64,255,1.99
2026.110.17:19:00/wx/1.13,555.5,21.9,6.65,256,2.05
2026.110.17:20:00/wx/1.59,555.5,21.8,7.96,277,1.93
2026.110.17:21:00/wx/0.68,555.5,23.2,8.40,265,2.04
2026.110.17:22:00/wx/0.82,555.5,23.3,13.68,244,2.04
2026.110.17:23:00/wx/1.07,555.5,23.3,9.52,249,1.96
2026.110.17:24:00/wx/0.89,555.5,24.0,7.58,273,1.93
2026.110.17:25:00/wx/1.46,555.6,23.0,9.65,261,1.90
2026.110.17:26:00/wx/0.58,555.5,23.0,7.55,262,1.93
2026.110.17:27:00/wx/0.89,555.5,22.5,11.03,252,2.00
2026.110.17:28:00/wx/-0.21,555.5,22.4,9.40,253,1.86
2026.110.17:29:00/wx/0.40,555.5,24.1,6.93,270,1.98
2026.110.17:30:00/wx/0.72,555.5,24.1,8.23,272,2.01
2026.110.17:31:00/wx/0.80,555.5,23.4,8.45,255,2.02
2026.110.17:32:00/wx/0.20,555.5,23.5,8.33,267,2.06
2026.110.17:33:00/wx/0.97,555.5,22.7,7.83,269,1.93
2026.110.17:34:00/wx/0.86,555.4,23.1,7.92,274,1.98
2026.110.17:35:00/wx/0.42,555.4,23.8,6.36,261,2.02
2026.110.17:36:00/wx/0.94,555.5,22.9,12.01,245,1.91
2026.110.17:37:00/wx/1.40,555.5,23.4,6.83,276,1.92
2026.110.17:38:00/wx/1.55,555.5,22.0,8.35,266,1.96
2026.110.17:39:00/wx/0.24,555.4,23.1,7.57,260,2.11
2026.110.17:40:00/wx/1.04,555.5,23.8,9.08,258,2.03
2026.110.17:41:00/wx/0.25,555.4,23.7,10.60,255,1.95
2026.110.17:42:00/wx/0.10,555.5,24.5,7.53,279,2.10
2026.110.17:43:00/wx/0.50,555.4,24.9,8.57,279,1.98
2026.110.17:44:00/wx/0.28,555.5,24.8,8.90,277,1.93
2026.110.17:45:00/wx/0.00,555.5,25.2,5.24,272,1.98
2026.110.17:46:00/wx/0.06,555.5,24.6,7.56,277,2.01
2026.110.17:47:00/wx/0.32,555.4,24.6,7.65,283,1.91
2026.110.17:48:00/wx/0.40,555.4,24.6,7.37,274,2.01
2026.110.17:49:00/wx/0.11,555.5,24.9,8.77,280,1.95
2026.110.17:50:00/wx/0.21,555.5,25.2,8.31,264,2.04
2026.110.17:51:00/wx/0.65,555.5,25.1,8.59,262,2.13
2026.110.17:52:00/wx/-0.01,555.4,26.1,5.91,260,2.12
2026.110.17:53:00/wx/0.41,555.5,26.2,7.94,282,2.19
2026.110.17:54:00/wx/0.09,555.4,25.9,7.59,268,2.12
2026.110.17:55:00/wx/0.81,555.4,25.3,9.70,255,2.04
2026.110.17:56:00/wx/0.73,555.4,26.0,7.18,276,2.12
2026.110.17:57:00/wx/0.90,555.4,25.4,6.93,278,2.16
2026.110.17:58:00/wx/0.88,555.4,25.0,8.24,278,2.18
