2026.023.06:35:00;APEX Database Weather Data for Timerange of e26j23
2026.023.06:35:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2026.023.08:10:00/wx/-2.10,554.6,97.5,6.05,97,-999.00
2026.023.08:11:00/wx/-2.10,554.6,97.7,6.19,104,-999.00
2026.023.08:12:00/wx/-2.18,554.6,98.0,5.50,98,-999.00
2026.023.08:13:00/wx/-2.10,554.6,98.0,4.96,98,-999.00
2026.023.08:14:00/wx/-2.10,554.6,98.5,5.28,108,-999.00
2026.023.08:15:00/wx/-2.10,554.6,97.9,4.96,98,-999.00
2026.023.08:16:00/wx/-2.10,554.6,97.8,4.82,92,-999.00
2026.023.08:17:00/wx/-2.10,554.6,97.2,5.56,94,-999.00
2026.023.08:18:00/wx/-2.12,554.6,98.0,4.96,91,-999.00
2026.023.08:19:00/wx/-2.10,554.6,97.7,5.17,99,-999.00
2026.023.08:20:00/wx/-2.20,554.6,97.7,5.37,112,-999.00
2026.023.08:21:00/wx/-2.10,554.6,97.5,6.02,104,-999.00
2026.023.08:22:00/wx/-2.10,554.6,97.5,6.14,96,-999.00
2026.023.08:23:00/wx/-2.10,554.6,98.2,4.89,93,-999.00
2026.023.08:24:00/wx/-2.10,554.6,98.3,6.15,105,-999.00
2026.023.08:25:00/wx/-2.15,554.6,97.7,5.78,98,-999.00
2026.023.08:26:00/wx/-2.20,554.6,97.1,5.41,102,-999.00
2026.023.08:27:00/wx/-2.20,554.6,97.1,6.18,97,-999.00
2026.023.08:28:00/wx/-2.20,554.6,97.3,6.71,101,-999.00
2026.023.08:29:00/wx/-2.20,554.6,97.2,7.94,97,-999.00
2026.023.08:30:00/wx/-2.10,554.6,96.9,7.58,93,-999.00
2026.023.08:31:00/wx/-2.10,554.6,97.0,6.81,91,-999.00
2026.023.08:32:00/wx/-2.10,554.5,97.3,9.62,79,-999.00
2026.023.08:33:00/wx/-2.10,554.6,96.8,9.13,84,-999.00
2026.023.08:34:00/wx/-2.10,554.6,96.8,7.43,85,-999.00
2026.023.08:35:00/wx/-2.10,554.6,97.2,7.77,84,-999.00
2026.023.08:36:00/wx/-2.20,554.6,97.6,6.81,87,-999.00
2026.023.08:37:00/wx/-2.10,554.6,97.4,8.20,86,-999.00
2026.023.08:38:00/wx/-2.00,554.6,97.0,7.11,81,-999.00
2026.023.08:39:00/wx/-2.11,554.6,97.2,7.78,86,-999.00
2026.023.08:40:00/wx/-2.20,554.6,97.8,6.46,96,-999.00
2026.023.08:41:00/wx/-2.20,554.6,98.0,5.51,105,-999.00
2026.023.08:42:00/wx/-2.20,554.6,97.8,5.89,91,-999.00
2026.023.08:43:00/wx/-2.20,554.6,97.3,7.61,92,-999.00
2026.023.08:44:00/wx/-2.28,554.6,97.3,6.16,96,-999.00
2026.023.08:45:00/wx/-2.30,554.6,97.3,7.35,93,-999.00
2026.023.08:46:00/wx/-2.20,554.6,97.0,7.33,101,-999.00
2026.023.08:47:00/wx/-2.30,554.6,96.9,6.27,102,-999.00
2026.023.08:48:00/wx/-2.30,554.5,97.4,7.38,95,-999.00
2026.023.08:49:00/wx/-2.30,554.6,97.5,7.13,94,-999.00
2026.023.08:50:00/wx/-2.40,554.6,97.6,6.79,96,-999.00
2026.023.08:51:00/wx/-2.40,554.6,97.3,7.97,91,-999.00
2026.023.08:52:00/wx/-2.40,554.6,97.1,6.09,99,-999.00
2026.023.08:53:00/wx/-2.40,554.6,97.4,7.78,87,-999.00
2026.023.08:54:00/wx/-2.40,554.6,97.7,6.89,103,-999.00
2026.023.08:55:00/wx/-2.40,554.5,97.6,6.00,94,-999.00
2026.023.08:56:00/wx/-2.40,554.5,97.5,7.69,99,-999.00
2026.023.08:57:00/wx/-2.40,554.5,97.4,7.98,89,-999.00
2026.023.08:58:00/wx/-2.40,554.5,97.3,7.61,89,-999.00
2026.023.08:59:00/wx/-2.50,554.5,96.5,6.77,94,-999.00
2026.023.09:00:00/wx/-2.60,554.6,97.4,5.93,96,-999.00
2026.023.09:01:00/wx/-2.61,554.6,97.7,4.93,100,-999.00
2026.023.09:02:00/wx/-2.70,554.6,97.9,6.12,102,-999.00
2026.023.09:03:00/wx/-2.60,554.6,97.3,6.51,94,-999.00
2026.023.09:04:00/wx/-2.70,554.6,96.8,7.02,104,-999.00
2026.023.09:05:00/wx/-2.79,554.6,96.9,7.64,110,-999.00
2026.023.09:06:00/wx/-2.61,554.7,96.8,5.54,98,-999.00
2026.023.09:07:00/wx/-2.63,554.7,97.3,5.92,102,-999.00
2026.023.09:08:00/wx/-2.60,554.7,97.4,5.11,107,-999.00
2026.023.09:09:00/wx/-2.70,554.7,97.8,5.29,98,-999.00
2026.023.09:10:00/wx/-2.61,554.7,98.0,5.17,102,-999.00
2026.023.09:11:00/wx/-2.70,554.7,97.5,5.74,101,-999.00
2026.023.09:12:00/wx/-2.70,554.7,97.3,6.67,96,-999.00
2026.023.09:13:00/wx/-2.70,554.7,97.0,7.11,85,-999.00
2026.023.09:14:00/wx/-2.66,554.7,96.7,5.64,89,-999.00
2026.023.09:15:00/wx/-2.69,554.7,97.7,5.88,102,-999.00
2026.023.09:16:00/wx/-2.70,554.7,98.1,6.03,101,-999.00
2026.023.09:17:00/wx/-2.70,554.7,97.7,6.84,95,-999.00
2026.023.09:18:00/wx/-2.70,554.7,97.6,5.89,99,-999.00
2026.023.09:19:00/wx/-2.70,554.7,97.7,4.64,96,-999.00
2026.023.09:20:00/wx/-2.70,554.8,97.8,4.87,102,-999.00
2026.023.09:21:00/wx/-2.70,554.8,97.7,5.33,95,-999.00
2026.023.09:22:00/wx/-2.70,554.7,97.5,5.01,98,-999.00
2026.023.09:23:00/wx/-2.80,554.8,97.3,6.17,86,-999.00
2026.023.09:24:00/wx/-2.76,554.8,97.2,5.47,87,-999.00
2026.023.09:25:00/wx/-2.80,554.7,97.7,5.40,97,-999.00
2026.023.09:26:00/wx/-2.78,554.8,97.4,6.15,87,-999.00
2026.023.09:27:00/wx/-2.80,554.7,97.2,5.57,100,-999.00
2026.023.09:28:00/wx/-2.80,554.7,97.2,5.73,92,-999.00
2026.023.09:29:00/wx/-2.80,554.7,97.3,5.52,89,-999.00
2026.023.09:30:00/wx/-2.80,554.7,97.6,4.73,110,-999.00
2026.023.09:31:00/wx/-2.80,554.7,98.0,4.95,106,-999.00
2026.023.09:32:00/wx/-2.80,554.7,98.0,4.66,97,-999.00
2026.023.09:33:00/wx/-2.80,554.7,97.7,5.28,100,-999.00
2026.023.09:34:00/wx/-2.90,554.8,97.5,4.79,97,-999.00
2026.023.09:35:00/wx/-2.90,554.7,97.4,5.08,104,-999.00
2026.023.09:36:00/wx/-2.80,554.7,97.2,5.06,100,-999.00
2026.023.09:37:00/wx/-2.90,554.8,97.3,5.57,95,-999.00
2026.023.09:38:00/wx/-2.90,554.7,97.0,6.46,101,-999.00
2026.023.09:39:00/wx/-2.84,554.7,97.4,4.85,93,-999.00
2026.023.09:40:00/wx/-2.90,554.7,97.0,5.71,92,-999.00
2026.023.09:41:00/wx/-2.90,554.7,97.1,6.10,91,-999.00
2026.023.09:42:00/wx/-2.90,554.7,97.0,5.78,94,-999.00
2026.023.09:43:00/wx/-2.91,554.8,97.1,5.05,101,-999.00
2026.023.09:44:00/wx/-2.96,554.8,97.5,5.01,101,-999.00
2026.023.09:45:00/wx/-3.00,554.8,97.8,5.41,98,-999.00
2026.023.09:46:00/wx/-2.90,554.8,97.4,5.28,104,-999.00
2026.023.09:47:00/wx/-2.90,554.8,97.5,4.41,104,-999.00
2026.023.09:48:00/wx/-3.00,554.8,98.1,4.46,96,-999.00
2026.023.09:49:00/wx/-3.10,554.8,98.0,3.34,97,-999.00
2026.023.09:50:00/wx/-3.10,554.8,97.2,5.01,100,-999.00
2026.023.09:51:00/wx/-3.10,554.8,97.0,5.10,100,-999.00
2026.023.09:52:00/wx/-3.10,554.8,97.2,4.90,95,-999.00
2026.023.09:53:00/wx/-3.00,554.8,97.5,4.46,101,-999.00
2026.023.09:54:00/wx/-2.90,554.8,96.9,6.12,105,-999.00
2026.023.09:55:00/wx/-3.00,554.8,96.8,4.91,109,-999.00
2026.023.09:56:00/wx/-2.96,554.8,97.1,5.23,100,-999.00
2026.023.09:57:00/wx/-3.09,554.8,97.3,4.17,90,-999.00
2026.023.09:58:00/wx/-3.20,554.8,97.6,5.73,102,-999.00
2026.023.09:59:00/wx/-3.20,554.8,97.3,4.88,95,-999.00
2026.023.10:00:00/wx/-3.30,554.8,96.6,5.78,104,-999.00
2026.023.10:01:00/wx/-3.10,554.8,97.3,5.82,103,-999.00
2026.023.10:02:00/wx/-3.10,554.8,97.4,5.36,106,-999.00
2026.023.10:03:00/wx/-3.00,554.8,97.6,5.60,109,-999.00
2026.023.10:04:00/wx/-3.00,554.9,97.4,5.75,105,-999.00
2026.023.10:05:00/wx/-3.00,554.9,97.4,5.63,102,-999.00
2026.023.10:06:00/wx/-2.90,554.9,97.0,5.33,108,-999.00
2026.023.10:07:00/wx/-3.00,554.9,97.3,6.39,111,-999.00
2026.023.10:08:00/wx/-3.00,554.9,97.4,6.48,107,-999.00
2026.023.10:09:00/wx/-3.08,554.8,96.7,6.11,105,-999.00
2026.023.10:10:00/wx/-3.00,554.8,96.6,5.52,106,-999.00
2026.023.10:11:00/wx/-3.10,554.8,96.9,6.18,95,-999.00
2026.023.10:12:00/wx/-3.20,554.9,97.5,6.71,102,-999.00
2026.023.10:13:00/wx/-3.10,554.8,97.4,5.35,110,-999.00
2026.023.10:14:00/wx/-3.17,554.9,97.5,5.75,99,-999.00
2026.023.10:15:00/wx/-3.40,554.9,97.0,5.72,103,-999.00
2026.023.10:16:00/wx/-3.50,554.9,97.5,4.70,97,-999.00
2026.023.10:17:00/wx/-3.30,554.9,97.5,5.95,101,-999.00
2026.023.10:18:00/wx/-3.40,554.8,97.1,5.51,102,-999.00
2026.023.10:19:00/wx/-3.40,554.9,96.9,5.22,113,-999.00
2026.023.10:20:00/wx/-3.41,554.9,97.4,5.27,103,-999.00
2026.023.10:21:00/wx/-3.66,554.9,97.4,3.94,104,-999.00
2026.023.10:22:00/wx/-3.70,554.9,97.5,5.42,105,-999.00
2026.023.10:23:00/wx/-3.70,554.9,97.2,4.67,100,-999.00
2026.023.10:24:00/wx/-3.70,554.9,97.0,5.84,109,-999.00
2026.023.10:25:00/wx/-3.79,554.9,97.1,5.92,109,-999.00
2026.023.10:26:00/wx/-3.86,554.9,97.2,5.54,112,-999.00
2026.023.10:27:00/wx/-4.10,554.9,97.3,5.31,99,-999.00
2026.023.10:28:00/wx/-3.97,554.9,97.5,6.74,107,-999.00
2026.023.10:29:00/wx/-3.70,555.0,97.2,5.00,105,-999.00
2026.023.10:30:00/wx/-3.70,555.0,97.5,5.81,97,-999.00
2026.023.10:31:00/wx/-3.87,555.0,98.0,5.25,106,-999.00
2026.023.10:32:00/wx/-4.00,555.0,97.9,5.31,107,-999.00
2026.023.10:33:00/wx/-4.10,555.0,97.9,4.29,105,-999.00
2026.023.10:34:00/wx/-4.20,555.0,98.1,3.56,103,-999.00
2026.023.10:35:00/wx/-4.40,555.0,97.6,4.49,100,-999.00
2026.023.10:36:00/wx/-4.50,555.1,97.8,4.59,104,-999.00
2026.023.10:37:00/wx/-4.50,555.0,98.2,5.21,90,-999.00
2026.023.10:38:00/wx/-4.50,555.1,98.8,5.02,100,-999.00
2026.023.10:39:00/wx/-4.40,555.1,97.4,6.41,107,-999.00
2026.023.10:40:00/wx/-4.48,555.1,97.5,4.49,96,-999.00
2026.023.10:41:00/wx/-4.50,555.1,97.2,5.37,99,-999.00
2026.023.10:42:00/wx/-4.40,555.1,97.1,5.41,99,-999.00
2026.023.10:43:00/wx/-3.99,555.1,97.5,6.31,89,-999.00
2026.023.10:44:00/wx/-3.90,555.1,96.7,6.02,99,-999.00
2026.023.10:45:00/wx/-3.80,555.1,97.5,6.27,92,-999.00
2026.023.10:46:00/wx/-3.73,555.1,96.9,6.55,90,-999.00
2026.023.10:47:00/wx/-3.70,555.2,97.6,6.32,95,-999.00
2026.023.10:48:00/wx/-3.60,555.2,97.8,6.54,92,-999.00
2026.023.10:49:00/wx/-3.60,555.2,97.8,5.66,99,-999.00
2026.023.10:50:00/wx/-3.60,555.2,98.2,5.78,94,-999.00
2026.023.10:51:00/wx/-3.60,555.2,98.4,5.96,95,-999.00
2026.023.10:52:00/wx/-3.50,555.2,98.4,5.80,92,-999.00
2026.023.10:53:00/wx/-3.50,555.2,98.6,5.93,95,-999.00
2026.023.10:54:00/wx/-3.50,555.2,98.3,5.36,97,-999.00
2026.023.10:55:00/wx/-3.60,555.2,99.3,4.59,105,-999.00
2026.023.10:56:00/wx/-3.70,555.2,98.5,5.40,101,-999.00
2026.023.10:57:00/wx/-3.70,555.2,99.2,3.90,102,-999.00
2026.023.10:58:00/wx/-3.49,555.1,98.1,6.60,105,-999.00
2026.023.10:59:00/wx/-3.40,555.2,98.3,5.46,100,-999.00
2026.023.11:00:00/wx/-3.60,555.2,98.5,6.24,102,-999.00
2026.023.11:01:00/wx/-3.70,555.2,98.1,5.77,98,-999.00
2026.023.11:02:00/wx/-3.69,555.2,98.6,6.26,97,-999.00
2026.023.11:03:00/wx/-3.50,555.2,98.2,6.68,95,-999.00
2026.023.11:04:00/wx/-3.60,555.2,97.1,7.39,88,-999.00
2026.023.11:05:00/wx/-3.60,555.2,96.8,7.29,88,-999.00
2026.023.11:06:00/wx/-3.40,555.2,97.8,5.94,93,-999.00
2026.023.11:07:00/wx/-3.30,555.2,98.3,6.34,99,-999.00
2026.023.11:08:00/wx/-3.20,555.3,99.5,7.06,95,-999.00
2026.023.11:09:00/wx/-3.20,555.3,97.3,6.61,96,-999.00
2026.023.11:10:00/wx/-3.20,555.3,97.1,7.47,96,-999.00
2026.023.11:11:00/wx/-3.20,555.3,97.2,6.71,93,-999.00
2026.023.11:12:00/wx/-3.19,555.4,97.4,5.41,99,-999.00
2026.023.11:13:00/wx/-3.10,555.3,98.7,6.39,92,-999.00
2026.023.11:14:00/wx/-3.00,555.3,99.2,6.01,108,-999.00
2026.023.11:15:00/wx/-3.00,555.3,99.0,6.69,99,-999.00
2026.023.11:16:00/wx/-3.00,555.4,97.7,5.43,103,-999.00
2026.023.11:17:00/wx/-3.00,555.4,97.3,5.58,94,-999.00
2026.023.11:18:00/wx/-3.00,555.3,98.6,5.81,102,-999.00
2026.023.11:19:00/wx/-2.90,555.4,100.2,6.61,96,-999.00
2026.023.11:20:00/wx/-2.90,555.4,100.5,5.85,94,-999.00
2026.023.11:21:00/wx/-2.80,555.4,98.3,6.67,105,-999.00
2026.023.11:22:00/wx/-2.80,555.4,98.4,5.36,102,-999.00
2026.023.11:23:00/wx/-2.80,555.4,98.3,5.59,103,-999.00
2026.023.11:24:00/wx/-2.70,555.4,99.3,5.71,103,-999.00
2026.023.11:25:00/wx/-2.70,555.4,98.0,7.02,105,-999.00
2026.023.11:26:00/wx/-2.70,555.4,97.7,7.34,102,-999.00
2026.023.11:27:00/wx/-2.70,555.4,99.8,4.82,95,-999.00
2026.023.11:28:00/wx/-2.60,555.4,100.3,6.25,103,-999.00
2026.023.11:29:00/wx/-2.60,555.4,98.7,3.71,106,-999.00
2026.023.11:30:00/wx/-2.60,555.5,99.0,5.31,98,-999.00
2026.023.11:31:00/wx/-2.50,555.5,98.8,5.52,100,-999.00
2026.023.11:32:00/wx/-2.60,555.5,97.8,5.50,99,-999.00
2026.023.11:33:00/wx/-2.60,555.5,97.7,4.78,99,-999.00
2026.023.11:34:00/wx/-2.60,555.4,97.3,5.42,105,-999.00
2026.023.11:35:00/wx/-2.60,555.5,97.4,5.83,100,-999.00
2026.023.11:36:00/wx/-2.60,555.5,99.3,5.74,95,-999.00
2026.023.11:37:00/wx/-2.60,555.5,98.4,5.83,102,-999.00
2026.023.11:38:00/wx/-2.60,555.5,98.8,5.85,99,-999.00
2026.023.11:39:00/wx/-2.60,555.5,97.9,6.82,96,-999.00
2026.023.11:40:00/wx/-2.60,555.4,98.4,5.52,103,-999.00
2026.023.11:41:00/wx/-2.60,555.5,97.9,5.67,98,-999.00
2026.023.11:42:00/wx/-2.60,555.5,97.9,4.76,100,-999.00
2026.023.11:43:00/wx/-2.50,555.5,98.6,6.39,99,-999.00
2026.023.11:44:00/wx/-2.60,555.5,95.9,6.60,97,-999.00
2026.023.11:45:00/wx/-2.60,555.5,97.3,5.14,96,-999.00
2026.023.11:46:00/wx/-2.51,555.5,99.3,5.20,92,-999.00
2026.023.11:47:00/wx/-2.60,555.5,97.5,6.32,97,-999.00
2026.023.11:48:00/wx/-2.60,555.5,98.1,6.16,103,-999.00
2026.023.11:49:00/wx/-2.50,555.5,98.7,5.88,97,-999.00
2026.023.11:50:00/wx/-2.60,555.5,98.1,4.85,100,-999.00
2026.023.11:51:00/wx/-2.60,555.5,96.3,6.21,95,-999.00
2026.023.11:52:00/wx/-2.70,555.5,95.7,5.63,95,-999.00
2026.023.11:53:00/wx/-2.70,555.5,96.6,6.49,95,-999.00
2026.023.11:54:00/wx/-2.70,555.5,97.8,6.37,93,-999.00
2026.023.11:55:00/wx/-2.70,555.5,97.2,4.96,107,-999.00
2026.023.11:56:00/wx/-2.70,555.5,96.1,5.61,103,-999.00
2026.023.11:57:00/wx/-2.84,555.5,94.5,5.17,91,-999.00
2026.023.11:58:00/wx/-2.90,555.5,94.3,5.32,93,-999.00
2026.023.11:59:00/wx/-3.00,555.5,96.6,5.13,95,-999.00
2026.023.12:00:00/wx/-3.00,555.5,99.0,5.12,95,-999.00
2026.023.12:01:00/wx/-3.00,555.5,97.4,5.51,92,-999.00
2026.023.12:02:00/wx/-2.96,555.6,99.7,5.34,96,-999.00
2026.023.12:03:00/wx/-2.80,555.6,103.0,4.61,104,-999.00
2026.023.12:04:00/wx/-2.70,555.6,101.3,4.80,98,-999.00
2026.023.12:05:00/wx/-2.60,555.6,101.7,4.23,101,-999.00
2026.023.12:06:00/wx/-2.40,555.6,100.6,5.29,106,-999.00
2026.023.12:07:00/wx/-2.44,555.6,97.0,6.23,92,-999.00
2026.023.12:08:00/wx/-2.50,555.6,94.7,5.52,99,-999.00
2026.023.12:09:00/wx/-2.50,555.6,98.2,5.17,105,-999.00
2026.023.12:10:00/wx/-2.40,555.6,98.8,5.15,107,-999.00
2026.023.12:11:00/wx/-2.30,555.7,98.5,5.09,102,-999.00
2026.023.12:12:00/wx/-2.30,555.7,99.9,5.33,98,-999.00
2026.023.12:13:00/wx/-2.20,555.7,97.8,4.72,105,-999.00
2026.023.12:14:00/wx/-2.09,555.7,98.4,5.44,104,-999.00
