2026.124.23:53:00;APEX Database Weather Data for Timerange of e26y05
2026.124.23:53:00;The format is wx/temp[C],press[mbar],humid[%],speed[m/s],direction[deg],pwv[mm]
2026.125.00:59:00/wx/-2.51,557.6,16.3,0.28,68,1.38
2026.125.01:00:00/wx/-2.40,557.6,16.2,0.86,55,1.39
2026.125.01:01:00/wx/-2.20,557.6,16.0,0.98,40,1.39
2026.125.01:02:00/wx/-2.10,557.6,16.0,0.45,21,1.39
2026.125.01:03:00/wx/-2.00,557.6,16.1,0.50,13,1.40
2026.125.01:04:00/wx/-1.96,557.7,16.1,0.60,32,1.40
2026.125.01:05:00/wx/-1.90,557.7,15.9,0.86,15,1.40
2026.125.01:06:00/wx/-1.70,557.6,15.8,0.72,37,1.39
2026.125.01:07:00/wx/-1.60,557.7,15.6,0.64,45,1.38
2026.125.01:08:00/wx/-1.60,557.6,15.6,0.60,37,1.38
2026.125.01:09:00/wx/-1.50,557.6,15.7,0.54,60,1.36
2026.125.01:10:00/wx/-1.50,557.6,15.7,0.72,44,1.35
2026.125.01:11:00/wx/-1.50,557.6,15.7,0.59,32,1.34
2026.125.01:12:00/wx/-1.57,557.6,15.6,0.16,106,1.37
2026.125.01:13:00/wx/-1.70,557.7,15.8,0.11,359,1.37
2026.125.01:14:00/wx/-1.90,557.7,16.2,0.22,290,1.37
2026.125.01:15:00/wx/-1.81,557.6,16.1,0.52,20,1.35
2026.125.01:16:00/wx/-1.80,557.6,15.9,0.38,32,1.37
2026.125.01:17:00/wx/-1.90,557.7,16.0,0.23,307,1.36
2026.125.01:18:00/wx/-2.10,557.6,16.3,0.03,216,1.37
2026.125.01:19:00/wx/-2.30,557.7,16.7,0.13,344,1.37
2026.125.01:20:00/wx/-2.30,557.7,16.9,0.10,100,1.35
2026.125.01:21:00/wx/-2.50,557.7,16.8,0.11,349,1.35
2026.125.01:22:00/wx/-2.50,557.7,17.1,0.40,352,1.35
2026.125.01:23:00/wx/-2.30,557.7,16.8,0.60,10,1.35
2026.125.01:24:00/wx/-2.10,557.7,16.6,0.67,187,1.36
2026.125.01:25:00/wx/-2.00,557.7,16.5,0.71,350,1.36
2026.125.01:26:00/wx/-1.90,557.7,16.5,0.57,352,1.39
2026.125.01:27:00/wx/-1.80,557.8,16.5,0.43,328,1.38
2026.125.01:28:00/wx/-1.80,557.8,16.5,0.54,339,1.36
2026.125.01:29:00/wx/-1.70,557.7,16.4,0.72,343,1.38
2026.125.01:30:00/wx/-1.60,557.7,16.2,1.02,353,1.38
2026.125.01:31:00/wx/-1.50,557.7,16.1,0.63,356,1.40
2026.125.01:32:00/wx/-1.50,557.7,16.0,0.96,357,1.40
2026.125.01:33:00/wx/-1.40,557.7,16.1,1.25,350,1.40
2026.125.01:34:00/wx/-1.30,557.8,16.0,1.09,346,1.42
2026.125.01:35:00/wx/-1.20,557.8,15.9,1.12,326,1.44
2026.125.01:36:00/wx/-1.20,557.8,15.7,1.00,337,1.43
2026.125.01:37:00/wx/-1.20,557.8,15.8,1.14,-29,1.43
2026.125.01:38:00/wx/-1.20,557.7,15.8,1.14,343,1.44
2026.125.01:39:00/wx/-1.20,557.8,15.9,0.92,349,1.46
2026.125.01:40:00/wx/-1.10,557.7,15.8,1.32,349,1.46
2026.125.01:41:00/wx/-1.10,557.8,15.6,1.24,345,1.44
2026.125.01:42:00/wx/-1.10,557.8,15.7,1.34,290,1.45
2026.125.01:43:00/wx/-1.10,557.8,15.6,1.04,337,1.44
2026.125.01:44:00/wx/-1.20,557.8,15.6,1.93,341,1.46
2026.125.01:45:00/wx/-1.10,557.8,15.6,1.63,330,1.47
2026.125.01:46:00/wx/-1.00,557.8,15.6,1.98,335,1.46
2026.125.01:47:00/wx/-0.90,557.8,15.6,1.56,332,1.44
2026.125.01:48:00/wx/-1.00,557.8,15.5,1.33,329,1.45
2026.125.01:49:00/wx/-1.10,557.8,15.6,1.40,331,1.46
2026.125.01:50:00/wx/-1.20,557.7,15.7,1.23,323,1.48
2026.125.01:51:00/wx/-1.43,557.7,15.8,1.27,304,1.48
2026.125.01:52:00/wx/-1.70,557.8,15.9,1.20,321,1.47
2026.125.01:53:00/wx/-1.60,557.7,16.2,1.28,332,1.47
2026.125.01:54:00/wx/-1.44,557.7,15.9,1.38,328,1.47
2026.125.01:55:00/wx/-1.40,557.7,15.8,1.64,306,1.47
2026.125.01:56:00/wx/-1.40,557.7,15.9,1.31,334,1.47
2026.125.01:57:00/wx/-1.19,557.7,15.9,1.17,344,1.45
2026.125.01:58:00/wx/-1.20,557.8,15.7,1.09,333,1.43
2026.125.01:59:00/wx/-1.20,557.8,15.7,1.23,328,1.43
2026.125.02:00:00/wx/-1.30,557.8,15.8,1.23,323,1.44
2026.125.02:01:00/wx/-1.40,557.7,15.8,1.20,299,1.41
2026.125.02:02:00/wx/-1.40,557.7,15.8,1.33,308,1.43
2026.125.02:03:00/wx/-1.40,557.7,15.8,1.82,301,1.41
2026.125.02:04:00/wx/-1.40,557.8,15.7,1.42,302,1.41
2026.125.02:05:00/wx/-1.30,557.8,15.7,1.23,306,1.41
2026.125.02:06:00/wx/-1.33,557.8,15.7,1.29,295,1.43
2026.125.02:07:00/wx/-1.49,557.8,15.7,1.24,294,1.43
2026.125.02:08:00/wx/-1.40,557.7,15.7,1.16,276,1.44
2026.125.02:09:00/wx/-1.30,557.8,15.6,1.28,282,1.41
2026.125.02:10:00/wx/-1.20,557.8,15.5,1.23,280,1.40
2026.125.02:11:00/wx/-1.20,557.8,15.5,1.15,258,1.41
2026.125.02:12:00/wx/-1.10,557.7,15.4,1.47,271,1.40
2026.125.02:13:00/wx/-1.10,557.8,15.3,1.63,272,1.39
2026.125.02:14:00/wx/-1.10,557.8,15.2,1.83,263,1.39
2026.125.02:15:00/wx/-1.10,557.8,15.2,2.20,257,1.39
2026.125.02:16:00/wx/-1.13,557.8,15.2,1.58,268,1.38
2026.125.02:17:00/wx/-1.20,557.8,15.3,1.85,264,1.36
2026.125.02:18:00/wx/-1.30,557.8,15.3,1.68,276,1.37
2026.125.02:19:00/wx/-1.45,557.7,15.4,1.48,259,1.36
2026.125.02:20:00/wx/-1.80,557.8,15.6,1.53,261,1.37
2026.125.02:21:00/wx/-2.14,557.7,15.8,1.69,275,1.37
2026.125.02:22:00/wx/-2.40,557.8,16.0,1.70,269,1.34
2026.125.02:23:00/wx/-2.70,557.8,16.2,1.88,270,1.32
2026.125.02:24:00/wx/-3.00,557.8,16.5,2.32,270,1.31
2026.125.02:25:00/wx/-3.50,557.8,16.7,2.83,299,1.32
2026.125.02:26:00/wx/-2.86,557.8,17.3,2.77,298,1.33
2026.125.02:27:00/wx/-2.42,557.8,16.7,2.26,309,1.30
2026.125.02:28:00/wx/-1.89,557.8,16.2,2.67,294,1.30
2026.125.02:29:00/wx/-1.80,557.8,15.6,2.65,294,1.36
2026.125.02:30:00/wx/-1.70,557.8,15.6,3.03,290,1.37
2026.125.02:31:00/wx/-1.60,557.8,15.4,2.94,280,1.38
2026.125.02:32:00/wx/-1.32,557.8,15.1,3.43,297,1.35
2026.125.02:33:00/wx/-0.90,557.8,14.7,3.10,294,1.33
2026.125.02:34:00/wx/-1.10,557.8,14.7,2.93,300,1.34
2026.125.02:35:00/wx/-1.20,557.9,15.0,1.83,322,1.35
2026.125.02:36:00/wx/-1.30,557.8,15.2,2.33,309,1.32
2026.125.02:37:00/wx/-1.21,557.8,15.1,2.96,288,1.34
2026.125.02:38:00/wx/-1.20,557.8,14.7,2.14,307,1.38
2026.125.02:39:00/wx/-1.27,557.8,15.0,2.00,313,1.39
2026.125.02:40:00/wx/-1.10,557.9,15.0,2.53,296,1.40
2026.125.02:41:00/wx/-1.20,557.9,14.8,2.30,308,1.41
2026.125.02:42:00/wx/-1.00,557.9,14.6,2.93,297,1.42
2026.125.02:43:00/wx/-1.02,557.9,14.7,1.99,284,1.44
2026.125.02:44:00/wx/-1.10,557.9,14.5,3.16,296,1.45
2026.125.02:45:00/wx/-1.00,557.9,14.3,3.13,289,1.43
2026.125.02:46:00/wx/-0.90,557.9,14.0,3.11,286,1.45
2026.125.02:47:00/wx/-0.90,557.9,14.2,2.44,284,1.47
2026.125.02:48:00/wx/-1.10,557.9,14.2,2.78,301,1.48
2026.125.02:49:00/wx/-1.03,557.9,14.2,3.67,289,1.49
2026.125.02:50:00/wx/-0.91,557.9,14.1,2.72,295,1.48
2026.125.02:51:00/wx/-1.00,557.9,14.2,3.33,288,1.49
2026.125.02:52:00/wx/-1.00,557.9,13.8,3.40,281,1.51
2026.125.02:53:00/wx/-1.08,557.9,13.9,3.38,281,1.51
2026.125.02:54:00/wx/-1.00,557.9,13.9,2.83,286,1.52
2026.125.02:55:00/wx/-0.99,557.9,13.8,2.83,276,1.54
2026.125.02:56:00/wx/-0.80,557.9,13.6,3.04,278,1.56
2026.125.02:57:00/wx/-0.80,557.9,13.6,3.04,285,1.55
2026.125.02:58:00/wx/-0.70,557.9,13.6,3.17,281,1.54
2026.125.02:59:00/wx/-0.88,557.9,13.7,3.50,280,1.54
2026.125.03:00:00/wx/-0.90,557.8,13.9,2.72,287,1.55
2026.125.03:01:00/wx/-1.05,557.8,14.0,2.22,286,1.54
2026.125.03:02:00/wx/-2.09,557.8,14.7,1.12,226,1.54
2026.125.03:03:00/wx/-2.74,557.9,15.6,0.96,255,1.54
2026.125.03:04:00/wx/-2.80,557.8,16.0,1.25,245,1.54
2026.125.03:05:00/wx/-2.60,557.8,15.8,1.70,247,1.52
2026.125.03:06:00/wx/-2.34,557.9,15.5,1.34,279,1.50
2026.125.03:07:00/wx/-2.10,557.9,15.2,1.73,288,1.52
2026.125.03:08:00/wx/-1.76,557.9,14.9,2.01,282,1.51
2026.125.03:09:00/wx/-1.50,557.9,14.6,1.53,258,1.52
2026.125.03:10:00/wx/-1.40,557.9,14.4,1.00,268,1.53
2026.125.03:11:00/wx/-1.50,557.9,14.5,1.73,281,1.53
2026.125.03:12:00/wx/-1.40,557.9,14.4,1.33,249,1.51
2026.125.03:13:00/wx/-1.40,557.9,14.4,1.42,280,1.53
2026.125.03:14:00/wx/-1.50,557.9,14.4,0.95,280,1.56
2026.125.03:15:00/wx/-1.60,557.9,14.5,1.40,276,1.54
2026.125.03:16:00/wx/-1.70,557.9,14.6,1.13,263,1.52
2026.125.03:17:00/wx/-1.80,557.9,14.6,1.23,272,1.51
2026.125.03:18:00/wx/-1.87,557.9,14.7,1.16,261,1.49
2026.125.03:19:00/wx/-1.90,557.9,14.8,1.23,263,1.47
2026.125.03:20:00/wx/-1.81,557.9,14.7,1.34,271,1.46
2026.125.03:21:00/wx/-1.90,557.9,14.7,1.42,274,1.48
2026.125.03:22:00/wx/-1.90,557.9,14.6,1.43,278,1.50
2026.125.03:23:00/wx/-2.00,557.8,14.7,1.41,272,1.51
2026.125.03:24:00/wx/-2.00,557.8,14.7,1.43,274,1.49
2026.125.03:25:00/wx/-2.00,557.8,14.6,1.58,269,1.48
2026.125.03:26:00/wx/-2.00,557.9,14.5,1.46,276,1.50
2026.125.03:27:00/wx/-1.80,557.9,14.3,1.43,277,1.49
2026.125.03:28:00/wx/-1.75,557.8,14.0,1.53,275,1.50
2026.125.03:29:00/wx/-1.90,557.8,14.0,1.30,267,1.49
2026.125.03:30:00/wx/-1.93,557.8,14.1,1.33,269,1.49
2026.125.03:31:00/wx/-1.97,557.9,13.9,1.63,260,1.48
2026.125.03:32:00/wx/-2.00,557.9,13.9,1.53,256,1.54
2026.125.03:33:00/wx/-2.04,557.9,13.8,1.58,258,1.52
2026.125.03:34:00/wx/-2.10,557.9,13.9,1.51,259,1.53
2026.125.03:35:00/wx/-2.20,557.9,13.9,1.23,257,1.56
2026.125.03:36:00/wx/-2.20,557.8,14.0,1.38,253,1.58
2026.125.03:37:00/wx/-2.30,557.9,14.1,1.02,256,1.56
2026.125.03:38:00/wx/-2.40,557.9,14.1,1.19,259,1.60
2026.125.03:39:00/wx/-2.40,557.9,14.2,1.51,255,1.58
2026.125.03:40:00/wx/-2.42,557.9,14.3,1.10,273,1.60
2026.125.03:41:00/wx/-2.50,557.9,14.3,1.08,272,1.57
2026.125.03:42:00/wx/-2.50,557.9,14.4,1.70,249,1.59
2026.125.03:43:00/wx/-2.40,557.9,14.3,1.15,278,1.59
2026.125.03:44:00/wx/-2.40,557.9,14.4,1.22,282,1.61
2026.125.03:45:00/wx/-2.40,557.9,14.4,1.23,279,1.60
2026.125.03:46:00/wx/-2.32,557.8,14.5,0.90,280,1.64
2026.125.03:47:00/wx/-2.40,557.8,14.5,1.22,281,1.59
2026.125.03:48:00/wx/-2.30,557.8,14.5,1.43,285,1.60
2026.125.03:49:00/wx/-2.20,557.8,14.3,1.23,277,1.62
2026.125.03:50:00/wx/-2.20,557.8,14.3,1.33,269,1.62
2026.125.03:51:00/wx/-2.20,557.8,14.4,1.53,273,1.55
2026.125.03:52:00/wx/-2.30,557.8,14.4,1.51,277,1.58
2026.125.03:53:00/wx/-2.10,557.8,14.3,1.47,282,1.59
2026.125.03:54:00/wx/-2.00,557.8,14.2,1.44,280,1.61
2026.125.03:55:00/wx/-1.90,557.8,14.2,1.36,281,1.61
2026.125.03:56:00/wx/-1.90,557.8,14.2,1.42,279,1.66
2026.125.03:57:00/wx/-1.80,557.8,14.1,1.50,275,1.66
2026.125.03:58:00/wx/-1.80,557.8,14.1,1.13,271,1.67
2026.125.03:59:00/wx/-1.90,557.8,14.1,1.23,281,1.68
2026.125.04:00:00/wx/-1.90,557.8,14.2,1.36,282,1.65
2026.125.04:01:00/wx/-1.90,557.8,14.3,1.52,283,1.67
2026.125.04:02:00/wx/-1.89,557.8,14.3,1.43,288,1.74
2026.125.04:03:00/wx/-1.74,557.8,14.2,1.61,284,1.74
2026.125.04:04:00/wx/-1.60,557.8,14.1,1.53,278,1.78
2026.125.04:05:00/wx/-1.50,557.8,14.0,1.52,280,1.76
2026.125.04:06:00/wx/-1.40,557.8,13.9,1.59,281,1.78
2026.125.04:07:00/wx/-1.30,557.8,13.8,1.51,280,1.78
2026.125.04:08:00/wx/-1.20,557.7,13.8,1.50,275,1.80
2026.125.04:09:00/wx/-1.30,557.7,13.8,1.63,275,1.77
2026.125.04:10:00/wx/-1.30,557.7,13.8,1.63,281,1.77
2026.125.04:11:00/wx/-1.30,557.7,13.8,1.51,279,1.81
2026.125.04:12:00/wx/-1.32,557.7,13.9,1.35,271,1.81
2026.125.04:13:00/wx/-1.57,557.7,14.1,1.55,276,1.83
2026.125.04:14:00/wx/-1.80,557.7,14.4,1.53,276,1.85
2026.125.04:15:00/wx/-2.00,557.7,14.7,1.18,274,1.86
2026.125.04:16:00/wx/-1.90,557.7,14.7,1.53,277,1.86
2026.125.04:17:00/wx/-1.70,557.7,14.6,1.65,263,1.84
2026.125.04:18:00/wx/-1.60,557.7,14.5,1.87,269,1.87
2026.125.04:19:00/wx/-1.50,557.7,14.5,1.62,262,1.88
2026.125.04:20:00/wx/-1.60,557.7,14.6,1.85,277,1.89
2026.125.04:21:00/wx/-1.41,557.7,14.5,1.44,269,1.86
2026.125.04:22:00/wx/-1.30,557.7,14.4,2.11,275,1.88
2026.125.04:23:00/wx/-1.30,557.7,14.2,1.57,264,1.90
2026.125.04:24:00/wx/-1.30,557.7,14.3,1.74,272,1.91
2026.125.04:25:00/wx/-1.60,557.7,14.4,1.97,255,1.92
2026.125.04:26:00/wx/-1.79,557.6,14.6,1.62,261,1.90
2026.125.04:27:00/wx/-2.30,557.7,14.9,2.18,251,1.92
2026.125.04:28:00/wx/-2.50,557.7,15.2,1.41,260,1.87
2026.125.04:29:00/wx/-2.60,557.7,15.4,1.53,257,1.83
2026.125.04:30:00/wx/-2.60,557.7,15.3,1.63,277,1.85
2026.125.04:31:00/wx/-2.89,557.7,15.1,1.66,258,1.94
2026.125.04:32:00/wx/-3.45,557.7,15.2,2.48,293,1.93
2026.125.04:33:00/wx/-4.20,557.7,16.0,3.06,296,1.93
2026.125.04:34:00/wx/-4.91,557.7,16.9,1.37,288,1.93
2026.125.04:35:00/wx/-4.91,557.7,17.6,2.76,300,1.92
2026.125.04:36:00/wx/-3.33,557.6,16.4,3.44,285,1.94
2026.125.04:37:00/wx/-2.26,557.7,14.8,3.11,279,1.93
2026.125.04:38:00/wx/-2.20,557.6,14.6,3.35,285,1.95
2026.125.04:39:00/wx/-1.98,557.6,14.4,3.03,278,1.98
2026.125.04:40:00/wx/-1.70,557.6,14.0,2.44,283,1.96
2026.125.04:41:00/wx/-3.28,557.6,14.8,2.80,295,2.00
2026.125.04:42:00/wx/-4.25,557.6,16.3,2.31,279,1.98
2026.125.04:43:00/wx/-4.19,557.6,16.6,2.81,281,2.02
2026.125.04:44:00/wx/-3.86,557.6,16.1,2.65,279,2.01
2026.125.04:45:00/wx/-3.05,557.6,15.4,3.33,285,2.02
2026.125.04:46:00/wx/-3.50,557.6,15.5,1.13,212,1.99
2026.125.04:47:00/wx/-3.80,557.6,16.9,2.30,277,2.02
2026.125.04:48:00/wx/-3.65,557.6,16.3,2.83,273,1.98
2026.125.04:49:00/wx/-2.52,557.6,14.8,1.62,274,2.01
2026.125.04:50:00/wx/-3.72,557.6,15.3,1.69,299,1.97
2026.125.04:51:00/wx/-4.00,557.6,16.1,3.03,284,1.98
2026.125.04:52:00/wx/-2.71,557.6,15.2,2.61,287,1.99
2026.125.04:53:00/wx/-4.06,557.6,15.4,1.30,257,2.00
2026.125.04:54:00/wx/-4.72,557.6,16.8,2.10,304,1.98
2026.125.04:55:00/wx/-3.81,557.6,16.7,2.88,280,2.00
2026.125.04:56:00/wx/-2.90,557.6,15.3,3.43,291,1.98
2026.125.04:57:00/wx/-2.55,557.6,14.9,2.61,289,2.03
2026.125.04:58:00/wx/-3.17,557.6,15.2,0.90,309,2.04
2026.125.04:59:00/wx/-3.59,557.6,16.0,2.43,294,2.05
2026.125.05:00:00/wx/-3.28,557.6,15.8,2.19,305,2.10
2026.125.05:01:00/wx/-3.30,557.6,15.2,1.53,281,2.06
2026.125.05:02:00/wx/-2.96,557.6,14.9,1.68,273,2.05
2026.125.05:03:00/wx/-2.80,557.6,14.6,1.24,271,2.04
2026.125.05:04:00/wx/-2.47,557.5,14.2,1.76,250,2.05
2026.125.05:05:00/wx/-2.40,557.6,14.0,2.14,284,2.04
2026.125.05:06:00/wx/-2.61,557.5,14.2,1.04,300,2.04
2026.125.05:07:00/wx/-2.70,557.5,14.4,2.19,302,2.07
2026.125.05:08:00/wx/-2.52,557.5,14.1,1.50,316,2.07
2026.125.05:09:00/wx/-2.43,557.6,13.8,1.10,272,2.07
2026.125.05:10:00/wx/-2.63,557.5,14.0,1.96,319,2.10
2026.125.05:11:00/wx/-2.70,557.5,14.0,2.31,292,2.13
2026.125.05:12:00/wx/-2.95,557.5,14.2,2.39,300,2.08
2026.125.05:13:00/wx/-2.70,557.5,14.0,2.44,300,2.07
2026.125.05:14:00/wx/-2.51,557.5,13.4,2.64,294,2.09
2026.125.05:15:00/wx/-3.47,557.5,14.1,2.62,294,2.11
2026.125.05:16:00/wx/-3.29,557.5,14.4,2.53,304,2.14
2026.125.05:17:00/wx/-2.65,557.5,13.7,3.60,286,2.18
2026.125.05:18:00/wx/-1.91,557.5,12.8,3.53,296,2.13
2026.125.05:19:00/wx/-1.70,557.5,12.9,2.27,309,2.15
2026.125.05:20:00/wx/-1.60,557.5,13.2,2.02,297,2.21
2026.125.05:21:00/wx/-1.50,557.5,13.2,1.94,318,2.21
2026.125.05:22:00/wx/-1.40,557.5,13.3,2.39,303,2.17
2026.125.05:23:00/wx/-1.40,557.5,13.2,2.24,316,2.19
2026.125.05:24:00/wx/-1.37,557.5,12.9,2.50,307,2.17
2026.125.05:25:00/wx/-1.40,557.4,12.9,1.69,310,2.13
2026.125.05:26:00/wx/-1.31,557.5,13.1,2.17,299,2.15
2026.125.05:27:00/wx/-1.40,557.5,13.3,2.76,297,2.14
2026.125.05:28:00/wx/-1.50,557.4,13.4,1.63,307,2.15
2026.125.05:29:00/wx/-1.64,557.5,13.6,2.88,303,2.23
2026.125.05:30:00/wx/-1.50,557.4,13.4,2.28,310,2.21
2026.125.05:31:00/wx/-1.50,557.4,13.2,3.35,298,2.21
2026.125.05:32:00/wx/-1.30,557.4,13.4,2.84,301,2.20
